"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.355097848E2,5.221530194E1,4.517445282E0,5.191429351E-1,2.556937422E-1,2.592443303E2,1.047315680E1,3.000000000E0
2.365097915E2,5.221530038E1,4.517452737E0,5.146001913E-1,3.273498983E-1,2.592443363E2,1.025987268E1,3.000000000E0
2.375097979E2,5.221529735E1,4.517451806E0,1.045911754E0,0.000000000E0,2.592443357E2,1.014626414E1,3.000000000E0
2.385098040E2,5.221529735E1,4.517451806E0,1.045911754E0,0.000000000E0,2.592443357E2,1.028326316E1,3.000000000E0
2.395098104E2,5.221529735E1,4.517451806E0,1.045911754E0,0.000000000E0,2.592443357E2,1.020960142E1,3.000000000E0
2.405098170E2,5.221529735E1,4.517451806E0,1.045911754E0,0.000000000E0,2.592443357E2,8.930776660E0,3.000000000E0
2.415098230E2,5.221529735E1,4.517451806E0,1.045911754E0,0.000000000E0,2.592443357E2,8.331533319E0,3.000000000E0
2.425098293E2,5.221529735E1,4.517451806E0,1.045911754E0,0.000000000E0,2.592443357E2,7.588710112E0,3.000000000E0
2.435098356E2,5.221529991E1,4.517459092E0,1.616726388E0,0.000000000E0,2.592443414E2,7.613915804E0,3.000000000E0
2.445098425E2,5.221529991E1,4.517459092E0,1.616726388E0,0.000000000E0,2.592443414E2,7.084620601E0,3.000000000E0
2.455098500E2,5.221529991E1,4.517459092E0,1.616726388E0,0.000000000E0,2.592443414E2,6.147159404E0,3.000000000E0
2.465098554E2,5.221529991E1,4.517459092E0,1.616726388E0,0.000000000E0,2.592443414E2,5.740664815E0,3.000000000E0
2.475098616E2,5.221529991E1,4.517459092E0,1.616726388E0,0.000000000E0,2.592443414E2,5.796541365E0,3.000000000E0
2.485098689E2,5.221529991E1,4.517459092E0,1.616726388E0,0.000000000E0,2.592443414E2,5.779291635E0,3.000000000E0
2.495098751E2,5.221529991E1,4.517459092E0,1.616726388E0,0.000000000E0,2.592443414E2,5.705534435E0,3.000000000E0
2.505098814E2,5.221530010E1,4.517439720E0,1.373714331E0,1.822174339E-1,2.592443260E2,5.681217096E0,3.000000000E0
2.515098875E2,5.221530102E1,4.517418983E0,1.398033077E0,1.383666960E-1,2.592443095E2,5.905071620E0,3.000000000E0
2.525098943E2,5.221530333E1,4.517415540E0,1.371532300E0,1.546091025E-1,2.592443067E2,5.831699789E0,3.000000000E0
2.535099014E2,5.221530051E1,4.517418699E0,1.376244061E0,0.000000000E0,2.592443093E2,5.726411534E0,3.000000000E0
2.545099071E2,5.221529913E1,4.517417901E0,1.378523444E0,1.605446918E-1,2.592443087E2,6.763500688E0,3.000000000E0
2.555099142E2,5.221529167E1,4.517420445E0,1.370942865E0,0.000000000E0,2.592443109E2,6.531798301E0,3.000000000E0
2.565099206E2,5.221529167E1,4.517420445E0,1.370942865E0,0.000000000E0,2.592443109E2,6.491248524E0,3.000000000E0
2.575099268E2,5.221529167E1,4.517420445E0,1.370942865E0,0.000000000E0,2.592443109E2,6.850070460E0,3.000000000E0
2.585099338E2,5.221529167E1,4.517420445E0,1.370942865E0,0.000000000E0,2.592443109E2,6.627872427E0,3.000000000E0
2.595099403E2,5.221529167E1,4.517420445E0,1.370942865E0,0.000000000E0,2.592443109E2,6.606959890E0,3.000000000E0
2.605099461E2,5.221529167E1,4.517420445E0,1.370942865E0,0.000000000E0,2.592443109E2,6.514044472E0,3.000000000E0
2.615099530E2,5.221529167E1,4.517420445E0,1.370942865E0,0.000000000E0,2.592443109E2,6.425774825E0,3.000000000E0
2.625099596E2,5.221529167E1,4.517420445E0,1.370942865E0,0.000000000E0,2.592443109E2,6.341918660E0,3.000000000E0
2.635099665E2,5.221529167E1,4.517420445E0,1.370942865E0,0.000000000E0,2.592443109E2,6.262255304E0,3.000000000E0
2.645099735E2,5.221529167E1,4.517420445E0,1.370942865E0,0.000000000E0,2.592443109E2,6.877156239E0,3.000000000E0
2.655099796E2,5.221529167E1,4.517420445E0,1.370942865E0,0.000000000E0,2.592443109E2,6.770731004E0,3.000000000E0
2.665099864E2,5.221528350E1,4.517421713E0,1.271315982E0,9.126891585E-3,2.592443122E2,7.338636190E0,3.000000000E0
2.675099927E2,5.221528308E1,4.517421087E0,1.271631841E0,9.760428886E-3,2.592443117E2,7.209136957E0,3.000000000E0
2.685099989E2,5.221528311E1,4.517420934E0,1.275784047E0,1.347615787E-2,2.592443116E2,7.086112685E0,3.000000000E0
2.695100057E2,5.221528179E1,4.517421847E0,1.277940238E0,1.394064915E-2,2.592443124E2,6.969239628E0,3.000000000E0
2.705100123E2,5.221528167E1,4.517422124E0,1.286970763E0,0.000000000E0,2.592443126E2,6.720777646E0,3.000000000E0
2.715100191E2,5.221527984E1,4.517423995E0,1.287168266E0,1.745267738E-2,2.592443141E2,6.622171340E0,3.000000000E0
2.725100259E2,5.221527950E1,4.517424267E0,1.292411719E0,0.000000000E0,2.592443144E2,6.810987201E0,3.000000000E0
2.735100318E2,5.221527899E1,4.517426607E0,1.314475061E0,1.530665050E-2,2.592443163E2,6.707870417E0,3.000000000E0
2.745100383E2,5.221527775E1,4.517428207E0,1.289739041E0,1.759805537E-2,2.592443176E2,7.040795969E0,3.000000000E0
2.755100460E2,5.221527800E1,4.517428749E0,1.285619796E0,1.689073697E-2,2.592443180E2,6.926188747E0,3.000000000E0
2.765100520E2,5.221527908E1,4.517428386E0,1.262955169E0,2.436144385E-2,2.592443177E2,6.817311886E0,3.000000000E0
2.775100586E2,5.221527967E1,4.517430030E0,1.253924848E0,3.150837172E-2,2.592443189E2,6.713878868E0,3.000000000E0
2.785100646E2,5.221528057E1,4.517431003E0,1.213236233E0,3.922894052E-2,2.592443197E2,6.777945870E0,3.000000000E0
2.795093156E2,5.221528318E1,4.517429052E0,1.208358107E0,5.158242091E-2,2.592443181E2,7.612789848E0,3.000000000E0
2.805093135E2,5.221528445E1,4.517419392E0,1.245997480E0,7.125713618E-2,2.592443103E2,8.536170286E0,3.000000000E0
2.815093213E2,5.221528452E1,4.517421326E0,1.300164194E0,7.051828415E-2,2.592443119E2,9.427928168E0,3.000000000E0
2.825093151E2,5.221528489E1,4.517421932E0,1.298659493E0,0.000000000E0,2.592443123E2,1.030698157E1,3.000000000E0
2.835093118E2,5.221528087E1,4.517423496E0,1.056910362E0,5.005066450E-2,2.592443137E2,1.114571341E1,3.000000000E0
2.845093164E2,5.221525611E1,4.517380571E0,1.080004288E0,0.000000000E0,2.592442804E2,1.178647805E1,3.000000000E0
2.855093013E2,5.221524950E1,4.517353656E0,7.979978109E-1,5.454050048E-1,2.592442593E2,1.265100199E1,3.000000000E0
2.865092967E2,5.221525345E1,4.517358195E0,8.056512270E-1,4.648666160E-1,2.592442628E2,1.222193743E1,3.000000000E0
2.875092993E2,5.221523068E1,4.517346293E0,7.875595912E-1,5.641313310E-1,2.592442541E2,1.140745117E1,3.000000000E0
2.885092839E2,5.221522083E1,4.517339616E0,7.550052721E-1,6.254039794E-1,2.592442491E2,1.248476969E1,3.000000000E0
2.895092721E2,5.221521188E1,4.517308506E0,7.615998639E-1,8.206466659E-1,2.592442247E2,1.328513683E1,3.000000000E0
2.905092716E2,5.221520864E1,4.517298300E0,4.774148418E-1,1.141148445E0,2.592442167E2,1.375243957E1,3.000000000E0
2.915092602E2,5.221517895E1,4.517321933E0,1.427733144E-1,1.640969705E0,2.592442364E2,1.272080059E1,3.000000000E0
2.925092527E2,5.221516760E1,4.517361097E0,1.755939452E-1,1.986931267E0,2.592442679E2,1.241233882E1,3.000000000E0
2.935092558E2,5.221513500E1,4.517345946E0,2.991452916E-1,3.191260793E0,2.121334410E2,1.258907347E1,3.000000000E0
2.945092586E2,5.221514335E1,4.517286004E0,4.428077200E-1,3.765247026E0,2.174519354E2,1.159718275E1,3.000000000E0
2.955092615E2,5.221513460E1,4.517207920E0,-2.930915821E-2,4.588400314E0,2.219929574E2,1.135979070E1,3.000000000E0
2.965092641E2,5.221511296E1,4.517138514E0,-4.458595663E-1,5.400098227E0,2.236553008E2,1.135355572E1,3.000000000E0
2.975092667E2,5.221507438E1,4.517057830E0,-6.241685450E-1,6.313045956E0,2.242540716E2,1.200661859E1,3.000000000E0
2.985092704E2,5.221502410E1,4.516971251E0,-6.405937895E-1,7.197376089E0,2.246574462E2,1.198852737E1,3.000000000E0
2.995092733E2,5.221498538E1,4.516871214E0,-6.420977777E-1,7.999244977E0,2.261702443E2,1.273513461E1,3.000000000E0
3.005092764E2,5.221493833E1,4.516773137E0,-6.376938028E-1,8.767991029E0,2.271528798E2,1.311897513E1,3.000000000E0
3.015092807E2,5.221497557E1,4.516612505E0,-3.395482553E-1,9.199019769E0,2.338011617E2,1.173003589E1,3.000000000E0
3.025092844E2,5.221494479E1,4.516478933E0,-2.598182531E-1,9.919556731E0,2.357054444E2,1.092968452E1,3.000000000E0
3.035092882E2,5.221494046E1,4.516290934E0,5.932499003E-2,1.066373232E1,2.411089540E2,1.024059713E1,3.000000000E0
3.045092927E2,5.221490135E1,4.516145780E0,2.947759358E-1,1.125318573E1,2.413145893E2,1.060998973E1,3.000000000E0
3.055092961E2,5.221484962E1,4.515985372E0,5.728162657E-1,1.191174020E1,2.414297466E2,1.126952189E1,3.000000000E0
3.065093011E2,5.221479568E1,4.515824849E0,7.729870835E-1,1.246193563E1,2.412973687E2,1.200009045E1,3.000000000E0
3.075093058E2,5.221474195E1,4.515662232E0,1.005858496E0,1.290732351E1,2.413272168E2,1.307362654E1,3.000000000E0
3.085093101E2,5.221468447E1,4.515492484E0,1.122107231E0,1.335963736E1,2.413788704E2,1.415609722E1,3.000000000E0
3.095093137E2,5.221464185E1,4.515335625E0,1.288269483E0,1.360247188E1,2.417603358E2,1.414287545E1,3.000000000E0
3.105093189E2,5.221458039E1,4.515136950E0,1.324419382E0,1.411956287E1,2.419712899E2,1.511763688E1,3.000000000E0
3.115093246E2,5.221452060E1,4.514952253E0,1.541969403E0,1.445096528E1,2.421173176E2,1.656009466E1,3.000000000E0
3.125093279E2,5.221444679E1,4.514716229E0,1.604523218E0,1.513118389E1,2.423156335E2,1.644097036E1,3.000000000E0
3.135093331E2,5.221435155E1,4.514467041E0,1.648275035E0,1.589794203E1,2.418570817E2,1.577075499E1,3.000000000E0
3.145093383E2,5.221427873E1,4.514259073E0,1.733957753E0,1.626530030E1,2.417902855E2,1.671631031E1,3.000000000E0
3.155093429E2,5.221419752E1,4.514035277E0,1.655227778E0,1.671577708E1,2.415336482E2,1.685422628E1,3.000000000E0
3.165093479E2,5.221412003E1,4.513742270E0,1.550137248E0,1.756196406E1,2.420849518E2,1.542047309E1,3.000000000E0
3.175093534E2,5.221403603E1,4.513419809E0,1.473153464E0,1.847240504E1,2.427239274E2,1.285929748E1,3.000000000E0
3.185093588E2,5.221394964E1,4.513095091E0,1.340831247E0,1.935725886E1,2.432949510E2,1.104229459E1,3.000000000E0
3.195093640E2,5.221387683E1,4.512833933E0,1.371673902E0,1.975350048E1,2.434929902E2,1.120323196E1,3.000000000E0
3.205093696E2,5.221379622E1,4.512572644E0,1.431669285E0,2.009047702E1,2.434618726E2,1.204193376E1,3.000000000E0
3.215093747E2,5.221371180E1,4.512313004E0,1.423363879E0,2.038259071E1,2.435113512E2,1.300044465E1,3.000000000E0
3.225093803E2,5.221362926E1,4.512039678E0,1.337541608E0,2.070992798E1,2.437191644E2,1.416663299E1,3.000000000E0
3.235093862E2,5.221354614E1,4.511766395E0,1.395544215E0,2.083177762E1,2.437596468E2,1.499873767E1,3.000000000E0
3.245093905E2,5.221343725E1,4.511451021E0,1.466614644E0,2.211502142E1,2.425623620E2,1.572766082E1,3.000000000E0
3.255093966E2,5.221331023E1,4.511149179E0,1.373601496E0,2.326920711E1,2.407499495E2,1.542526629E1,3.000000000E0
3.265094028E2,5.221318896E1,4.510847122E0,1.378591073E0,2.347736783E1,2.394183134E2,1.459215089E1,3.000000000E0
3.275094074E2,5.221305505E1,4.510579098E0,1.187067744E0,2.365867373E1,2.383684577E2,1.436123540E1,3.000000000E0
3.285094137E2,5.221294198E1,4.510271120E0,1.613538972E0,2.396469010E1,2.382172132E2,1.522707344E1,3.000000000E0
3.295094191E2,5.221279523E1,4.509959176E0,1.405415085E0,2.470343059E1,2.368788410E2,1.517597489E1,3.000000000E0
3.305094248E2,5.221267097E1,4.509567407E0,1.531571894E0,2.561593268E1,2.376521374E2,1.773859513E1,3.000000000E0
3.315094301E2,5.221254335E1,4.509246154E0,1.665061558E0,2.587700685E1,2.375063868E2,1.802933241E1,3.000000000E0
3.325094352E2,5.221239815E1,4.508900483E0,1.429303556E0,2.669076532E1,2.372285815E2,2.079251911E1,3.000000000E0
3.335094415E2,5.221227890E1,4.508583334E0,2.283770761E0,2.663531633E1,2.374592777E2,2.467509105E1,3.000000000E0
3.345094478E2,5.221214215E1,4.508233907E0,1.792203267E0,2.730319661E1,2.376661333E2,2.880873707E1,3.000000000E0
3.355094525E2,5.221198943E1,4.507843594E0,1.728755511E0,2.833890321E1,2.377993391E2,3.263638472E1,3.000000000E0
3.365094583E2,5.221185258E1,4.507483980E0,1.690188502E0,2.871067811E1,2.379871680E2,3.659247561E1,3.000000000E0
3.375094643E2,5.221170623E1,4.507111110E0,1.655812290E0,2.928757107E1,2.381274846E2,4.217595343E1,3.000000000E0
3.385094703E2,5.221145179E1,4.506938104E0,1.393408363E0,2.927881019E1,2.339797681E2,4.068230383E1,3.000000000E0
3.395094752E2,5.221127418E1,4.506647034E0,1.651005419E0,2.928140940E1,2.327804533E2,4.312015449E1,3.000000000E0
3.405094814E2,5.221127084E1,4.506217396E0,1.855148512E0,2.901003026E1,2.366695247E2,2.388968340E1,3.000000000E0
3.415094875E2,5.221113784E1,4.505854686E0,2.060519983E0,2.923921596E1,2.370011169E2,2.078349272E1,3.000000000E0
3.425094932E2,5.221103676E1,4.505496421E0,2.054075277E0,2.922198106E1,2.381417871E2,1.586175105E1,3.000000000E0
3.435094987E2,5.221091957E1,4.505107905E0,2.274744816E0,2.943175047E1,2.390166345E2,1.505210942E1,3.000000000E0
3.445095052E2,5.221077154E1,4.504746514E0,2.925772510E0,2.963893959E1,2.389632003E2,1.489299289E1,3.000000000E0
3.455095110E2,5.221065447E1,4.504342002E0,3.114594876E0,2.990929184E1,2.397377423E2,1.487101805E1,3.000000000E0
3.465095164E2,5.221054635E1,4.503944533E0,3.421084635E0,3.000679174E1,2.404954196E2,1.555678571E1,3.000000000E0
3.475095226E2,5.221041771E1,4.503577154E0,3.417925344E0,2.999704639E1,2.405010275E2,1.687169299E1,3.000000000E0
3.485095283E2,5.221028559E1,4.503193497E0,3.420297123E0,3.008260065E1,2.404797035E2,1.889112652E1,3.000000000E0
3.495095334E2,5.221014606E1,4.502807756E0,3.516460630E0,3.022189996E1,2.402395196E2,2.086417537E1,3.000000000E0
3.505095397E2,5.221000721E1,4.502413147E0,3.657691007E0,3.036948134E1,2.400206453E2,2.348416564E1,3.000000000E0
3.515095456E2,5.220986790E1,4.502028524E0,3.534861962E0,3.042377730E1,2.396090041E2,2.651526976E1,3.000000000E0
3.525095518E2,5.220970738E1,4.501658061E0,3.646984691E0,3.046521470E1,2.385603284E2,2.859169741E1,3.000000000E0
3.535095577E2,5.220955235E1,4.501309653E0,3.407090788E0,3.024968197E1,2.375828054E2,2.914284989E1,3.000000000E0
3.545095633E2,5.220935842E1,4.500951773E0,2.955311496E0,3.053718690E1,2.357594775E2,2.449289363E1,3.000000000E0
3.555095689E2,5.220917480E1,4.500602210E0,2.701109548E0,3.055214060E1,2.343491145E2,2.456122288E1,3.000000000E0
3.565095748E2,5.220901378E1,4.500236739E0,2.907085729E0,3.052900614E1,2.337133476E2,2.722803391E1,3.000000000E0
3.575095809E2,5.220871182E1,4.499906430E0,2.747653361E0,3.158100044E1,2.303156837E2,2.163812013E1,3.000000000E0
3.585095870E2,5.220844856E1,4.499670139E0,2.317713415E0,3.179465153E1,2.270863284E2,1.484331911E1,3.000000000E0
3.595095960E2,5.220825571E1,4.499316666E0,2.228865763E0,3.203758973E1,2.262246505E2,1.516660109E1,3.000000000E0
3.605095984E2,5.220803336E1,4.498974130E0,2.150327276E0,3.245670512E1,2.250095695E2,1.560249393E1,3.000000000E0
3.615096046E2,5.220780832E1,4.498620112E0,2.036426553E0,3.297862765E1,2.237530028E2,1.411032428E1,3.000000000E0
3.625096108E2,5.220758864E1,4.498298483E0,1.903715343E0,3.316245737E1,2.224315550E2,1.188768091E1,3.000000000E0
3.635096165E2,5.220735160E1,4.497995120E0,1.764317054E0,3.336478962E1,2.208602691E2,1.160505556E1,3.000000000E0
3.645096216E2,5.220710234E1,4.497689043E0,1.734279573E0,3.368553976E1,2.194065377E2,1.164968015E1,3.000000000E0
3.655096282E2,5.220686415E1,4.497389094E0,1.683945473E0,3.382411602E1,2.181326869E2,1.196123314E1,3.000000000E0
3.665096344E2,5.220661592E1,4.497094819E0,1.582062264E0,3.401779618E1,2.168355221E2,1.177772337E1,3.000000000E0
3.675096406E2,5.220636151E1,4.496794765E0,1.500348762E0,3.432396596E1,2.155223921E2,1.133004246E1,3.000000000E0
3.685096455E2,5.220610296E1,4.496512552E0,1.448687505E0,3.448371362E1,2.142469441E2,1.184904933E1,3.000000000E0
3.695096517E2,5.220582765E1,4.496275195E0,1.410552934E0,3.466231186E1,2.125234407E2,1.077983215E1,3.000000000E0
3.705096576E2,5.220555850E1,4.496035287E0,1.405416134E0,3.472806770E1,2.110454499E2,1.142971345E1,3.000000000E0
3.715096638E2,5.220529544E1,4.495768932E0,1.365934032E0,3.481446167E1,2.100004856E2,1.182128091E1,3.000000000E0
3.725096699E2,5.220502042E1,4.495527247E0,1.351668080E0,3.491341297E1,2.086646145E2,1.288899371E1,3.000000000E0
3.735096754E2,5.220474499E1,4.495294615E0,1.884138005E0,3.492416183E1,2.076877984E2,1.313220566E1,3.000000000E0
3.745096822E2,5.220446597E1,4.495075895E0,2.144402233E0,3.490161492E1,2.064206550E2,1.466525928E1,3.000000000E0
3.755096874E2,5.220413123E1,4.494870501E0,2.321925827E0,3.550811571E1,2.046576449E2,1.525680245E1,3.000000000E0
3.765096933E2,5.220384257E1,4.494671750E0,2.678332079E0,3.547679632E1,2.033850885E2,1.708387329E1,3.000000000E0
3.775096993E2,5.220351945E1,4.494477558E0,3.278139002E0,3.580025971E1,2.020847330E2,1.832578637E1,3.000000000E0
3.785097051E2,5.220321446E1,4.494304623E0,3.883752026E0,3.579685567E1,2.007791830E2,1.885269894E1,3.000000000E0
3.795097109E2,5.220287754E1,4.494145157E0,3.983623427E0,3.617905480E1,1.991331606E2,1.716592181E1,3.000000000E0
3.805097175E2,5.220256035E1,4.494005232E0,4.085836644E0,3.627349815E1,1.975500712E2,1.649644082E1,3.000000000E0
3.815097233E2,5.220222694E1,4.493830867E0,4.624008363E0,3.654783047E1,1.964689145E2,1.512564632E1,3.000000000E0
3.825097287E2,5.220191246E1,4.493700717E0,5.023610801E0,3.654266306E1,1.952059522E2,1.545841116E1,3.000000000E0
3.835097351E2,5.220159907E1,4.493572228E0,5.457478957E0,3.653384579E1,1.940876247E2,1.656311798E1,3.000000000E0
3.845097413E2,5.220127325E1,4.493459514E0,5.825338666E0,3.659085632E1,1.928153741E2,1.730982281E1,3.000000000E0
3.855097464E2,5.220094067E1,4.493391885E0,5.887482081E0,3.667179384E1,1.911695774E2,1.813775022E1,3.000000000E0
3.865097533E2,5.220061535E1,4.493298786E0,6.110069489E0,3.672553521E1,1.899866163E2,1.990498989E1,3.000000000E0
3.875097586E2,5.220028776E1,4.493218958E0,6.230100728E0,3.679533395E1,1.887579953E2,2.183834824E1,3.000000000E0
3.885097641E2,5.219995983E1,4.493142502E0,6.430156051E0,3.687849208E1,1.876680467E2,2.393350697E1,3.000000000E0
3.905097774E2,5.219929470E1,4.493045942E0,6.592447410E0,3.710357299E1,1.852062330E2,2.732155657E1,3.000000000E0
3.915097827E2,5.219893907E1,4.493106188E0,6.238607598E0,3.738149787E1,1.829374732E2,2.643231571E1,3.000000000E0
3.925097889E2,5.219859547E1,4.493120510E0,5.730681585E0,3.762006939E1,1.813533760E2,2.797491218E1,3.000000000E0
3.935097947E2,5.219825529E1,4.493149567E0,5.140504302E0,3.780674048E1,1.796974015E2,2.789099497E1,3.000000000E0
3.945098004E2,5.219792520E1,4.493201606E0,5.181399960E0,3.786978470E1,1.782062457E2,2.388438749E1,3.000000000E0
3.955098070E2,5.219758533E1,4.493221522E0,5.149568513E0,3.802576439E1,1.770736242E2,2.548446802E1,3.000000000E0
3.965098125E2,5.219724093E1,4.493271080E0,4.692999663E0,3.823951580E1,1.756613844E2,2.705138914E1,3.000000000E0
3.975098184E2,5.219688695E1,4.493388851E0,3.200954013E0,3.866435613E1,1.734234556E2,2.806079507E1,3.000000000E0
3.985098242E2,5.219654826E1,4.493432944E0,3.390616545E0,3.870739066E1,1.726561454E2,2.711039413E1,3.000000000E0
3.995098298E2,5.219620619E1,4.493535526E0,3.200131887E0,3.874281931E1,1.713298740E2,2.520115231E1,3.000000000E0
4.005098364E2,5.219586069E1,4.493644758E0,2.647188981E0,3.879797144E1,1.700199565E2,2.709294702E1,3.000000000E0
4.015098425E2,5.219553351E1,4.493798655E0,2.317711100E0,3.869392758E1,1.684860291E2,2.790702690E1,3.000000000E0
4.025098481E2,5.219519473E1,4.494038622E0,2.040239412E0,3.874100741E1,1.664607655E2,2.858569340E1,3.000000000E0
4.035098536E2,5.219484100E1,4.494172359E0,1.838240447E0,3.887687702E1,1.654579555E2,2.946015783E1,3.000000000E0
4.045098600E2,5.219450722E1,4.494311384E0,1.978166127E0,3.885180667E1,1.647217666E2,3.180759290E1,3.000000000E0
4.055089227E2,5.219416858E1,4.494473405E0,1.913056843E0,3.897763054E1,1.640246811E2,3.225571359E1,3.000000000E0
4.065089225E2,5.219382403E1,4.494629780E0,2.048830397E0,3.922771660E1,1.638481370E2,3.445545212E1,3.000000000E0
4.075089308E2,5.219346269E1,4.494806237E0,1.982148694E0,3.965709541E1,1.636904332E2,3.263161250E1,3.000000000E0
4.085089279E2,5.219313795E1,4.494961203E0,1.888036224E0,3.984359934E1,1.637748746E2,3.377795477E1,3.000000000E0
4.095089281E2,5.219283659E1,4.495111518E0,1.888541496E0,3.975332437E1,1.639328238E2,3.213502265E1,3.000000000E0
4.105089381E2,5.219244461E1,4.495281075E0,1.618743839E0,4.057141385E1,1.644493724E2,3.185034043E1,3.000000000E0
4.115089387E2,5.219208292E1,4.495433503E0,1.412929771E0,4.121815892E1,1.652975782E2,3.445139609E1,3.000000000E0
4.125089395E2,5.219177559E1,4.496062526E0,1.704298591E0,4.153918032E1,1.708130493E2,3.731589176E1,3.000000000E0
4.135089509E2,5.219139743E1,4.496187426E0,9.764303220E-1,4.284809704E1,1.674860992E2,3.541548816E1,3.000000000E0
4.145089546E2,5.219107200E1,4.496299778E0,1.327476608E0,4.220017076E1,1.680637970E2,3.707970379E1,3.000000000E0
4.155089542E2,5.219064731E1,4.496034559E0,1.275765501E0,4.263050081E1,1.690097011E2,4.037947107E1,3.000000000E0
4.165089624E2,5.219023355E1,4.496124874E0,8.982309764E-1,4.366112661E1,1.698099223E2,4.400295482E1,3.000000000E0
4.175089597E2,5.218992508E1,4.496276697E0,1.480117742E0,4.267564214E1,1.702060086E2,4.795603519E1,3.000000000E0
4.185089618E2,5.218966380E1,4.496487047E0,1.957746571E0,4.142687349E1,1.699046558E2,3.867023769E1,3.000000000E0
4.195089744E2,5.218957695E1,4.496497009E0,2.288009386E0,3.854378933E1,1.702204392E2,1.780414461E1,3.000000000E0
4.205089867E2,5.218922473E1,4.496970371E0,2.159896371E0,3.882231368E1,1.591323395E2,3.307833105E1,3.000000000E0
4.215089990E2,5.218905166E1,4.497147947E0,8.070567129E-1,3.881141585E1,1.701908787E2,4.850112141E1,3.000000000E0
4.225090108E2,5.218885333E1,4.497418880E0,1.695979176E0,3.854025831E1,1.700641181E2,6.784396853E1,3.000000000E0
4.235090212E2,5.218810613E1,4.496833649E0,1.232014464E0,3.855323644E1,1.702409717E2,1.092118711E1,3.000000000E0
4.245090326E2,5.218775570E1,4.496946805E0,5.642995816E-1,3.870660266E1,1.700233757E2,1.180939305E1,3.000000000E0
4.255090433E2,5.218744083E1,4.497080664E0,8.151325146E-1,3.832991986E1,1.694902068E2,1.206935681E1,3.000000000E0
4.265090533E2,5.218710520E1,4.497195068E0,4.511702675E-1,3.827838284E1,1.694503844E2,1.244157560E1,3.000000000E0
4.275090630E2,5.218677199E1,4.497285477E0,5.133147724E-1,3.819082937E1,1.698333663E2,1.369774546E1,3.000000000E0
4.285090725E2,5.218643538E1,4.497372723E0,-5.271702902E-1,3.820278088E1,1.704397993E2,1.529702237E1,3.000000000E0
4.295090824E2,5.218610484E1,4.497579861E0,-3.525214996E-1,3.839415679E1,1.696676654E2,1.530206361E1,3.000000000E0
4.305090919E2,5.218576900E1,4.497678481E0,-1.644786913E-1,3.828032552E1,1.703678747E2,1.348423617E1,3.000000000E0
4.315091016E2,5.218543679E1,4.497754186E0,1.518498268E-2,3.803493597E1,1.714626327E2,1.427928163E1,3.000000000E0
4.325091102E2,5.218509877E1,4.497822232E0,-1.372370925E-1,3.776165253E1,1.728142366E2,1.570884511E1,3.000000000E0
4.335091187E2,5.218476789E1,4.497883374E0,-5.742314365E-2,3.742776814E1,1.740809654E2,1.725119133E1,3.000000000E0
4.345091282E2,5.218443387E1,4.497923188E0,5.989500880E-2,3.713695908E1,1.754821417E2,1.903583243E1,3.000000000E0
4.355091372E2,5.218411684E1,4.497929107E0,1.259212261E-1,3.661492536E1,1.769996735E2,1.783432609E1,3.000000000E0
4.365091445E2,5.218381100E1,4.497918758E0,6.374475732E-2,3.594214825E1,1.785918159E2,1.631529461E1,3.000000000E0
4.375091529E2,5.218349853E1,4.497925963E0,3.097760519E-1,3.543721454E1,1.798339932E2,1.643301824E1,3.000000000E0
4.385091616E2,5.218318751E1,4.497911142E0,2.208384024E-1,3.486058343E1,1.812764486E2,1.623852726E1,3.000000000E0
4.395091696E2,5.218288492E1,4.497899246E0,6.821454326E-1,3.426764494E1,1.824153315E2,1.631693337E1,3.000000000E0
4.405091772E2,5.218258215E1,4.497834152E0,8.477158034E-1,3.379896056E1,1.841253890E2,1.706688920E1,3.000000000E0
4.415091860E2,5.218229321E1,4.497756772E0,7.079956168E-1,3.323343357E1,1.859234966E2,1.768147954E1,3.000000000E0
4.425091934E2,5.218200142E1,4.497686823E0,1.093074537E0,3.274118309E1,1.872860574E2,1.864134588E1,3.000000000E0
4.435092003E2,5.218172836E1,4.497610320E0,6.241700640E-1,3.204246521E1,1.888010819E2,1.910937563E1,3.000000000E0
4.445092082E2,5.218145715E1,4.497516018E0,4.767491203E-1,3.141509698E1,1.903507274E2,2.051950050E1,3.000000000E0
4.455092160E2,5.218117462E1,4.497462517E0,7.446712703E-1,3.090308729E1,1.911472482E2,2.121389029E1,3.000000000E0
4.465092233E2,5.218090816E1,4.497372507E0,7.641658848E-1,3.030067927E1,1.923956275E2,2.281856086E1,3.000000000E0
4.475092304E2,5.218064896E1,4.497262534E0,8.116986314E-1,2.969712382E1,1.937331335E2,2.434795421E1,3.000000000E0
4.485092381E2,5.218040003E1,4.497149507E0,8.163504116E-1,2.902086929E1,1.950905604E2,2.640860383E1,3.000000000E0
4.495092455E2,5.218016435E1,4.497026216E0,9.091411196E-1,2.829394403E1,1.964195358E2,2.800244182E1,3.000000000E0
4.505092527E2,5.217991405E1,4.496954729E0,1.142671760E0,2.764532254E1,1.970541954E2,2.836222401E1,3.000000000E0
4.515092605E2,5.217968981E1,4.496832357E0,9.470039140E-1,2.682642404E1,1.985194977E2,2.585797800E1,3.000000000E0
