"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.641375417E-1,1.150737741E0,-2.693481883E-1,-1.898798499E0
7.741025417E-1,1.963682419E0,-3.713610515E-2,4.931442279E-1
7.840665417E-1,2.120706911E0,-6.824029572E-1,3.390253642E0
7.940315417E-1,1.963252941E0,-1.198107351E0,4.504500811E0
8.039965417E-1,1.277243422E0,-1.062675896E0,3.375559589E0
8.139615417E-1,-7.497446090E-2,-1.100349361E0,1.937913448E0
8.239265417E-1,-2.985031365E-1,-7.809117302E-1,7.126317465E-1
8.338915417E-1,-3.928612635E-2,-1.694862235E-1,-4.454818189E-2
8.438565417E-1,8.874808900E-2,2.533323723E-1,-3.745463222E-1
8.538215417E-1,4.276288077E-2,6.162037052E-1,-7.376063740E-1
8.637855417E-1,1.029920525E-1,7.846007386E-1,-1.152811310E0
8.737505417E-1,6.195706051E-1,3.758736402E-1,-1.402527180E0
8.837155417E-1,1.456290866E0,-7.486919640E-1,-1.419194083E0
8.936805417E-1,1.863664626E0,-4.759703708E-1,-5.090135711E-1
9.036455417E-1,1.349739686E0,-3.292344940E-1,-1.096592671E-1
9.136105417E-1,6.901454017E-1,-6.380825244E-1,-7.559467506E-1
9.235755417E-1,6.238648003E-1,-3.541548885E-1,-1.391363676E0
9.335405417E-1,9.241876633E-1,3.133661740E-1,-1.952757189E0
9.435045417E-1,1.838347206E0,7.874521333E-1,-2.337727928E0
9.534695417E-1,1.749472013E0,9.873519181E-1,-1.891660802E0
9.634345417E-1,1.880524488E-1,8.721731718E-1,-9.068663102E-1
9.733995417E-1,-1.078541366E0,7.007674536E-1,-3.636617303E-2
9.833645417E-1,-1.139133430E0,5.656266055E-1,8.904958606E-2
9.933295417E-1,-4.546146947E-1,2.015903610E-1,1.207555282E-1
1.003294542E0,3.290901774E-1,-1.441218790E-1,3.874341702E-1
1.013259542E0,2.793865054E-1,1.559218526E-2,1.272457622E0
1.023223542E0,-5.183748538E-1,-5.571516511E-1,4.267657002E0
1.033188542E0,-7.753090013E-1,-1.217668042E0,4.572881075E0
1.043153542E0,-2.065611667E0,-8.845384249E-1,2.317013581E0
1.053118542E0,-2.498444789E0,4.300861001E-2,1.346783919E0
1.063083542E0,-1.856628964E0,4.465831420E-1,4.271706784E-1
1.073048542E0,-9.695265350E-1,-1.770650920E-1,3.273054975E-1
1.083013542E0,-2.721504664E-1,-8.989208212E-1,1.171096138E0
1.092978542E0,6.966135185E-2,-8.555768734E-1,1.069901301E0
1.102943542E0,5.816023498E-2,-9.734289667E-1,7.897419029E-1
1.112907542E0,1.365963663E-1,-1.261591156E0,7.650403404E-1
1.122872542E0,-1.830946239E0,-2.582547046E0,1.174752987E0
1.132837542E0,-1.298007908E0,-2.304879147E0,3.918827319E-1
1.142802542E0,3.050314979E-1,-4.002337253E-1,-4.139091933E-1
1.152767542E0,6.166478013E-1,1.353212055E0,-1.128975136E0
1.162732542E0,1.278091122E0,1.837942725E0,-1.958244216E0
1.172697542E0,1.625409884E0,8.862180376E-1,-2.653310342E0
1.182662542E0,1.083037802E0,-2.573742601E-1,-2.538269883E0
1.192626542E0,5.968749299E-1,-1.143830864E0,-1.840907555E0
1.202591542E0,3.168608355E-1,-1.579631448E0,-8.905560869E-1
1.212556542E0,1.068811087E-1,-1.546646135E0,1.125957388E-1
1.222521542E0,-7.315458081E-1,-1.491603663E0,8.974979013E-1
1.232486542E0,7.845636819E-1,-6.353917819E-1,6.051675242E-1
1.242451542E0,1.766156166E0,-7.275687513E-1,1.299311544E0
1.252416542E0,-6.140842357E-1,-1.613480687E-1,5.797502625E-1
1.262381542E0,-1.932373796E0,1.050807218E0,5.814424467E-1
1.272345542E0,-1.820703086E-1,2.720847437E0,5.639013845E-1
1.282310542E0,1.003553164E0,3.693947498E0,4.145465398E-1
1.292275542E0,1.044637236E0,3.243709846E0,2.303767884E-1
1.302240542E0,-9.614225864E-1,1.399817580E-1,-1.339807021E0
1.312205542E0,-1.129722483E0,3.803675178E-1,-6.652119970E-1
1.322170542E0,-1.664671598E-1,1.102851823E0,5.475899917E-1
1.332135542E0,9.033859013E-1,8.225088224E-1,3.928989780E-1
1.342100542E0,1.643475149E0,-2.947055161E-2,-2.769802666E-1
1.352064542E0,1.491365389E0,-2.115025610E-1,-4.471962225E-1
1.362029542E0,5.006839566E-1,-1.396092904E-1,-3.819483125E-1
1.371994417E0,-1.097927663E-1,-2.270608324E-1,-3.057509065E-2
1.381959417E0,-1.296355484E-1,-3.893584889E-1,2.963450754E-1
1.391924417E0,-4.443796188E-2,-5.074184507E-1,6.089857560E-1
1.401889417E0,5.205866362E-1,-1.142887124E0,1.087704318E0
1.411854417E0,1.735220156E0,-2.089441995E0,2.249084138E0
1.421819417E0,1.557029328E0,-3.109501922E0,2.086659597E0
1.431784417E0,3.382468805E-1,-3.267873173E0,6.561622614E-1
1.441748417E0,5.233015715E-1,-2.674508838E0,8.249602675E-2
1.451713417E0,5.500549220E-1,-2.609169419E0,-1.085085935E0
1.461678417E0,4.031143561E-2,-3.254132216E0,-1.836722703E0
1.471643417E0,-6.827485277E-1,-3.333204113E0,-1.292544562E0
1.481608417E0,-4.898291489E-1,-2.877632631E0,-1.333039454E0
1.491573417E0,-2.426845926E-1,-2.211140971E0,-1.152909544E0
1.501538417E0,-8.770536965E-1,-1.707139926E0,-1.394396626E0
1.511503417E0,-1.374363773E0,-1.403330880E0,-8.665579444E-1
1.521467417E0,-2.669527887E0,-1.888155104E0,-7.386945409E-1
1.531432417E0,-2.016547973E0,-1.021496880E-1,1.585244483E-1
1.541397417E0,-2.598186009E0,9.951282763E-1,1.904876679E-1
1.551362417E0,-2.560892468E0,1.524443673E0,8.933820462E-1
1.561327417E0,-1.605509617E0,2.169629248E0,1.528789031E0
1.571292417E0,-1.896925051E0,1.781457452E0,2.083924270E-1
1.581257417E0,-1.133879488E0,1.652729830E0,-1.198348256E0
1.591222417E0,3.993805435E-2,1.277159368E0,-1.981350074E0
1.601187417E0,4.632295802E-1,-2.457195899E-1,-2.225320469E0
1.611151417E0,9.914635339E-1,-7.164631346E-1,-2.329037211E0
1.621116417E0,1.517337551E0,-8.616430673E-1,-2.866920825E0
1.631081417E0,1.095049152E0,-6.147427784E-1,-2.014657568E0
1.641046417E0,-6.666420067E-1,1.166532094E0,1.125880789E0
1.651011417E0,-9.473991361E-1,2.212291119E0,6.311808511E0
1.660976417E0,-1.563034419E0,-5.976842576E-1,1.218181778E1
1.670941417E0,-3.210060582E0,-1.960808367E0,1.092532364E1
1.680906417E0,-3.110543018E0,-1.428828394E0,6.483640053E0
1.690870417E0,-1.170167162E0,-3.150851092E0,2.667830148E0
1.700835417E0,8.101672505E-1,-3.376109228E0,1.039868832E-1
1.710800417E0,2.498497122E0,-2.768160768E0,-1.742866706E0
1.720765417E0,3.306492278E0,-2.423662994E0,-2.308804091E0
1.730730417E0,3.006909892E0,-1.676209032E0,-2.622182690E0
1.740695417E0,1.561626409E0,-4.315639839E-1,-2.590646902E0
1.750660417E0,-3.096306437E-1,7.988910413E-1,-2.320597340E0
1.760625417E0,-1.816158630E0,2.114009948E0,-1.226603757E0
1.770590417E0,-2.267834259E0,2.562018349E0,-2.850769061E-1
1.780554417E0,-2.692355710E0,2.282700658E0,1.742528737E-1
1.790519417E0,-2.706701269E0,1.829223357E0,1.934206313E-1
1.800484417E0,-2.294582200E0,1.222578826E0,-5.312020004E-1
1.810449417E0,-1.087003529E0,-2.472208625E-1,-1.404998798E0
1.820414417E0,-4.556722002E-1,5.345308203E-1,-1.497683013E0
1.830379417E0,-2.484932897E-1,1.087283611E0,-1.443251283E0
1.840344417E0,-3.958241938E-1,9.841846275E-1,-1.103911046E0
1.850309417E0,-6.057692027E-1,9.198851359E-1,-9.583387649E-1
1.860274417E0,-8.209394297E-1,1.489080005E0,-5.160688215E-1
1.870238417E0,-6.603001897E-1,1.357376735E0,-4.601624233E-1
1.880203417E0,-7.942919138E-1,7.815778743E-1,-4.971975178E-1
1.890168417E0,-6.346809067E-1,5.944565946E-1,-5.012899840E-1
1.900133417E0,-4.834141321E-1,4.574132086E-1,-5.217973387E-1
1.910098417E0,-4.267270940E-1,2.102720144E-1,-4.556004256E-1
1.920063417E0,-3.311725536E-1,1.517557114E-2,-2.123971850E-1
1.930028417E0,-9.966491371E-2,-9.277879402E-2,2.309767127E-2
1.939993417E0,1.005218232E-1,-2.821033046E-1,1.361173332E-1
1.949958417E0,2.257487172E-1,-4.323176900E-1,2.911597645E-1
1.959922417E0,1.862402505E-1,-4.109035783E-1,4.427488303E-1
1.969887417E0,8.441091679E-2,-5.378450221E-1,4.961444342E-1
1.979852417E0,1.471953949E-1,-7.862701187E-1,3.350208986E-1
1.989817417E0,2.954021388E-1,-1.010794721E0,3.665408993E-1
1.999782417E0,5.480691710E-1,-1.047808327E0,3.946151358E-1
2.009747417E0,8.130377948E-1,-1.186114712E0,7.025961703E-1
2.019712417E0,9.786116463E-1,-1.333065912E0,7.289144880E-1
2.029677417E0,1.032702630E0,-1.575201013E0,9.757839328E-1
2.039641417E0,1.106645715E0,-1.541222843E0,1.226951666E0
2.049606417E0,1.028406096E0,-1.534964422E0,1.348538083E0
2.059571417E0,8.954926718E-1,-1.520361585E0,1.194300229E0
2.069536417E0,6.470137078E-1,-1.358025191E0,1.028909980E0
2.079501417E0,3.072177536E-1,-8.883436467E-1,7.867124605E-1
2.089466417E0,2.984217871E-1,-8.427707402E-1,4.761925650E-1
2.099431417E0,6.206402801E-2,-5.223784058E-1,3.625297093E-1
2.109396417E0,-6.288139567E-2,-3.810830708E-1,2.241354704E-1
2.119361417E0,-1.453053555E-1,-2.865790558E-1,1.429761171E-1
2.129325417E0,-2.640286108E-1,-2.253619239E-2,8.789183736E-2
2.139290417E0,-3.217409948E-1,2.246738528E-1,4.021831870E-2
2.149255417E0,-3.741289772E-1,2.135365149E-1,-6.072508872E-2
2.159220417E0,-3.857856209E-1,1.250992785E-1,-1.317716825E-1
2.169185417E0,-2.583258945E-1,2.018213260E-1,-1.556125349E-1
2.179150417E0,-1.937388660E-1,1.132627599E-1,-2.341827410E-1
2.189115417E0,-9.194198437E-2,1.961381248E-1,3.249297738E-3
2.199080417E0,8.824910223E-4,6.763898268E-2,3.174897766E-1
2.209045417E0,-2.009723103E-1,-2.792330526E-1,5.294226927E-1
2.219009417E0,-3.084165790E-1,-2.046931860E-1,6.096938539E-1
2.228974417E0,-2.972481778E-1,-2.013121797E-1,4.521885753E-1
2.238939417E0,-1.908561887E-1,-3.753742880E-1,1.843223637E-1
2.248904417E0,-3.461770937E-2,-1.795073278E-1,-8.175576925E-2
2.258869417E0,-9.300076894E-2,-1.939835720E-1,-2.345487767E-1
2.268834417E0,-1.646214862E-1,-2.498319367E-1,-1.409722763E-1
2.278799417E0,-2.237479462E-1,-1.886671373E-1,7.669266522E-2
2.288764417E0,-1.300341824E-1,-1.867869651E-1,2.684673053E-1
