"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.587254875E0,-3.125901023E-1,6.147762537E-3,2.561138928E-2
2.597217875E0,-2.332582963E-1,5.202910960E-2,-1.522258276E-1
2.607181875E0,-1.472995484E-1,4.573750556E-2,-3.166296512E-1
2.617145875E0,-1.119481596E-1,3.989438295E-2,-3.355331147E-1
2.627109875E0,-1.601091899E-1,5.782896280E-3,-1.712631923E-1
2.637073875E0,-2.295684108E-1,-1.612720549E-2,4.704962075E-2
2.647037875E0,-2.657549281E-1,-7.915141940E-2,1.915395820E-1
2.657000875E0,-2.155878644E-1,-9.076457441E-2,2.500234330E-1
2.666964875E0,-1.975448187E-1,-7.295629442E-2,2.102781540E-1
2.676928875E0,-2.588731939E-1,-4.350854695E-2,1.798200077E-1
2.686892875E0,-2.981688219E-1,4.647659361E-2,1.034734976E-1
2.696856875E0,-3.336893414E-1,6.048009038E-2,-4.131174803E-2
2.706820875E0,-3.990153117E-1,4.549192250E-2,-1.352928758E-2
2.716784875E0,-4.076880482E-1,8.510154605E-2,7.036539316E-3
2.726747875E0,-4.373739235E-1,6.668164730E-3,-6.350660920E-3
2.736711875E0,-4.448485655E-1,1.872921646E-2,4.233150244E-2
2.746675875E0,-4.566595025E-1,1.116783106E-1,3.112297475E-2
2.756639875E0,-5.120908146E-1,1.327241939E-1,-1.698382258E-2
2.766603875E0,-5.067030439E-1,1.302496523E-1,-5.854290783E-2
2.776567875E0,-4.280658871E-1,1.214238650E-1,-1.093476105E-1
2.786530875E0,-3.990693985E-1,7.507415593E-2,-1.086132002E-1
2.796494875E0,-3.448237556E-1,3.913658381E-2,-1.091733634E-1
2.806458875E0,-3.379649717E-1,2.156803966E-2,-1.010042185E-1
2.816422875E0,-3.822373112E-1,-1.737558603E-2,-1.030612689E-1
2.826386875E0,-3.658260772E-1,-2.541082978E-2,-6.309496522E-2
2.836350875E0,-3.521244429E-1,-1.980042636E-2,3.593114018E-2
2.846314875E0,-3.177378447E-1,-5.040299892E-2,4.171637535E-2
2.856277875E0,-2.998064809E-1,-1.210677695E-1,4.685549319E-2
2.866241875E0,-2.335341386E-1,-1.339088398E-1,-2.363035262E-2
2.876205875E0,-2.044215828E-1,-1.685179245E-1,-1.170729518E-1
2.886169875E0,-2.223383287E-1,-1.384930569E-1,-1.385222930E-1
2.896133875E0,-2.832787411E-1,-1.152749330E-1,-1.027496123E-1
2.906097875E0,-4.304705545E-1,-1.155550146E-1,-1.310828805E-2
2.916060875E0,-4.362343012E-1,-8.465306461E-2,8.667093873E-2
2.926024875E0,-3.441168272E-1,-8.619322121E-2,1.451214606E-1
2.935988875E0,-2.664298430E-1,-1.350554788E-1,6.991340339E-2
2.945952875E0,-2.684795845E-1,-1.349408734E-1,3.806537390E-3
2.955916875E0,-3.216702434E-1,-4.738817453E-2,-3.928276420E-2
2.965880875E0,-4.032818788E-1,2.939746141E-2,-8.423791230E-2
2.975844875E0,-4.152872358E-1,-1.577929616E-2,-1.501997674E-1
2.985807875E0,-3.882697374E-1,-3.506516755E-2,-1.309273446E-1
2.995771875E0,-3.764726874E-1,1.774513006E-2,-3.619484961E-2
3.005735875E0,-4.434563434E-1,3.328527510E-2,7.561385393E-2
3.015699875E0,-3.561201377E-1,4.742267311E-2,7.138807118E-2
3.025663875E0,-2.457520419E-1,4.069077373E-3,3.916640460E-2
3.035627875E0,-1.517270601E-1,-2.333623767E-2,-9.258715153E-2
3.045591875E0,-1.563087921E-1,-6.960759401E-2,-1.583127791E-1
3.055554875E0,-2.549100973E-1,-8.559622049E-2,-1.975657225E-1
3.065518875E0,-4.632377663E-1,-7.770657241E-2,-8.257204056E-2
3.075482875E0,-5.303673103E-1,3.168606162E-3,4.368162453E-2
3.085446875E0,-5.225554302E-1,3.954355001E-2,1.656071806E-1
3.095410875E0,-5.302745589E-1,7.410176396E-3,2.986196423E-1
3.105374875E0,-4.763759483E-1,-3.215968609E-4,3.241883469E-1
3.115337875E0,-4.534913349E-1,-2.217147231E-2,2.601595813E-1
