"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.978870112E1,-2.403367281E0,-6.644396186E-1,-5.137039721E-2
2.979866512E1,-2.737520218E0,-1.051212192E0,1.716603041E-1
2.980862912E1,-2.671644449E0,-1.035353661E0,2.911696732E-1
2.981859312E1,-2.446105957E0,-9.182022810E-1,2.219939679E-1
2.982855713E1,-2.277538300E0,-9.097228050E-1,6.188206002E-2
2.983852012E1,-2.260091782E0,-1.249387145E0,-5.504460260E-2
2.984848413E1,-2.453583956E0,-2.266864061E0,2.666543983E-2
2.985844812E1,-2.658048391E0,-3.553829432E0,3.131473958E-1
2.986841212E1,-2.607963800E0,-4.344005108E0,5.946711898E-1
2.987837612E1,-2.196080923E0,-4.459148884E0,6.905968785E-1
2.988834012E1,-1.315783858E0,-3.892420292E0,7.729905844E-1
2.989830413E1,-2.328409106E-1,-2.509234190E0,7.637531161E-1
2.990826813E1,4.711111486E-1,-9.663053155E-1,5.356485844E-1
2.991823212E1,5.452942848E-1,1.933430433E-1,2.004171759E-1
2.992819612E1,1.486190856E-1,8.730049133E-1,3.076769225E-2
2.993816012E1,-2.866158187E-1,1.037723184E0,1.965648830E-1
2.994812413E1,-5.964269638E-1,1.147019267E0,5.681743622E-1
2.995808813E1,-7.401338220E-1,1.172070742E0,9.553551674E-1
2.996805212E1,-7.940926552E-1,1.158360839E0,1.153129220E0
2.997801612E1,-7.492187023E-1,1.061366200E0,1.133579373E0
2.998797912E1,-6.240330935E-1,8.974198699E-1,1.010465980E0
2.999794312E1,-4.801926613E-1,6.857452989E-1,8.895404935E-1
3.000790712E1,-3.395079672E-1,3.842216432E-1,8.424616456E-1
3.001787112E1,-2.398354262E-1,-2.834342606E-2,8.315265775E-1
3.002783513E1,-1.892899722E-1,-5.345197916E-1,8.467020392E-1
3.003779912E1,-1.710832119E-1,-1.089127421E0,8.861545324E-1
3.004776312E1,-1.731391698E-1,-1.583622098E0,9.104446769E-1
3.005772712E1,-2.495319545E-1,-1.990044236E0,8.595299721E-1
3.006769112E1,-3.667959869E-1,-2.208782434E0,7.298111320E-1
3.007765513E1,-4.466260374E-1,-1.999415636E0,6.445568800E-1
3.008761912E1,-4.676631391E-1,-1.662231207E0,6.014389992E-1
3.009758312E1,-2.541883588E-1,-1.757507086E0,6.459759474E-1
3.010754712E1,3.136537969E-1,-1.487860203E0,6.461088061E-1
3.011751112E1,9.271292090E-1,-4.729473293E-1,4.883851707E-1
3.012747513E1,1.342723131E0,5.718168616E-1,3.272101283E-1
3.013743812E1,1.512639284E0,1.189053535E0,9.597335756E-2
3.014740213E1,1.543074489E0,1.177810788E0,-2.415117472E-1
3.015736613E1,1.651407123E0,8.246594667E-1,-5.184603333E-1
3.016733012E1,1.921360254E0,5.440751910E-1,-7.824562788E-1
3.017729412E1,2.300957680E0,9.015107751E-1,-1.121655464E0
3.018725812E1,2.630346775E0,1.901563168E0,-1.536011934E0
3.019722213E1,2.539893389E0,3.090406179E0,-1.971449852E0
3.020718613E1,2.190534353E0,3.643463135E0,-2.390164137E0
3.021715012E1,1.896533728E0,3.248829126E0,-2.720010996E0
3.022711412E1,1.821039796E0,2.675855160E0,-2.814949036E0
3.023707812E1,1.919281840E0,2.521037579E0,-2.713850737E0
3.024704213E1,2.254663944E0,2.544478893E0,-2.445530891E0
3.025700613E1,2.686417818E0,2.489156485E0,-2.166273117E0
3.026697012E1,2.971361160E0,2.128871441E0,-2.061641455E0
3.027693412E1,2.787031889E0,9.983194470E-1,-2.100652695E0
3.028689812E1,2.239239693E0,-7.399947047E-1,-2.097886324E0
3.029686112E1,1.729847908E0,-2.129395485E0,-1.900253773E0
3.030682600E1,1.290870309E0,-2.600059509E0,-1.585877776E0
3.031679000E1,7.664210796E-1,-2.104641199E0,-1.220428467E0
3.032675400E1,4.703659713E-1,-9.964128733E-1,-1.034241796E0
3.033671800E1,4.664524198E-1,3.519326150E-1,-9.104860425E-1
3.034668200E1,6.662302017E-1,1.378784180E0,-7.387185693E-1
3.035664600E1,8.784214854E-1,1.820112944E0,-5.258970857E-1
3.036661000E1,9.864981771E-1,1.802987695E0,-2.822596431E-1
3.037657400E1,9.659689665E-1,1.693825006E0,-1.104958802E-1
3.038653800E1,7.663051486E-1,1.845776916E0,-5.256786197E-2
3.039650200E1,4.343206882E-1,2.194065332E0,1.953927986E-2
3.040646600E1,4.880468920E-2,2.524462700E0,9.541513771E-2
3.041643000E1,-2.985565066E-1,2.686402798E0,1.548469514E-1
3.042639400E1,-5.598855615E-1,2.728858709E0,1.899990737E-1
3.043635800E1,-7.078735828E-1,2.658030272E0,2.294325531E-1
3.044632100E1,-6.967572570E-1,2.388906002E0,2.550164759E-1
3.045628500E1,-5.433539152E-1,1.937460184E0,2.528608143E-1
3.046624900E1,-3.562133014E-1,1.482426882E0,2.365585268E-1
3.047621300E1,-2.333523035E-1,1.097829223E0,1.896329075E-1
3.048617700E1,-2.040074617E-1,7.237537503E-1,5.789804459E-2
3.049614100E1,-3.140628934E-1,3.133417964E-1,-2.362097204E-1
3.050610500E1,-5.416947007E-1,-1.080022380E-1,-5.314419270E-1
3.051606900E1,-8.175668716E-1,-3.959050179E-1,-6.932762861E-1
3.052603300E1,-1.055911183E0,-6.333218217E-1,-6.851195693E-1
3.053599700E1,-1.265916348E0,-8.294068575E-1,-5.815225840E-1
3.054596100E1,-1.451021314E0,-9.740378261E-1,-4.133338034E-1
3.055592500E1,-1.612734675E0,-1.129463673E0,-1.905012280E-1
3.056588900E1,-1.783708811E0,-1.274911523E0,5.967691913E-2
3.057585300E1,-1.958343744E0,-1.312813044E0,3.069959283E-1
3.058581700E1,-2.231577873E0,-1.048174143E0,5.510624051E-1
3.059578100E1,-2.628998280E0,-2.018693238E-1,8.073962331E-1
3.060574400E1,-2.128864288E0,1.748769879E0,8.657391667E-1
3.061570800E1,2.575629950E-1,3.482653141E0,1.631113887E-1
3.062567200E1,1.714739561E0,1.225922942E0,-9.054588079E-1
3.063563600E1,1.649847984E0,-1.660351396E0,-1.887926221E0
3.064560000E1,8.042104244E-1,-3.177378416E0,-2.299549103E0
3.065556400E1,4.394812882E-2,-3.854387045E0,-1.833031774E0
3.066552800E1,-3.042970225E-2,-3.777856588E0,-7.810403109E-1
3.067549200E1,3.401939869E-1,-2.883006811E0,-6.115603447E-2
3.068545600E1,6.568230987E-1,-1.466883183E0,4.813929647E-2
3.069542000E1,9.727945924E-1,7.784245014E-1,2.327794768E-2
3.070538400E1,1.145236611E0,2.786311388E0,2.396872044E-1
3.071534800E1,1.013455749E0,4.147324562E0,5.400856733E-1
3.072531200E1,8.145814538E-1,4.278159618E0,6.208844185E-1
3.073527600E1,6.670671701E-1,2.497334003E0,5.058096647E-1
3.074524000E1,6.609357595E-1,7.666916847E-1,4.543401301E-1
3.075520400E1,3.467633724E-1,-3.155613244E-1,4.095533192E-1
3.076516800E1,-1.480612755E-1,-8.282504082E-1,4.832432568E-1
3.077513100E1,-5.342029929E-1,-1.301294088E0,6.692507267E-1
3.078509500E1,-6.763963699E-1,-1.519068480E0,8.846011162E-1
3.079505900E1,-7.557898164E-1,-1.593443155E0,1.014252305E0
3.080502300E1,-7.804906368E-1,-1.401022077E0,9.760841727E-1
3.081498700E1,-7.363746166E-1,-9.115650058E-1,8.224476576E-1
3.082495100E1,-6.480633616E-1,-3.506878316E-1,6.545391083E-1
3.083491500E1,-6.029407978E-1,4.923875257E-2,5.020267963E-1
3.084487900E1,-6.554545760E-1,3.800441027E-1,3.031573892E-1
3.085484300E1,-8.105481267E-1,5.426529646E-1,8.212995529E-2
3.086480700E1,-1.495070577E0,-5.653421283E-1,8.231850713E-2
3.087477100E1,-2.447519302E0,-2.479369879E0,3.562884331E-1
3.088473500E1,-2.830897570E0,-3.386335135E0,7.027062774E-1
3.089469900E1,-2.693024397E0,-3.153925180E0,8.921426535E-1
3.090466300E1,-2.309253454E0,-2.239120722E0,9.038951397E-1
3.091462700E1,-1.972485065E0,-1.395145893E0,8.821700215E-1
3.092459100E1,-1.854820728E0,-1.388134360E0,9.053768516E-1
3.093455500E1,-1.861144304E0,-1.973904133E0,9.531895518E-1
3.094451900E1,-1.750706911E0,-2.371286631E0,9.321684241E-1
3.095448200E1,-1.488709211E0,-2.257663488E0,7.950777411E-1
3.096444600E1,-1.169034719E0,-1.740804553E0,5.783646107E-1
3.097441000E1,-9.318079948E-1,-1.041444421E0,3.940708339E-1
3.098437400E1,-8.366580606E-1,-4.521044195E-1,3.024567366E-1
3.099433800E1,-8.112220764E-1,-9.427675605E-2,3.482226431E-1
3.100430200E1,-7.454699874E-1,3.406017646E-2,4.924461246E-1
3.101426600E1,-7.126826644E-1,1.244329959E-1,6.427588463E-1
3.102423000E1,-7.382860184E-1,1.423992217E-1,8.163759112E-1
3.103419400E1,-7.745829225E-1,-2.658029273E-2,9.743153453E-1
3.104415800E1,-7.788980603E-1,-2.945201099E-1,9.830400944E-1
3.105412200E1,-7.140401006E-1,-4.632250667E-1,9.066184759E-1
3.106408600E1,-5.970274806E-1,-5.643591285E-1,8.334398866E-1
3.107405000E1,-5.341029763E-1,-6.924211979E-1,8.064181805E-1
3.108401400E1,-5.048415065E-1,-8.444985747E-1,8.132955432E-1
3.109397800E1,-4.738831222E-1,-1.027713537E0,8.212740421E-1
3.110394200E1,-4.154355228E-1,-1.170932770E0,8.527570963E-1
3.111390500E1,-3.224858940E-1,-1.292947769E0,9.179943800E-1
3.112386900E1,-1.485257894E-1,-1.349033833E0,9.692541361E-1
3.113383300E1,1.017873734E-1,-1.221696377E0,9.495955110E-1
3.114379700E1,3.607044220E-1,-1.019659877E0,8.461256027E-1
3.115376100E1,5.366764665E-1,-9.965299964E-1,6.865302920E-1
3.116372500E1,6.490139365E-1,-1.142231584E0,5.347918868E-1
3.117368900E1,7.792416215E-1,-1.112975478E0,3.866620660E-1
3.118365300E1,9.135389328E-1,-7.971804738E-1,2.613467574E-1
3.119361700E1,9.413595796E-1,-4.121799767E-1,1.572631598E-1
3.120358100E1,7.678239942E-1,-4.102774709E-2,1.268414315E-2
3.121354500E1,2.586723864E-1,3.474565148E-1,-1.598879248E-1
3.122350900E1,-2.384015620E-1,-2.625943422E-1,-1.598620862E-1
3.123347300E1,-3.614112139E-1,-1.107227206E0,-3.709924966E-2
3.124343700E1,4.105634615E-2,-1.441792727E0,-2.167715132E-2
3.125340100E1,9.701800942E-1,-1.037693381E0,-1.498409361E-1
3.126336500E1,2.093749046E0,6.361991167E-2,-3.977676630E-1
3.127332900E1,2.752595425E0,1.220380187E0,-8.448843956E-1
3.128329300E1,2.752364397E0,2.194443703E0,-1.320501089E0
3.129325600E1,2.420489073E0,3.204561949E0,-1.571147561E0
3.130322000E1,2.112538099E0,3.842377901E0,-1.541607261E0
3.131318425E1,1.950760007E0,3.457112789E0,-1.686960816E0
3.132314825E1,2.013704538E0,2.456721544E0,-1.963165283E0
3.133311225E1,2.169831038E0,1.829690456E0,-2.319946766E0
3.134307625E1,2.339970589E0,1.811079979E0,-2.692378998E0
3.135304025E1,2.547230721E0,2.060015678E0,-2.885709524E0
3.136300425E1,2.805956125E0,2.122876167E0,-2.838691473E0
3.137296825E1,2.958504200E0,1.763714433E0,-2.671315432E0
3.138293225E1,2.863039494E0,8.280773163E-1,-2.496585846E0
3.139289625E1,2.460670233E0,-7.161244154E-1,-2.272086382E0
3.140286025E1,1.949641109E0,-2.098507404E0,-1.891307831E0
3.141282425E1,1.521032095E0,-2.681754112E0,-1.511377692E0
3.142278825E1,1.117497206E0,-2.374261618E0,-1.221017241E0
3.143275225E1,8.548458815E-1,-1.272574663E0,-1.065085888E0
3.144271625E1,8.858751655E-1,-3.357224166E-2,-8.349551558E-1
3.145268025E1,1.005099535E0,8.982526660E-1,-5.328997970E-1
3.146264425E1,1.153977394E0,1.376167059E0,-3.956982493E-1
3.147260725E1,1.239070415E0,1.569475055E0,-2.964287996E-1
3.148257125E1,1.117434263E0,1.815842986E0,-1.850615293E-1
3.149253525E1,8.280956745E-1,2.127770424E0,-4.604304209E-2
3.150249925E1,4.332557023E-1,2.398675203E0,-5.340355448E-3
3.151246325E1,-6.378751248E-2,2.695755243E0,-2.382392623E-2
3.152242725E1,-5.485289097E-1,2.976548910E0,-3.850513324E-2
3.153239125E1,-9.479792118E-1,2.966391325E0,-5.093879998E-2
3.154235525E1,-1.203852892E0,2.596163034E0,-5.058113858E-2
3.155231925E1,-1.256906033E0,1.963271499E0,-2.395069227E-2
3.156228325E1,-1.102578998E0,1.273266673E0,2.029932663E-2
3.157224725E1,-8.781382442E-1,7.222685218E-1,6.135159731E-2
3.158221125E1,-6.757310629E-1,4.190101027E-1,7.574944943E-2
3.159217525E1,-5.488408208E-1,2.076337934E-1,9.425573982E-3
3.160213925E1,-5.311427712E-1,1.434609108E-2,-1.821587682E-1
3.161210325E1,-6.200263500E-1,-2.108067274E-1,-4.086252153E-1
3.162206725E1,-7.401543856E-1,-4.256449938E-1,-5.265161395E-1
3.163203125E1,-8.653652072E-1,-6.109321713E-1,-5.017157197E-1
3.164199425E1,-1.026448369E0,-7.383601665E-1,-4.049369693E-1
3.165195825E1,-1.234998465E0,-8.413319588E-1,-2.852646410E-1
3.166192225E1,-1.467297673E0,-9.705725312E-1,-1.666181386E-1
3.167188625E1,-1.718112350E0,-1.122772217E0,-2.846768685E-2
3.168185025E1,-1.964434147E0,-1.129976273E0,1.352285594E-1
3.169181425E1,-2.145563364E0,-6.760626435E-1,3.628706336E-1
3.170177825E1,-2.286937475E0,2.706527710E-1,6.158030629E-1
3.171174225E1,-2.225394487E0,1.056865931E0,6.995983720E-1
3.172170625E1,-1.419572234E0,1.018592358E0,4.050732851E-1
3.173167025E1,3.047636151E-1,-4.547812641E-1,-5.656696558E-1
3.174163425E1,1.400287390E0,-2.697530031E0,-1.751747251E0
3.175159825E1,1.283674002E0,-3.929922819E0,-2.387997389E0
3.176156225E1,6.683968902E-1,-4.165885448E0,-2.079978943E0
3.177152625E1,2.756619453E-1,-3.214111805E0,-8.522963524E-1
3.178149025E1,2.153432369E-1,-1.728372574E0,-1.615788788E-1
3.179145425E1,4.584984481E-1,-3.353065848E-1,-2.685014904E-2
3.180141825E1,8.061310053E-1,9.176203609E-1,8.892624825E-2
3.181138225E1,8.997807503E-1,1.870711684E0,3.321811557E-1
3.182134625E1,7.075902820E-1,2.711941957E0,7.236999273E-1
3.183131025E1,2.923783064E-1,3.366844416E0,1.026980519E0
3.184127325E1,-3.638301790E-1,4.040565491E0,1.188770056E0
3.185123725E1,-1.132874846E0,3.246302843E0,9.938353300E-1
3.186120125E1,-8.752574325E-1,1.163475513E0,7.548464537E-1
3.187116525E1,-1.596254110E-1,-4.387467802E-1,4.456703663E-1
3.188112925E1,8.038906008E-2,-1.013762712E0,3.177227974E-1
3.189109325E1,8.264428377E-2,-1.416551113E0,4.638662040E-1
3.190105725E1,1.408362240E-1,-1.684933901E0,7.069826722E-1
3.191102125E1,2.257286608E-1,-1.760969281E0,9.632838368E-1
3.192098525E1,1.680403352E-1,-1.678840280E0,1.148447275E0
3.193094925E1,-1.120344084E-2,-1.335587621E0,1.188173413E0
3.194091325E1,-9.447702765E-2,-6.318547130E-1,1.162465453E0
3.195087725E1,-1.204827949E-1,2.626989782E-2,1.079892516E0
3.196084125E1,-2.017576844E-1,4.236159325E-1,8.952394128E-1
3.197080525E1,-3.662684560E-1,6.721988916E-1,6.142210960E-1
3.198076925E1,-5.545305014E-1,9.363242984E-1,2.662740350E-1
3.199073325E1,-8.783450723E-1,9.305425882E-1,9.732178412E-3
3.200069725E1,-1.764726877E0,-3.548428118E-1,7.221765816E-2
3.201066125E1,-2.492227077E0,-1.706988692E0,2.545150816E-1
3.202062525E1,-2.647971630E0,-2.157637358E0,4.250950813E-1
3.203058825E1,-2.434772253E0,-1.816752553E0,5.756627321E-1
3.204055225E1,-2.102453947E0,-1.043594241E0,7.112450600E-1
3.205051625E1,-1.866977215E0,-3.479243219E-1,7.785189748E-1
3.206048025E1,-1.908621907E0,-4.738425612E-1,8.344016671E-1
3.207044425E1,-2.230431795E0,-1.578631759E0,9.803182483E-1
3.208040825E1,-2.435603857E0,-2.678219795E0,1.089178443E0
3.209037225E1,-2.430390358E0,-3.184297085E0,1.031674504E0
3.210033625E1,-2.183748245E0,-3.307445288E0,9.097514749E-1
3.211030025E1,-1.643731117E0,-3.167885780E0,7.611489892E-1
3.212026425E1,-8.911521435E-1,-2.623330593E0,6.138151884E-1
3.213022825E1,-1.663268209E-1,-1.665588021E0,4.766622484E-1
3.214019225E1,2.782367766E-1,-5.756688714E-1,3.857477903E-1
3.215015625E1,3.845047653E-1,8.901480585E-2,3.260207474E-1
3.216012025E1,3.168322444E-1,1.204925701E-1,3.690164089E-1
3.217008425E1,1.437838525E-1,-1.208392233E-1,5.024583936E-1
3.218004825E1,-8.632259071E-2,-2.740697861E-1,6.416857839E-1
3.219001225E1,-2.519478798E-1,-3.026518226E-1,7.393890023E-1
3.219997625E1,-3.250024021E-1,-2.252095044E-1,7.739235163E-1
3.220994025E1,-3.414632082E-1,-1.393766701E-1,7.527155280E-1
3.221990325E1,-3.442603350E-1,-8.209260553E-2,7.285784483E-1
3.222986725E1,-3.532902002E-1,-1.362801343E-1,7.119436264E-1
3.223983125E1,-3.738143742E-1,-3.550617397E-1,7.255363464E-1
3.224979525E1,-3.815775514E-1,-6.458160281E-1,7.671582699E-1
3.225975925E1,-3.208319247E-1,-8.229686618E-1,8.336036205E-1
3.226972325E1,-1.385329366E-1,-7.824211121E-1,8.364557624E-1
3.227968725E1,7.420036197E-2,-7.017548084E-1,7.466987371E-1
3.228965125E1,1.803025454E-1,-9.965881109E-1,6.318984628E-1
3.229961525E1,2.461028695E-1,-1.509497881E0,5.504803061E-1
3.230957862E1,3.617499173E-1,-1.590559363E0,4.001110196E-1
3.231954263E1,5.387862325E-1,-1.199544668E0,2.556196153E-1
3.232950662E1,6.876420975E-1,-4.992756248E-1,1.404047012E-1
3.233947062E1,7.218056917E-1,-1.602192670E-1,5.073777400E-3
3.234943462E1,6.061663628E-1,-5.878961086E-1,-9.209743142E-2
3.235939862E1,6.241160631E-1,-1.391663671E0,-1.593718082E-1
3.236936263E1,9.033963084E-1,-1.524276972E0,-3.550926149E-1
3.237932662E1,1.660787940E0,-1.279498577E0,-6.371858120E-1
3.238929062E1,2.743032694E0,-4.612593651E-1,-9.633846283E-1
3.239925462E1,3.550647736E0,1.054623604E0,-1.420500040E0
3.240921862E1,3.500678062E0,2.815514565E0,-1.864441872E0
3.241918162E1,2.914090633E0,4.127339363E0,-2.085840940E0
3.242914562E1,2.139618874E0,4.489418983E0,-2.162581682E0
3.243910963E1,1.586724162E0,4.110918999E0,-2.361971617E0
3.244907363E1,1.454638004E0,3.607898235E0,-2.597478867E0
3.245903762E1,1.684561491E0,3.215757847E0,-2.652774811E0
3.246900162E1,2.050979137E0,3.080915451E0,-2.512820721E0
3.247896562E1,2.501778841E0,3.001286268E0,-2.263520956E0
3.248892963E1,2.961810589E0,2.472032547E0,-2.112857103E0
3.249889363E1,3.140071869E0,1.063604474E0,-2.126073599E0
3.250885762E1,2.763403654E0,-1.150536060E0,-2.179965496E0
3.251882162E1,2.097486734E0,-3.159637451E0,-2.044179916E0
3.252878562E1,1.469125867E0,-4.205457687E0,-1.755209327E0
3.253874963E1,9.277422428E-1,-4.077699184E0,-1.502280354E0
3.254871363E1,4.843286872E-1,-2.661011219E0,-1.371217608E0
3.255867762E1,4.244310260E-1,-4.411216378E-1,-1.268901587E0
3.256864162E1,6.815370917E-1,1.349516153E0,-1.064110518E0
3.257860562E1,9.893615246E-1,2.104560852E0,-7.414985895E-1
3.258856962E1,1.187657595E0,2.258040190E0,-3.985198736E-1
3.259853363E1,1.130733848E0,2.319253683E0,-1.597728133E-1
3.260849762E1,8.501753211E-1,2.424535513E0,1.100581884E-2
3.261846063E1,4.298600852E-1,2.555111885E0,1.133138165E-1
3.262842462E1,-7.363705337E-2,2.661191225E0,1.763802320E-1
3.263838862E1,-5.168616176E-1,2.810684681E0,2.079157978E-1
3.264835262E1,-8.230534196E-1,2.984210253E0,2.266704887E-1
3.265831662E1,-1.005360246E0,2.922446489E0,2.488961667E-1
3.266828063E1,-1.075615048E0,2.568289280E0,2.808184922E-1
3.267824462E1,-9.870710969E-1,2.012306690E0,3.103707731E-1
3.268820862E1,-7.455665469E-1,1.363730431E0,3.364365995E-1
3.269817262E1,-5.275077224E-1,7.991234660E-1,3.421128392E-1
3.270813662E1,-3.877167702E-1,3.323749900E-1,2.578727305E-1
3.271810063E1,-3.698754609E-1,-4.934440926E-2,7.129274309E-2
3.272806463E1,-5.318436623E-1,-3.054221570E-1,-1.899193823E-1
3.273802862E1,-7.969378829E-1,-4.805995524E-1,-4.209928215E-1
3.274799262E1,-1.075945020E0,-5.625420809E-1,-5.296565890E-1
3.275795662E1,-1.309088230E0,-6.691468358E-1,-4.982539713E-1
3.276792063E1,-1.502524972E0,-8.130517006E-1,-3.824331760E-1
3.277788463E1,-1.713694930E0,-9.192572236E-1,-2.069497854E-1
3.278784862E1,-1.965203643E0,-9.683122635E-1,-6.519719958E-3
3.279781262E1,-2.237842083E0,-9.955641627E-1,1.911046803E-1
3.280777662E1,-2.521536112E0,-9.622946978E-1,3.953257203E-1
3.281774063E1,-2.789019823E0,-7.606992722E-1,6.309960485E-1
3.282770362E1,-2.502765179E0,2.248830050E-1,7.030783892E-1
3.283766762E1,-1.009312153E0,1.697263241E0,2.185644805E-1
3.284763163E1,8.046274781E-1,5.199146271E-1,-7.743955255E-1
3.285759562E1,1.479094505E0,-1.907250762E0,-1.777622581E0
3.286755962E1,1.053664923E0,-3.193739414E0,-2.123497725E0
3.287752362E1,4.141784906E-1,-3.276992798E0,-1.400337338E0
3.288748762E1,2.892250121E-1,-2.623443365E0,-2.736560106E-1
3.289745163E1,4.255990982E-1,-1.807646751E0,1.406474411E-1
3.290741562E1,6.402076483E-1,-1.045066237E0,1.512747407E-1
3.291737962E1,9.302562475E-1,-5.390730128E-2,5.543343723E-2
3.292734362E1,1.187527418E0,1.285761714E0,1.895829439E-1
3.293730762E1,1.145646811E0,2.831794262E0,5.287615061E-1
3.294727163E1,7.286781669E-1,4.139637470E0,7.130488157E-1
3.295723562E1,-1.523985863E-1,3.843410969E0,5.117937326E-1
3.296719962E1,-2.509345412E-1,1.527661085E0,2.975458801E-1
3.297716362E1,3.119381368E-1,-6.732583046E-2,2.581430674E-1
3.298712762E1,5.820233822E-1,-3.622485101E-1,3.833478093E-1
3.299709163E1,5.627295971E-1,-4.045818448E-1,5.767170191E-1
3.300705562E1,4.199608564E-1,-6.484575272E-1,8.254287839E-1
3.301701962E1,2.226070613E-1,-8.854687214E-1,1.050550818E0
3.302698362E1,-3.924802318E-2,-8.827943802E-1,1.098534226E0
3.303694662E1,-3.840730488E-1,-5.852481723E-1,8.865530491E-1
3.304691062E1,-6.203499436E-1,-1.280633658E-1,6.411844492E-1
3.305687462E1,-6.955312490E-1,2.363412082E-1,4.279406667E-1
3.306683863E1,-7.087397575E-1,4.487309158E-1,2.676932514E-1
3.307680263E1,-7.602447867E-1,5.532682538E-1,8.164108545E-2
3.308676662E1,-9.116345644E-1,4.480915070E-1,-1.275009513E-1
3.309673062E1,-1.484080553E0,-7.737087607E-1,-1.427683234E-1
3.310669462E1,-2.205664873E0,-2.488895893E0,3.570175171E-2
3.311665863E1,-2.524480104E0,-3.355601788E0,2.355014235E-1
3.312662263E1,-2.445204020E0,-3.302189827E0,3.162636161E-1
3.313658662E1,-2.134075403E0,-2.685771465E0,3.346783221E-1
3.314655062E1,-1.806636691E0,-1.958578825E0,3.130697310E-1
3.315651462E1,-1.573310137E0,-1.476067305E0,2.722799778E-1
3.316647863E1,-1.614009976E0,-1.831119180E0,3.255686760E-1
3.317644263E1,-1.915911794E0,-2.910121441E0,4.738468230E-1
3.318640662E1,-2.108129263E0,-3.649401665E0,6.597406864E-1
3.319637062E1,-1.994412899E0,-3.561220884E0,8.082172275E-1
3.320633462E1,-1.573353291E0,-2.746222496E0,8.945162296E-1
3.321629863E1,-9.633238316E-1,-1.468453169E0,9.408217072E-1
3.322626263E1,-4.164913595E-1,-1.967358887E-1,9.471006989E-1
3.323622662E1,-1.946460605E-1,5.514416695E-1,9.069045186E-1
3.324618963E1,-2.884218693E-1,7.951309681E-1,8.860335946E-1
3.325615362E1,-4.713315070E-1,6.236070991E-1,9.677372575E-1
3.326611762E1,-5.817029476E-1,3.268890977E-1,1.093665481E0
3.327608162E1,-6.471376419E-1,6.598214060E-2,1.155189514E0
3.328604562E1,-7.033500075E-1,-1.765429527E-1,1.086445451E0
3.329600963E1,-7.759048939E-1,-4.234235883E-1,9.681010246E-1
3.330597362E1,-7.607098222E-1,-5.320152044E-1,9.084115028E-1
3.331593779E1,-6.338810325E-1,-5.130921602E-1,8.561677933E-1
3.332590179E1,-4.677357078E-1,-4.848453999E-1,8.110010624E-1
3.333586579E1,-3.111144006E-1,-5.415555835E-1,8.047288060E-1
3.334582979E1,-1.891286671E-1,-8.010239005E-1,8.534681201E-1
3.335579379E1,-9.286978841E-2,-1.184687972E0,9.296163917E-1
3.336575779E1,2.524199896E-2,-1.399226189E0,9.950131178E-1
3.337572179E1,1.612477750E-1,-1.378188968E0,9.945563674E-1
3.338568579E1,2.245859653E-1,-1.401354790E0,9.063494205E-1
3.339564979E1,2.120613903E-1,-1.569385648E0,7.074712515E-1
3.340561379E1,2.741154134E-1,-1.569503665E0,5.020734668E-1
3.341557779E1,4.519053698E-1,-1.256615758E0,4.339625835E-1
3.342554179E1,6.846941710E-1,-8.611691594E-1,4.628232419E-1
3.343550579E1,8.200991154E-1,-4.736693501E-1,4.374182820E-1
3.344546879E1,7.408022285E-1,-2.227565199E-1,3.351186514E-1
3.345543279E1,5.068722963E-1,-3.149719238E-1,2.162985206E-1
3.346539679E1,2.825478613E-1,-5.430898070E-1,5.848545209E-2
3.347536079E1,3.371682167E-1,-5.641421080E-1,-1.978017241E-1
3.348532479E1,9.361949563E-1,-6.277295947E-1,-4.356390238E-1
3.349528879E1,1.910358787E0,-2.208175063E-1,-5.368369818E-1
3.350525279E1,2.925751686E0,6.552715302E-1,-7.496129274E-1
3.351521679E1,3.355531216E0,1.950033903E0,-1.100606322E0
3.352518079E1,3.097286463E0,3.382746935E0,-1.396695495E0
3.353514479E1,2.477728605E0,4.272820473E0,-1.583445907E0
3.354510879E1,1.877345920E0,4.231776714E0,-1.859706879E0
3.355507279E1,1.641302705E0,3.511525154E0,-2.215260744E0
3.356503679E1,1.751180291E0,2.618130922E0,-2.443101168E0
3.357500079E1,2.048467398E0,2.140836477E0,-2.552706003E0
3.358496479E1,2.435326576E0,2.132862568E0,-2.564865351E0
3.359492879E1,2.866921663E0,2.187591314E0,-2.475073814E0
3.360489279E1,3.185832977E0,1.813112855E0,-2.413084507E0
3.361485679E1,3.139131546E0,5.362201333E-1,-2.456612825E0
3.362482079E1,2.507143974E0,-1.492653131E0,-2.489328623E0
3.363478479E1,1.729479432E0,-2.974602461E0,-2.261268139E0
3.364474879E1,1.064308167E0,-3.365587234E0,-1.855232835E0
3.365471179E1,6.032270789E-1,-2.895701885E0,-1.461478114E0
3.366467579E1,4.269437194E-1,-1.370194077E0,-1.269904733E0
3.367463979E1,5.714785457E-1,4.772518873E-1,-1.138445616E0
3.368460379E1,8.952329159E-1,1.528139830E0,-9.279130101E-1
3.369456779E1,1.150340796E0,1.808119178E0,-6.510012746E-1
3.370453179E1,1.192918420E0,1.827179670E0,-3.613242805E-1
3.371449579E1,1.054183364E0,1.807181120E0,-1.147198230E-1
3.372445979E1,8.021121025E-1,1.857279897E0,4.279785231E-2
