"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.996370370E2,5.216882697E1,4.486596106E0,-5.458587408E-2,1.126989443E0,2.170657247E2,5.569544958E0,3.000000000E0
2.006370407E2,5.216881947E1,4.486577882E0,-6.733748857E-1,1.342467598E0,2.203209823E2,5.550041519E0,3.000000000E0
2.016370449E2,5.216881019E1,4.486572158E0,-1.753298918E0,1.039524462E0,2.259888846E2,5.554049576E0,3.000000000E0
2.026370497E2,5.216879368E1,4.486574270E0,-7.005487820E-1,1.121931642E0,2.191499222E2,5.627047222E0,3.000000000E0
2.036370531E2,5.216877998E1,4.486570255E0,1.061170446E-1,1.184239397E0,2.096192686E2,5.726441761E0,3.013092538E0
2.046370574E2,5.216877135E1,4.486558969E0,1.553737838E-1,1.184233512E0,2.112341108E2,5.872047151E0,3.116295729E0
2.056370623E2,5.216876342E1,4.486544410E0,-1.119614383E-1,1.113457480E0,2.200317621E2,5.785000353E0,3.141159644E0
2.066370667E2,5.216875365E1,4.486538204E0,-4.647859931E-2,1.160861222E0,2.177476082E2,5.642054559E0,3.057060815E0
2.076370713E2,5.216874076E1,4.486526257E0,-2.010896830E-1,1.228870876E0,2.191152467E2,5.673825818E0,3.029014300E0
2.086370759E2,5.216872857E1,4.486518343E0,5.988525413E-2,1.250104088E0,2.168585579E2,5.704442321E0,3.009381529E0
2.096370808E2,5.216871624E1,4.486514005E0,3.344989354E-1,1.152318580E0,2.103939538E2,5.964882702E0,3.098408938E0
2.106370864E2,5.216871003E1,4.486519336E0,1.167702567E0,7.120180606E-1,2.001892067E2,6.068284476E0,3.204697263E0
2.116370913E2,5.216869469E1,4.486504276E0,-1.109746480E-1,9.921236481E-1,2.126100973E2,6.102366728E0,3.209063885E0
2.126370968E2,5.216867757E1,4.486497139E0,-6.382582942E-1,1.449302413E0,2.145496717E2,6.122204992E0,3.229407314E0
2.136371020E2,5.216866617E1,4.486495245E0,2.642241260E-1,1.198539381E0,2.144297209E2,6.159089003E0,3.333175618E0
2.146371068E2,5.216865391E1,4.486489007E0,6.808156315E-1,1.207539679E0,2.098048807E2,6.386550700E0,3.444084191E0
2.156371125E2,5.216864595E1,4.486472041E0,6.129129129E-1,1.098839959E0,2.151617135E2,6.323456631E0,3.341761399E0
2.166371180E2,5.216863332E1,4.486470608E0,1.330122110E-1,1.017582296E0,2.051530333E2,6.313369086E0,3.329930695E0
2.176371231E2,5.216861558E1,4.486464435E0,1.382586462E-1,1.210534871E0,2.052306128E2,6.403599516E0,3.312497990E0
2.186371284E2,5.216860448E1,4.486452634E0,6.155992607E-1,1.070690742E0,2.131642985E2,6.610710176E0,3.288725696E0
2.196371341E2,5.216860479E1,4.486440220E0,5.218958464E-1,7.696173452E-1,2.231428916E2,6.458169084E0,3.112084225E0
2.206371402E2,5.216859067E1,4.486424245E0,8.540971577E-1,1.028100181E0,2.204169615E2,6.517903384E0,3.000000000E0
2.216371449E2,5.216857765E1,4.486403602E0,1.013860037E0,1.188612892E0,2.197577803E2,6.586401837E0,3.052352325E0
2.226371511E2,5.216856807E1,4.486400327E0,1.572536230E0,1.209903276E0,2.143346807E2,6.646596336E0,3.000000000E0
2.236371577E2,5.216855286E1,4.486381047E0,-2.080666311E-1,1.258463737E0,2.195307509E2,6.754583745E0,3.000000000E0
2.246371628E2,5.216855221E1,4.486373463E0,-1.292907336E0,9.340799879E-1,2.217446834E2,7.015224463E0,3.389031632E0
2.256371688E2,5.216854932E1,4.486388856E0,-8.534523081E-1,4.259198238E-1,2.091292981E2,6.963134250E0,3.202518925E0
2.266371740E2,5.216854498E1,4.486396952E0,-8.346763626E-2,2.167086458E-1,2.175530507E2,7.083704772E0,3.000000000E0
2.276371810E2,5.216852364E1,4.486381282E0,-5.837322213E-3,1.012887814E0,2.142294643E2,7.090106089E0,3.301855672E0
2.286371862E2,5.216851526E1,4.486387576E0,-1.219181484E-1,7.893670608E-1,2.015082150E2,7.130107034E0,3.156586401E0
2.296371922E2,5.216850945E1,4.486362217E0,3.697418151E-1,8.987505317E-1,2.168780810E2,7.111563250E0,3.126541358E0
2.306371986E2,5.216850042E1,4.486353825E0,-5.519630006E-1,8.664921523E-1,2.188237667E2,6.975210671E0,3.000000000E0
2.316372041E2,5.216848843E1,4.486339158E0,6.204776838E-2,1.096008314E0,2.140741218E2,6.894253264E0,3.000000000E0
2.326372106E2,5.216847840E1,4.486319307E0,9.952155780E-2,1.234805537E0,2.172344207E2,6.902787477E0,3.000000000E0
2.336372168E2,5.216847049E1,4.486325126E0,-4.813817143E-2,1.193606664E0,2.107584003E2,7.038436942E0,3.000000000E0
2.346372225E2,5.216846382E1,4.486306859E0,7.078906782E-1,1.120121633E0,2.199987316E2,7.032509898E0,3.000000000E0
2.356372291E2,5.216845941E1,4.486252933E0,1.597909491E0,1.378197419E0,2.464854835E2,6.962635275E0,3.083367450E0
2.366372350E2,5.216846278E1,4.486204895E0,4.286942054E-1,1.234281780E0,2.669011134E2,7.016770636E0,3.076268587E0
2.376372410E2,5.216846195E1,4.486160777E0,-9.953679321E-1,1.524006708E0,2.706641174E2,7.135629275E0,3.146185227E0
2.386372465E2,5.216847029E1,4.486128177E0,2.328079641E-1,1.152837481E0,2.762614683E2,7.120901386E0,3.290258447E0
2.396372533E2,5.216847621E1,4.486073627E0,3.487583725E-1,1.109033736E0,2.815915234E2,7.257520809E0,3.592019218E0
2.406372601E2,5.216847576E1,4.486045583E0,3.162574768E-1,1.087444929E0,2.893327050E2,7.315850985E0,3.736788579E0
2.416372657E2,5.216847069E1,4.486011892E0,1.615607906E-1,1.171718180E0,2.979821704E2,7.433799122E0,3.871415640E0
2.426372721E2,5.216846903E1,4.485984914E0,1.637304015E-2,1.140902792E0,2.910659565E2,7.624229895E0,4.019743148E0
2.436372784E2,5.216847109E1,4.485961505E0,-6.956037898E-1,1.087992811E0,2.889563243E2,7.596777521E0,4.001824583E0
2.446372844E2,5.216847725E1,4.485938398E0,-5.527424328E-1,1.042833471E0,2.894283595E2,7.612037660E0,3.947572055E0
2.456372908E2,5.216847441E1,4.485930689E0,-5.982335191E-1,7.388590745E-1,2.876046005E2,7.698518326E0,3.919761137E0
2.466372964E2,5.216847010E1,4.485919298E0,-1.154142944E-1,6.229226917E-1,2.862547082E2,8.034662820E0,3.888947710E0
2.476373037E2,5.216846783E1,4.485895873E0,3.330937419E-1,8.196559811E-1,2.904775209E2,8.337369398E0,3.887814339E0
2.486373091E2,5.216846060E1,4.485888668E0,9.539910145E-1,6.682903260E-1,2.746919184E2,8.995145082E0,3.972634263E0
2.496373152E2,5.216845319E1,4.485866078E0,1.239424618E0,7.914109109E-1,2.700273871E2,9.051760954E0,3.805745481E0
2.506373222E2,5.216844758E1,4.485837975E0,-4.594961768E-1,1.115235794E0,2.656089037E2,9.341728784E0,3.815406011E0
2.516373285E2,5.216843465E1,4.485830782E0,4.848314608E-1,8.287378160E-1,2.537035331E2,9.482452659E0,3.758057520E0
2.526373341E2,5.216842041E1,4.485815365E0,1.108113036E0,6.528271531E-1,2.381239719E2,9.473840911E0,3.733992789E0
2.536373405E2,5.216841751E1,4.485820096E0,1.535437390E0,2.544010764E-1,2.464880187E2,9.406050156E0,3.773425397E0
2.546373478E2,5.216841049E1,4.485797820E0,1.723993648E0,4.782974854E-1,2.455172898E2,9.742711320E0,3.746567758E0
2.556373534E2,5.216839946E1,4.485782784E0,1.375545435E0,4.955910706E-1,2.373227605E2,9.553843167E0,3.919591475E0
2.566373593E2,5.216838546E1,4.485756796E0,3.334041638E-1,7.506232167E-1,2.348568434E2,9.555233780E0,3.954629507E0
2.576373664E2,5.216838451E1,4.485771273E0,1.165721023E0,4.841408349E-1,2.205176162E2,9.614003669E0,3.719220363E0
2.586373723E2,5.216837041E1,4.485756950E0,8.206921257E-1,9.468283422E-1,2.191527160E2,9.766210348E0,3.322885930E0
2.596372532E2,5.216836367E1,4.485773479E0,7.170786150E-1,7.733664095E-1,1.898585758E2,9.767081580E0,3.423162155E0
2.606372519E2,5.216837373E1,4.485806218E0,7.851840360E-1,8.304813450E-1,1.847370881E2,9.686794081E0,3.951496681E0
2.616372459E2,5.216835811E1,4.485803307E0,1.711590372E0,1.386725683E0,1.917201435E2,9.495976205E0,4.093735124E0
2.626372280E2,5.216834062E1,4.485790864E0,5.569093507E-1,1.135237379E0,2.027298926E2,9.401618923E0,4.029250169E0
2.636372058E2,5.216833206E1,4.485771658E0,-4.407033138E-1,1.202308154E0,2.203416093E2,9.105195105E0,3.837641360E0
2.646371865E2,5.216832210E1,4.485767902E0,-7.592624519E-2,1.148273561E0,2.203324091E2,8.964147883E0,3.370788160E0
2.656371624E2,5.216831151E1,4.485768291E0,3.006936386E-1,9.665741431E-1,2.162288001E2,8.767265532E0,3.028856203E0
2.666371404E2,5.216830433E1,4.485766069E0,3.568768688E-1,7.173491914E-1,2.156342698E2,8.662632208E0,3.000000000E0
2.676371173E2,5.216829277E1,4.485779096E0,4.232978104E-1,6.688582889E-1,2.042685517E2,8.513998656E0,3.000000000E0
2.686370883E2,5.216828330E1,4.485801250E0,-7.172101885E-1,5.606193137E-1,1.871537687E2,8.500166473E0,3.000000000E0
2.696370621E2,5.216827417E1,4.485795974E0,3.768931376E-1,8.687547472E-1,1.942280852E2,8.409165013E0,3.000000000E0
2.706370370E2,5.216826151E1,4.485809749E0,-1.431589760E-2,1.017063949E0,1.916964810E2,8.396749321E0,3.000000000E0
2.716370162E2,5.216825135E1,4.485817601E0,-8.490584232E-2,9.943725497E-1,1.895738902E2,8.577056731E0,3.000000000E0
2.726369941E2,5.216824520E1,4.485850342E0,4.101578603E-1,6.480714374E-1,1.728917763E2,8.480005950E0,3.000000000E0
2.736369734E2,5.216822834E1,4.485877033E0,3.034237763E-1,7.230851810E-1,1.716537374E2,8.399077016E0,3.000000000E0
2.746369523E2,5.216823528E1,4.485856044E0,1.003230996E-1,1.185432702E-1,1.710373611E2,8.427396016E0,3.000000000E0
2.756369315E2,5.216822240E1,4.485848269E0,-1.299538676E0,4.162490141E-1,1.757813308E2,8.525654678E0,3.000000000E0
2.766369128E2,5.216821335E1,4.485807423E0,-1.018347566E0,7.133103240E-1,2.146512383E2,8.448863855E0,3.000000000E0
2.776368953E2,5.216818048E1,4.485766955E0,-9.828249430E-1,1.516483795E0,2.079906013E2,8.495475739E0,3.000000000E0
2.786368786E2,5.216817472E1,4.485743537E0,-8.319121227E-1,1.179684338E0,2.007285755E2,8.373454458E0,3.000000000E0
2.796368638E2,5.216816336E1,4.485731443E0,-1.027325718E0,8.181381865E-1,1.950482746E2,8.406667839E0,3.000000000E0
2.806368505E2,5.216817301E1,4.485734215E0,-9.893366192E-1,2.540425143E-2,1.941197722E2,8.540501746E0,3.000000000E0
2.816368375E2,5.216817145E1,4.485755464E0,-8.276383439E-1,1.033743282E-1,1.941197887E2,8.434508574E0,3.000000000E0
2.826368257E2,5.216817193E1,4.485756080E0,-8.280940969E-1,0.000000000E0,1.941197892E2,8.264085472E0,3.000000000E0
2.836368136E2,5.216817193E1,4.485756080E0,-8.280940969E-1,0.000000000E0,1.941197892E2,8.215502079E0,3.000000000E0
2.846368046E2,5.216815940E1,4.485830096E0,-6.169608058E-1,0.000000000E0,1.941198470E2,8.401047341E0,3.000000000E0
2.856367949E2,5.216816296E1,4.485851299E0,-4.727484696E-1,8.357393721E-2,1.941198635E2,8.408607127E0,3.000000000E0
2.866367865E2,5.216815440E1,4.485863667E0,-4.084170852E-1,2.368480416E-1,1.941198732E2,8.197732446E0,3.000000000E0
2.876367788E2,5.216814752E1,4.485870636E0,-2.544579180E-1,1.123686273E-1,1.941198786E2,8.023834039E0,3.000000000E0
2.886367714E2,5.216814460E1,4.485876876E0,1.668734010E-1,0.000000000E0,1.941198834E2,8.104941388E0,3.000000000E0
2.896367646E2,5.216813723E1,4.485889061E0,1.409650687E-2,1.027293604E-1,1.941198929E2,8.313636201E0,3.000000000E0
2.906367595E2,5.216813927E1,4.485895775E0,-4.317679163E-2,9.930607267E-3,1.941198982E2,8.295899082E0,3.081919730E0
2.916367532E2,5.216813974E1,4.485896114E0,-5.452259071E-2,0.000000000E0,1.941198984E2,8.723346796E0,3.121099929E0
2.926367487E2,5.216813974E1,4.485896114E0,-5.452259071E-2,0.000000000E0,1.941198984E2,9.424672351E0,3.442231122E0
2.936367439E2,5.216813974E1,4.485896114E0,-5.452259071E-2,0.000000000E0,1.941198984E2,9.854031122E0,3.490877848E0
2.946367401E2,5.216813974E1,4.485896114E0,-5.452259071E-2,0.000000000E0,1.941198984E2,1.001908842E1,3.521904214E0
2.956367363E2,5.216813974E1,4.485896114E0,-5.452259071E-2,0.000000000E0,1.941198984E2,1.009180733E1,3.520419631E0
2.966367337E2,5.216814066E1,4.485915881E0,-2.966635032E-1,1.137545869E-1,1.941199139E2,1.004684459E1,3.612946889E0
2.976367302E2,5.216813508E1,4.485916120E0,-1.202605236E-1,1.496488460E-1,1.941199140E2,1.055109006E1,3.526241239E0
2.986367283E2,5.216813549E1,4.485916644E0,-1.253832644E-1,0.000000000E0,1.941199145E2,1.109500286E1,3.703566184E0
2.996367255E2,5.216813549E1,4.485916644E0,-1.253832644E-1,0.000000000E0,1.941199145E2,1.134957331E1,3.799892377E0
3.006367241E2,5.216810580E1,4.485915770E0,-2.067826493E-1,0.000000000E0,1.941199137E2,1.168978969E1,3.897700226E0
3.016367224E2,5.216810580E1,4.485915770E0,-2.067826493E-1,0.000000000E0,1.941199137E2,1.200356725E1,3.966679490E0
3.026367210E2,5.216809123E1,4.485931256E0,-2.763791019E-1,2.291859271E-1,1.941199257E2,1.192590385E1,4.045640784E0
3.036367198E2,5.216808875E1,4.485944055E0,-2.272418980E-2,1.842462949E-1,1.941199357E2,1.273881724E1,4.135357744E0
3.046367188E2,5.216809281E1,4.485962321E0,-1.079442332E0,3.911528694E-1,1.848884536E2,1.302438944E1,3.650798230E0
3.056367186E2,5.216808456E1,4.485974059E0,-5.113503449E-1,1.943272604E-1,1.818050944E2,1.381175869E1,3.310823585E0
3.066367180E2,5.216809609E1,4.485974501E0,-1.217115903E-1,8.022452970E-2,1.818050948E2,1.366368752E1,3.381077013E0
3.076367185E2,5.216810305E1,4.485973804E0,-1.951374523E-1,4.795893482E-2,1.818050946E2,1.358356473E1,3.209246867E0
3.086367186E2,5.216809386E1,4.486009368E0,-8.272182997E-1,5.006224717E-1,1.346834298E2,1.320464928E1,3.000000000E0
3.096367174E2,5.216808114E1,4.486036811E0,-9.033039035E-1,6.137203745E-1,1.040728076E2,1.303410278E1,3.063224217E0
3.106367185E2,5.216809285E1,4.486026860E0,-3.666406814E-1,8.868574329E-1,1.927876795E1,1.312355573E1,3.036294502E0
3.116367195E2,5.216808537E1,4.486013170E0,-2.953305384E-1,6.190037030E-2,3.281655957E1,1.300922700E1,3.233561178E0
3.126367198E2,5.216808578E1,4.485977921E0,-1.377180368E-1,1.286704893E-1,3.281653795E1,1.322991992E1,3.637730977E0
3.136367209E2,5.216810076E1,4.485915809E0,2.242110102E-1,9.070407861E-1,2.940288690E2,1.339450746E1,3.478412005E0
3.146367211E2,5.216810971E1,4.485901516E0,1.061528935E0,1.138861355E0,3.060205427E2,1.318215814E1,3.439003919E0
3.156367224E2,5.216810532E1,4.485892761E0,1.652130537E0,1.098529528E0,2.991938916E2,1.398839593E1,3.506696930E0
3.166367238E2,5.216808115E1,4.485928228E0,-5.864566881E-1,4.740958975E-1,2.840488243E2,1.453003870E1,3.443715795E0
3.176367244E2,5.216806246E1,4.485946938E0,-4.381605145E-1,1.465986217E-1,2.845659440E2,1.436521738E1,3.161094030E0
3.186367263E2,5.216804774E1,4.485952621E0,-5.098403413E-1,1.880753885E-1,2.845659369E2,1.493782859E1,3.198890752E0
3.196367272E2,5.216800494E1,4.485975038E0,-2.892203024E-1,8.042992418E-1,2.343298728E2,1.505466661E1,3.039229055E0
3.206367283E2,5.216798332E1,4.485993340E0,-4.283009935E-2,7.025452223E-1,2.030857910E2,1.480252164E1,3.000000000E0
3.216367306E2,5.216794537E1,4.486049977E0,-2.746844441E-1,9.584971408E-1,1.651527364E2,1.560094082E1,3.077737322E0
3.226367315E2,5.216793730E1,4.486062182E0,1.784293335E-1,7.190945817E-1,1.531166545E2,1.551620538E1,3.320404804E0
3.236367331E2,5.216791229E1,4.486053403E0,8.831195068E-2,1.047828983E0,1.654184399E2,1.603830337E1,3.546001160E0
3.246367352E2,5.216786628E1,4.486112215E0,4.060458057E-1,3.744848569E-1,1.779035429E2,1.584094463E1,4.195599583E0
3.256367372E2,5.216786137E1,4.486099867E0,9.832499782E-1,1.635007328E-1,1.779035315E2,1.526975065E1,4.056629216E0
3.266367388E2,5.216784872E1,4.486056173E0,6.561901532E-1,1.969987308E-1,1.928940615E2,1.467460148E1,3.753235162E0
3.276367404E2,5.216780981E1,4.486006257E0,-1.182953873E0,1.063202073E0,2.250618197E2,1.432229640E1,3.784107474E0
3.286367428E2,5.216781580E1,4.485970065E0,1.108372482E-1,9.101440721E-1,2.520331608E2,1.507192418E1,4.417224593E0
3.296367456E2,5.216778001E1,4.485978614E0,5.270446930E-1,8.042773683E-1,2.186387329E2,1.569651632E1,4.762676058E0
3.306367469E2,5.216773308E1,4.485979753E0,3.502593311E-1,1.288956816E0,2.186387329E2,1.551083703E1,5.300818967E0
3.316367487E2,5.216772127E1,4.485959247E0,1.967890877E-1,1.467476782E0,2.184192810E2,1.501670462E1,4.909397985E0
3.326367513E2,5.216772049E1,4.485954314E0,-4.610243328E-1,3.304103796E-1,2.184192810E2,1.528354749E1,5.034349501E0
3.336367530E2,5.216772929E1,4.485942367E0,4.380026739E-2,9.638245638E-2,2.184192810E2,1.559822775E1,5.101138264E0
3.346367552E2,5.216773965E1,4.485933785E0,-2.791725872E-1,6.809565733E-1,2.184192810E2,1.532901146E1,4.656757219E0
3.356367580E2,5.216772479E1,4.485931314E0,-2.631661044E-1,5.444868137E-1,2.184192810E2,1.549183092E1,5.678862022E0
3.366367602E2,5.216772836E1,4.485907417E0,-1.950626988E-1,8.518303590E-1,3.841928864E1,1.531883240E1,5.938889486E0
3.376367625E2,5.216772574E1,4.485907262E0,5.456549358E-1,7.739404408E-1,3.841928864E1,1.507404718E1,6.132114412E0
3.386367648E2,5.216772886E1,4.485913082E0,-1.281563682E0,9.085307791E-1,3.841928864E1,1.511856658E1,6.259833116E0
3.396367669E2,5.216772835E1,4.485912417E0,-1.083249510E0,1.052328635E0,3.841928864E1,1.563524206E1,6.613266667E0
3.406367693E2,5.216772613E1,4.485909553E0,-5.397766298E-1,1.036765492E0,3.841928864E1,1.581378408E1,6.684842936E0
3.416367717E2,5.216772070E1,4.485902559E0,-2.047262341E-2,8.002317744E-1,3.841928864E1,1.571379470E1,6.863199270E0
3.426367744E2,5.216770292E1,4.485879617E0,3.375840494E-1,5.196225991E-1,3.841928864E1,1.576456239E1,6.820532630E0
3.436367770E2,5.216767850E1,4.485848114E0,6.048933081E-1,4.145522797E-1,3.841928864E1,1.577005717E1,7.375364452E0
3.446367790E2,5.216766154E1,4.485826237E0,-7.396857459E-1,4.054211482E-1,3.841928864E1,1.589137422E1,7.691315707E0
3.456367822E2,5.216765153E1,4.485813327E0,-3.555607870E-1,1.593451638E0,2.184192810E2,1.550559350E1,7.334709777E0
3.466367836E2,5.216764592E1,4.485806098E0,-3.206449840E-1,1.583825331E0,2.184192810E2,1.565883298E1,7.088899328E0
3.476367862E2,5.216761842E1,4.485770624E0,-8.261029329E-2,1.618896590E0,2.184192810E2,1.576912485E1,6.804986263E0
3.486367891E2,5.216760579E1,4.485754334E0,9.057788132E-1,1.384665075E0,2.184192810E2,1.600746892E1,6.246408211E0
3.496367919E2,5.216760827E1,4.485757537E0,1.480720172E0,4.208679249E-1,2.184192810E2,1.597608173E1,6.191458083E0
3.506367943E2,5.216759992E1,4.485746758E0,1.773361890E-1,4.028259823E-1,2.184192810E2,1.600081667E1,6.390371120E0
3.516367966E2,5.216759802E1,4.485744313E0,-8.274798384E-1,6.500689431E-1,2.184192810E2,1.627249994E1,6.480289384E0
3.526367990E2,5.216758324E1,4.485725249E0,1.573074842E-1,2.740971594E-1,2.184192810E2,1.597668285E1,6.325423636E0
3.536368021E2,5.216756961E1,4.485707668E0,5.489955023E-1,4.740540199E-1,2.184192810E2,1.615582343E1,6.577503319E0
3.546368041E2,5.216755791E1,4.485692567E0,8.410893381E-1,5.741741329E-1,2.184192810E2,1.625568643E1,6.186178955E0
3.556368072E2,5.216753319E1,4.485678778E0,6.359147206E-1,9.347858486E-1,2.184192810E2,1.614164189E1,5.911216550E0
3.566368096E2,5.216749336E1,4.485624963E0,6.806430984E-1,1.101304196E0,2.084172080E2,1.585398561E1,7.015342356E0
3.576368116E2,5.216747111E1,4.485588733E0,1.000686642E0,1.131138666E0,2.150878737E2,1.547509461E1,7.474400617E0
3.586368142E2,5.216746031E1,4.485574825E0,1.023992596E0,7.473099072E-1,2.129994975E2,1.515595319E1,7.527024900E0
3.596368179E2,5.216745029E1,4.485568753E0,9.416605923E-1,3.906524535E-1,1.908481194E2,1.464057955E1,7.460433985E0
3.606368207E2,5.216745476E1,4.485580004E0,1.736681435E0,6.086801420E-2,NaN,1.457211020E1,7.399816277E0
3.616368229E2,5.216745447E1,4.485577756E0,1.562753770E0,1.177792280E-1,NaN,1.485661757E1,7.273819998E0
3.626368251E2,5.216745042E1,4.485572902E0,-6.035986952E-1,8.312678678E-1,NaN,1.492848073E1,6.652953010E0
3.636368279E2,5.216744396E1,4.485579755E0,2.784331683E-1,1.801391468E-1,NaN,1.434267606E1,6.846117596E0
3.646368303E2,5.216743868E1,4.485571568E0,7.862199154E-1,5.363343589E-2,NaN,1.413849208E1,6.518657391E0
3.656368332E2,5.216745253E1,4.485564491E0,-1.525965082E-1,1.087565647E0,NaN,1.444492375E1,6.729257525E0
3.666368356E2,5.216745246E1,4.485562405E0,9.318496864E-1,5.307540163E-1,2.487579541E0,1.471890769E1,6.509396503E0
3.676368386E2,5.216745194E1,4.485565869E0,4.982467908E-1,6.255586174E-1,3.591737047E2,1.487516128E1,5.994571545E0
3.686368414E2,5.216748846E1,4.485514741E0,7.898993446E-1,2.230995328E0,3.330690375E2,1.528758847E1,6.220579963E0
3.696368436E2,5.216747832E1,4.485508892E0,2.722929828E-1,1.221895834E0,3.458883667E1,1.525996204E1,6.518126096E0
3.706368464E2,5.216747249E1,4.485469441E0,1.157010775E-1,1.585936772E0,2.900134879E2,1.529200705E1,6.451891246E0
3.716368488E2,5.216746709E1,4.485450999E0,7.417904586E-2,1.166568469E0,2.765387113E2,1.552382650E1,6.899951260E0
3.726368514E2,5.216743864E1,4.485462835E0,9.542142488E-1,8.576127878E-1,2.549942674E2,1.531052778E1,6.769790495E0
3.736368554E2,5.216742366E1,4.485439410E0,-5.004204810E-2,1.017093730E0,2.385799737E2,1.509049396E1,6.359274536E0
3.746368573E2,5.216740118E1,4.485423987E0,-3.434021389E-1,1.283659409E0,2.180282440E2,1.538524149E1,6.574808263E0
3.756368604E2,5.216738943E1,4.485385808E0,-3.425784968E-1,1.657836306E0,2.434683795E2,1.574459833E1,6.380276584E0
3.766368631E2,5.216739497E1,4.485358355E0,-4.992200434E-2,1.240614175E0,2.530698205E2,1.560798112E1,6.381138549E0
3.776368648E2,5.216738784E1,4.485332797E0,-1.763121970E-2,1.115850775E0,2.496868243E2,1.537610832E1,5.931703579E0
3.786368679E2,5.216740045E1,4.485310895E0,-1.368124224E-2,9.240827741E-1,2.946942775E2,1.553200870E1,6.251114446E0
3.796368703E2,5.216741034E1,4.485281894E0,2.870274140E-1,1.309254422E0,2.982823048E2,1.596127773E1,6.490129113E0
3.806368740E2,5.216740487E1,4.485260214E0,1.715797950E-1,1.567180238E0,2.908865930E2,1.572305763E1,5.787861802E0
3.816368760E2,5.216740811E1,4.485229541E0,-7.546786219E-4,1.733476843E0,2.870982241E2,1.538231862E1,4.898607407E0
3.826368788E2,5.216740491E1,4.485208695E0,2.748862337E-1,1.157132021E0,2.792956658E2,1.525521545E1,5.283244751E0
3.836368809E2,5.216738933E1,4.485196404E0,8.451590063E-1,8.104963661E-1,2.643005190E2,1.560268621E1,5.314968742E0
3.846368839E2,5.216737672E1,4.485193078E0,1.527737594E0,4.500169188E-1,2.346906011E2,1.548383217E1,5.017659505E0
3.856368048E2,5.216734662E1,4.485174925E0,-9.145028954E-1,1.207977836E0,2.347009728E2,1.520210519E1,4.820067713E0
3.866368047E2,5.216733279E1,4.485175512E0,3.777523628E-1,1.133530113E0,2.181690063E2,1.488944436E1,4.527781830E0
3.876368039E2,5.216730978E1,4.485174544E0,6.563292593E-1,8.435929961E-1,2.181690063E2,1.485473174E1,4.547235867E0
3.886368010E2,5.216729422E1,4.485191117E0,1.292708850E0,7.035855705E-1,2.181690063E2,1.432717740E1,4.551329790E0
3.896367931E2,5.216728286E1,4.485210042E0,1.344829807E0,1.139430274E0,2.181690063E2,1.389178444E1,4.515449327E0
3.906367843E2,5.216726627E1,4.485229435E0,1.654809112E0,2.235349347E0,2.181690063E2,1.356895839E1,4.572123066E0
3.916367737E2,5.216727237E1,4.485236081E0,1.344500520E0,1.310349200E0,2.181690063E2,1.329690986E1,4.872832989E0
3.926367670E2,5.216726341E1,4.485231497E0,1.928361747E0,1.509221296E0,2.181690063E2,1.349179067E1,4.833936929E0
3.936367569E2,5.216725958E1,4.485237003E0,2.439458844E0,1.100082534E0,2.181690063E2,1.384973167E1,5.127566172E0
3.946367478E2,5.216725383E1,4.485236419E0,2.022577405E0,9.434464435E-1,2.181690063E2,1.445690942E1,5.160462563E0
3.956367360E2,5.216724855E1,4.485232454E0,1.082507633E-1,5.322680888E-1,2.181690063E2,1.440423924E1,4.947713519E0
3.966367260E2,5.216724614E1,4.485229366E0,7.848273097E-1,1.571100633E-1,2.181690063E2,1.414550698E1,4.534688585E0
3.976367182E2,5.216724373E1,4.485226284E0,9.293430392E-1,1.873836392E-1,3.816900635E1,1.435340037E1,4.138207863E0
3.986367093E2,5.216724164E1,4.485223614E0,7.406569710E-1,2.864496192E-1,3.816900635E1,1.398644892E1,3.613100651E0
3.996366981E2,5.216724096E1,4.485222750E0,5.219812980E-1,3.189407495E-1,3.816900635E1,1.416414253E1,3.440599637E0
4.006366889E2,5.216722550E1,4.485203668E0,5.055577029E-1,6.527157782E-1,2.181690063E2,1.389051469E1,3.480143791E0
4.016366812E2,5.216720417E1,4.485194310E0,4.702542620E-1,1.141221716E0,2.181690063E2,1.413914637E1,4.078924700E0
4.026366738E2,5.216719275E1,4.485179686E0,5.000375398E-1,1.111333630E0,2.178498993E2,1.514106370E1,4.915888021E0
4.036366673E2,5.216718123E1,4.485165119E0,8.687882721E-1,1.261201632E0,2.178498993E2,1.581935980E1,5.198632085E0
4.046366608E2,5.216716434E1,4.485143772E0,2.064596153E0,1.271472669E0,2.178498993E2,1.575152007E1,5.164423783E0
4.056366550E2,5.216715674E1,4.485115667E0,-1.942788800E-1,1.361969776E0,2.178498993E2,1.570455714E1,4.995444887E0
4.066366493E2,5.216714765E1,4.485104169E0,-4.210883630E-1,1.062872887E0,2.178498993E2,1.565912605E1,5.060988173E0
4.076366440E2,5.216714360E1,4.485099053E0,2.964711012E-1,9.150134105E-1,2.178498993E2,1.583717951E1,5.067723095E0
4.086366390E2,5.216713881E1,4.485093000E0,5.403148690E-1,9.779090336E-1,2.178498993E2,1.675999923E1,5.474517588E0
4.096366349E2,5.216714315E1,4.485075358E0,1.060753270E0,8.986945478E-1,2.676497901E2,1.716970954E1,5.562551204E0
