"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.413900167E0,2.525734622E0,1.829992850E-1,9.610220522E-1
1.423866167E0,2.817229432E0,3.661728171E-1,1.678653168E0
1.433831167E0,2.618984848E0,-1.085418642E-2,1.839122400E0
1.443797167E0,1.943309551E0,-5.336040366E-1,1.864414532E0
1.453762167E0,1.309118787E0,-6.475130600E-1,1.801201453E0
1.463727167E0,8.247883594E-1,-5.670533261E-1,1.430259939E0
1.473693167E0,1.799780104E-1,-3.515828446E-1,7.233672345E-1
1.483658167E0,-3.160710228E-1,-1.269240484E-1,-5.364001751E-2
1.493623167E0,-9.945133685E-1,1.006644952E-1,-3.462183166E-1
1.503589167E0,-2.043429085E0,7.374593166E-1,1.755680879E0
1.513554167E0,-3.132525626E0,1.278669996E0,4.999188119E0
1.523520167E0,-3.326811352E0,-6.642817050E-2,4.775899910E0
1.533485167E0,-3.352265452E0,-1.269657098E0,2.816985018E0
1.543450167E0,-3.705827579E0,-1.356863349E0,7.366333973E-1
1.553416167E0,-3.097767144E0,-1.202399207E0,-6.201451671E-1
1.563381167E0,-5.679624219E-1,-1.069513630E0,5.259948794E0
1.573346167E0,-1.300346648E0,1.555558169E-1,-1.323730686E0
1.583312167E0,6.103766807E-2,5.694957080E-1,7.108600402E-1
1.593277167E0,1.734306382E0,1.588052023E0,2.938872567E0
1.603243167E0,1.423194017E0,1.997014765E0,-4.301071501E-1
1.613208167E0,2.126458524E0,1.053493136E0,1.207108555E0
1.623173167E0,1.492399323E0,7.618079996E-1,3.421001226E-1
1.633139167E0,6.964935044E-1,7.685676733E-1,2.481669420E-1
1.643104167E0,3.023058732E-1,7.535435450E-1,-2.252481955E-1
1.653069167E0,-2.658690585E-2,2.172875038E-1,1.756386638E-2
1.663035167E0,-2.269856226E-1,8.329943419E-2,4.253206193E-2
1.673000167E0,-5.635867677E-1,-1.064947540E-1,-1.976247793E-1
1.682966167E0,-5.239881442E-1,-5.919791293E-1,-1.640775490E-1
1.692931167E0,-2.134956758E-1,-4.257840112E-1,-2.594836432E-1
1.702896167E0,-1.729445226E-1,-3.685032248E-1,-2.543755156E-1
1.712862167E0,3.071439599E-2,-1.941439319E-1,-4.386370683E-1
1.722827167E0,1.461261218E-1,1.622076094E-1,-6.804054022E-1
1.732792167E0,3.130507441E-2,2.963269490E-1,-8.393374014E-1
1.742758167E0,1.792598810E-1,-1.202304482E-2,-7.099841273E-1
1.752723167E0,-1.109823458E0,-6.794809574E-1,3.949612910E-1
1.762689167E0,-1.462056513E0,-1.217539988E0,7.643889606E-2
1.772654167E0,-1.180397304E0,-1.436410040E0,3.997618550E-1
1.782619167E0,7.496590935E-2,-9.747673944E-1,-1.599792355E-1
1.792585167E0,-1.665474311E-1,-8.642833775E-1,-2.394159991E-1
1.802550167E0,-6.764512226E-1,-5.744447914E-1,-1.725115728E-1
1.812515167E0,-5.889310854E-1,-2.410285150E-1,-6.783319795E-1
