"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.372713387E2,-5.547460175E1,4.355016327E1,-2.335811768E2
1.372813037E2,-5.544464874E1,4.358753204E1,-2.335049438E2
1.372912687E2,-5.533639526E1,4.330721283E1,-2.332558289E2
1.373012337E2,-5.542854309E1,4.334767151E1,-2.332803955E2
1.373111997E2,-5.542477417E1,4.339529419E1,-2.333652802E2
1.373211647E2,-5.549399567E1,4.335166931E1,-2.333311615E2
1.373311297E2,-5.538455963E1,4.326067352E1,-2.331970215E2
1.373410947E2,-5.532496643E1,4.319004822E1,-2.331672058E2
1.373510597E2,-5.540890503E1,4.316068268E1,-2.328405609E2
1.373610247E2,-5.553820038E1,4.310755920E1,-2.330222626E2
1.373709897E2,-5.539723969E1,4.310029602E1,-2.327847137E2
1.373809547E2,-5.549687958E1,4.296217346E1,-2.325826569E2
1.373909197E2,-5.543248749E1,4.299605560E1,-2.322538605E2
1.374008857E2,-5.560029602E1,4.282955551E1,-2.323283691E2
1.374108507E2,-5.560806274E1,4.293103027E1,-2.324220428E2
1.374208157E2,-5.561930084E1,4.282130051E1,-2.326153412E2
1.374307807E2,-5.554723358E1,4.292321014E1,-2.324254303E2
1.374407457E2,-5.562280273E1,4.284062195E1,-2.322618408E2
1.374507107E2,-5.562280273E1,4.284062195E1,-2.322618408E2
1.374606757E2,-5.566617584E1,4.284178925E1,-2.322182922E2
1.374706407E2,-5.562429047E1,4.265848923E1,-2.322522736E2
1.374806067E2,-5.571345520E1,4.256782150E1,-2.322587891E2
1.374905717E2,-5.576650238E1,4.238695526E1,-2.322237549E2
1.375005367E2,-5.575270081E1,4.220110321E1,-2.320060272E2
1.375105017E2,-5.578150177E1,4.199371338E1,-2.320014496E2
1.375204667E2,-5.580712128E1,4.201428986E1,-2.321722565E2
1.375304317E2,-5.578295135E1,4.188587570E1,-2.319621429E2
1.375403967E2,-5.583284760E1,4.165338898E1,-2.319523010E2
1.375503617E2,-5.597151184E1,4.148777390E1,-2.319278870E2
1.375603277E2,-5.586261749E1,4.136666107E1,-2.309228210E2
1.375702927E2,-5.603650665E1,4.152180481E1,-2.308141174E2
1.375802577E2,-5.634438324E1,4.179992676E1,-2.311794281E2
1.375902227E2,-5.655693817E1,4.239928436E1,-2.314466858E2
1.376001877E2,-5.694104004E1,4.336680984E1,-2.317340393E2
1.376101527E2,-5.670923615E1,4.438024902E1,-2.319117889E2
1.376201177E2,-5.686325836E1,4.530186844E1,-2.321525574E2
1.376300827E2,-5.659333038E1,4.621789551E1,-2.319114532E2
1.376400477E2,-5.663876343E1,4.675757599E1,-2.319706268E2
1.376500137E2,-5.656729126E1,4.717814636E1,-2.319954681E2
1.376599787E2,-5.656079102E1,4.718399048E1,-2.320008698E2
1.376699437E2,-5.639360809E1,4.719296646E1,-2.321515503E2
1.376799087E2,-5.642408752E1,4.722606277E1,-2.321316071E2
1.376898737E2,-5.642408752E1,4.722606277E1,-2.321316071E2
1.376998387E2,-5.623409271E1,4.722298431E1,-2.319244080E2
1.377098037E2,-5.611567688E1,4.724460602E1,-2.323036041E2
1.377197687E2,-5.584916687E1,4.728559113E1,-2.324037781E2
1.377297347E2,-5.604621887E1,4.705002213E1,-2.324812469E2
1.377396997E2,-5.586859894E1,4.702117157E1,-2.324593658E2
1.377496647E2,-5.575954437E1,4.682784653E1,-2.328664246E2
1.377596297E2,-5.576122284E1,4.670915222E1,-2.328716125E2
1.377695947E2,-5.567636108E1,4.652997971E1,-2.329826965E2
1.377795597E2,-5.573339081E1,4.631851959E1,-2.331633911E2
1.377895247E2,-5.574227905E1,4.618324661E1,-2.330769043E2
1.377994897E2,-5.574087524E1,4.608967590E1,-2.331579132E2
1.378094547E2,-5.575156403E1,4.586528778E1,-2.332043457E2
1.378194207E2,-5.569237518E1,4.563239288E1,-2.333414917E2
1.378293857E2,-5.541626740E1,4.565745544E1,-2.331472778E2
1.378393507E2,-5.544609070E1,4.549541092E1,-2.332476654E2
1.378493157E2,-5.538092041E1,4.549770355E1,-2.332305756E2
1.378592807E2,-5.533972168E1,4.546357727E1,-2.333561707E2
1.378692457E2,-5.528659058E1,4.544735718E1,-2.334428406E2
1.378792107E2,-5.533422089E1,4.535626602E1,-2.335102081E2
1.378891757E2,-5.524308014E1,4.538385010E1,-2.337693329E2
1.378991417E2,-5.530006409E1,4.548227310E1,-2.339421387E2
1.379091067E2,-5.515760803E1,4.538708496E1,-2.338194275E2
1.379190717E2,-5.508084106E1,4.540533829E1,-2.339127960E2
1.379290367E2,-5.508084106E1,4.540533829E1,-2.339127960E2
1.379390017E2,-5.488383484E1,4.527273178E1,-2.339843597E2
1.379489667E2,-5.487117767E1,4.534506607E1,-2.340747375E2
1.379589317E2,-5.495683289E1,4.518371582E1,-2.341627808E2
1.379688967E2,-5.497379303E1,4.507117462E1,-2.340917053E2
1.379788617E2,-5.481779480E1,4.537880707E1,-2.308254089E2
1.379888277E2,-5.448404694E1,4.540255356E1,-2.306445007E2
1.379987927E2,-5.436123657E1,4.540922546E1,-2.306517334E2
1.380087577E2,-5.424358368E1,4.520622253E1,-2.308630676E2
1.380187227E2,-5.418566895E1,4.517115784E1,-2.307465820E2
1.380286877E2,-5.405078888E1,4.517674637E1,-2.307257690E2
1.380386527E2,-5.398860931E1,4.514202118E1,-2.305455627E2
1.380486177E2,-5.393183136E1,4.505836487E1,-2.306142883E2
1.380585827E2,-5.373895264E1,4.498354721E1,-2.306850128E2
1.380685477E2,-5.345775604E1,4.500887299E1,-2.307900085E2
1.380785137E2,-5.341634369E1,4.497393799E1,-2.306343689E2
1.380884787E2,-5.328190613E1,4.483121109E1,-2.305718994E2
1.380984437E2,-5.330120850E1,4.474629211E1,-2.309741974E2
1.381084087E2,-5.311737061E1,4.463479614E1,-2.306795349E2
1.381183737E2,-5.296597290E1,4.449133682E1,-2.306046295E2
1.381283387E2,-5.280676270E1,4.453792572E1,-2.303607941E2
1.381383037E2,-5.275971222E1,4.459245682E1,-2.303184357E2
1.381482687E2,-5.268558502E1,4.451466751E1,-2.303471069E2
1.381582347E2,-5.262799835E1,4.433150482E1,-2.300625916E2
1.381681997E2,-5.262799835E1,4.433150482E1,-2.300625916E2
1.381781647E2,-5.233799744E1,4.447325516E1,-2.300392151E2
1.381881297E2,-5.233776855E1,4.433286285E1,-2.301817322E2
1.381980939E2,-5.219731140E1,4.434589005E1,-2.300844421E2
1.382080589E2,-5.225291443E1,4.438122177E1,-2.301488800E2
1.382180239E2,-5.209025574E1,4.423598862E1,-2.298573303E2
1.382279889E2,-5.182398224E1,4.409330750E1,-2.297891693E2
1.382379539E2,-5.183567047E1,4.408896255E1,-2.298633575E2
1.382479199E2,-5.173378754E1,4.399880600E1,-2.296164246E2
1.382578849E2,-5.156217194E1,4.407374573E1,-2.296382904E2
1.382678499E2,-5.132228851E1,4.390269470E1,-2.295697021E2
1.382778149E2,-5.124457550E1,4.382289886E1,-2.296280518E2
1.382877799E2,-5.116656494E1,4.383962631E1,-2.295300751E2
1.382977449E2,-5.106035614E1,4.376101303E1,-2.291978302E2
1.383077099E2,-5.097889709E1,4.383235168E1,-2.294491577E2
1.383176749E2,-5.068550873E1,4.384167480E1,-2.293452454E2
1.383276399E2,-5.027034760E1,4.387351608E1,-2.292503510E2
1.383376059E2,-5.008892822E1,4.394461441E1,-2.292981262E2
1.383475709E2,-4.963212585E1,4.412968063E1,-2.291232300E2
1.383575359E2,-4.943609619E1,4.435151672E1,-2.294089813E2
1.383675009E2,-4.885971069E1,4.447455215E1,-2.294848175E2
1.383774659E2,-4.849681854E1,4.493497467E1,-2.297077637E2
1.383874309E2,-4.787222290E1,4.513846588E1,-2.295464020E2
1.383973959E2,-4.725509644E1,4.552310944E1,-2.338074493E2
1.384073609E2,-4.687464142E1,4.565174866E1,-2.340729523E2
1.384173269E2,-4.622021484E1,4.543676758E1,-2.340000610E2
1.384272919E2,-4.614346313E1,4.468715668E1,-2.344653015E2
1.384372569E2,-4.617797852E1,4.392572784E1,-2.349707794E2
1.384472219E2,-4.650757599E1,4.335105896E1,-2.353903503E2
1.384571869E2,-4.702896118E1,4.311915970E1,-2.353214722E2
1.384671519E2,-4.759113312E1,4.291986465E1,-2.355754089E2
1.384771169E2,-4.806165314E1,4.300783539E1,-2.358524475E2
1.384870819E2,-4.849444580E1,4.357074738E1,-2.357264404E2
1.384970469E2,-4.879128265E1,4.446828461E1,-2.357483978E2
1.385070129E2,-4.904309845E1,4.525683975E1,-2.357950134E2
1.385169779E2,-4.909472656E1,4.617681503E1,-2.353675537E2
1.385269429E2,-4.905271149E1,4.691342926E1,-2.355177307E2
1.385369079E2,-4.899087524E1,4.751055908E1,-2.354328308E2
1.385468729E2,-4.898821259E1,4.762954330E1,-2.354654541E2
1.385568379E2,-4.888627625E1,4.770517349E1,-2.353708496E2
1.385668029E2,-4.872857666E1,4.759968948E1,-2.353580933E2
1.385767679E2,-4.883971405E1,4.764045715E1,-2.353638611E2
1.385867329E2,-4.871272278E1,4.743093491E1,-2.354011078E2
1.385966989E2,-4.862291718E1,4.737984085E1,-2.353338776E2
1.386066639E2,-4.849040985E1,4.745078278E1,-2.352341309E2
1.386166289E2,-4.835376740E1,4.728523636E1,-2.354161072E2
1.386265939E2,-4.821240234E1,4.710662460E1,-2.354226379E2
1.386365589E2,-4.829726410E1,4.709695435E1,-2.355977478E2
1.386465239E2,-4.829726410E1,4.709695435E1,-2.355977478E2
1.386564889E2,-4.814399719E1,4.706898880E1,-2.354310303E2
1.386664539E2,-4.824913025E1,4.691230774E1,-2.355264893E2
1.386764189E2,-4.808067322E1,4.675027084E1,-2.353384552E2
1.386863849E2,-4.825096130E1,4.663949585E1,-2.353670502E2
1.386963499E2,-4.807928467E1,4.644274521E1,-2.353237152E2
1.387063149E2,-4.826841736E1,4.633665466E1,-2.352808228E2
1.387162799E2,-4.816059875E1,4.624776459E1,-2.353453217E2
1.387262449E2,-4.820511627E1,4.605859756E1,-2.354089661E2
1.387362099E2,-4.814150238E1,4.592528915E1,-2.351874084E2
1.387461749E2,-4.808774567E1,4.580209351E1,-2.351162872E2
1.387561399E2,-4.799121094E1,4.592280197E1,-2.350019379E2
1.387661049E2,-4.794469452E1,4.553797150E1,-2.348039246E2
1.387760709E2,-4.779280090E1,4.552916718E1,-2.346856384E2
1.387860359E2,-4.772695923E1,4.545582962E1,-2.347356873E2
1.387960009E2,-4.773421478E1,4.552479553E1,-2.346147766E2
1.388059659E2,-4.760131073E1,4.541986084E1,-2.345124817E2
1.388159309E2,-4.729296112E1,4.539526749E1,-2.336166687E2
1.388258959E2,-4.711446381E1,4.543981552E1,-2.336046295E2
1.388358609E2,-4.694085693E1,4.534314728E1,-2.337073975E2
1.388458259E2,-4.663773346E1,4.521302795E1,-2.334129333E2
1.388557909E2,-4.647226715E1,4.510930634E1,-2.333565826E2
1.388657569E2,-4.631322479E1,4.507638168E1,-2.331542511E2
1.388757219E2,-4.631322479E1,4.507638168E1,-2.331542511E2
1.388856869E2,-4.631356049E1,4.493517685E1,-2.331879730E2
1.388956519E2,-4.622989655E1,4.496780014E1,-2.330764923E2
1.389056169E2,-4.596562958E1,4.493705368E1,-2.331211243E2
1.389155819E2,-4.573468018E1,4.484074783E1,-2.330846863E2
1.389255469E2,-4.565862274E1,4.475640869E1,-2.330298615E2
1.389355119E2,-4.555451965E1,4.475743866E1,-2.329556122E2
1.389454779E2,-4.534445953E1,4.483821487E1,-2.332679596E2
1.389554429E2,-4.540332794E1,4.477492523E1,-2.332256317E2
1.389654079E2,-4.537405396E1,4.473968506E1,-2.331806183E2
1.389753729E2,-4.503603363E1,4.496731949E1,-2.329909210E2
1.389853379E2,-4.498622131E1,4.496540833E1,-2.330716553E2
1.389953029E2,-4.473699188E1,4.511566925E1,-2.330143433E2
1.390052679E2,-4.453536987E1,4.513367844E1,-2.334959106E2
1.390152329E2,-4.435022736E1,4.520425415E1,-2.334946594E2
1.390251979E2,-4.431865692E1,4.524008179E1,-2.336649323E2
1.390351639E2,-4.406172943E1,4.525550079E1,-2.335013580E2
1.390451289E2,-4.391062164E1,4.531761169E1,-2.336602020E2
1.390550939E2,-4.398863983E1,4.535230255E1,-2.336180267E2
1.390650589E2,-4.393783569E1,4.539465332E1,-2.339007416E2
1.390750239E2,-4.386431122E1,4.534128571E1,-2.341305695E2
1.390849889E2,-4.357843018E1,4.531731415E1,-2.340438385E2
1.390949539E2,-4.368421936E1,4.529393768E1,-2.341939392E2
1.391049189E2,-4.375990295E1,4.536673355E1,-2.344053650E2
1.391148839E2,-4.375990295E1,4.536673355E1,-2.344053650E2
1.391248499E2,-4.382151794E1,4.518297577E1,-2.345877533E2
1.391348149E2,-4.384760284E1,4.521147537E1,-2.345200653E2
1.391447799E2,-4.393473053E1,4.520652008E1,-2.348610382E2
1.391547449E2,-4.378984070E1,4.518682480E1,-2.352228851E2
1.391647099E2,-4.403207397E1,4.528561020E1,-2.349778900E2
1.391746749E2,-4.403110504E1,4.541232681E1,-2.352773895E2
1.391846399E2,-4.415570068E1,4.550440216E1,-2.355299530E2
1.391946049E2,-4.411440277E1,4.552468109E1,-2.351554565E2
1.392045700E2,-4.431256104E1,4.564026642E1,-2.352126160E2
1.392145360E2,-4.440595245E1,4.566470337E1,-2.351664734E2
1.392245010E2,-4.493968964E1,4.541605377E1,-2.368645782E2
1.392344660E2,-4.510626984E1,4.557699585E1,-2.367888031E2
1.392444310E2,-4.530957794E1,4.546577454E1,-2.369333649E2
1.392543960E2,-4.532167053E1,4.550587082E1,-2.368553467E2
1.392643610E2,-4.539974976E1,4.576616669E1,-2.369625397E2
1.392743260E2,-4.546017456E1,4.571731567E1,-2.369514771E2
1.392842910E2,-4.551264191E1,4.579749680E1,-2.371239777E2
1.392942560E2,-4.562190247E1,4.580122375E1,-2.370273743E2
1.393042210E2,-4.559278107E1,4.565271378E1,-2.370357819E2
1.393141870E2,-4.571271515E1,4.568250275E1,-2.370966492E2
1.393241520E2,-4.566311646E1,4.561649323E1,-2.371504364E2
1.393341170E2,-4.567343903E1,4.544170380E1,-2.371228638E2
1.393440820E2,-4.564050293E1,4.528224945E1,-2.370813446E2
1.393540470E2,-4.564050293E1,4.528224945E1,-2.370813446E2
1.393640120E2,-4.572866821E1,4.521776581E1,-2.371973114E2
1.393739770E2,-4.579743195E1,4.506061554E1,-2.370813141E2
1.393839420E2,-4.598036957E1,4.497222519E1,-2.368971100E2
1.393939070E2,-4.596836090E1,4.472362900E1,-2.368148651E2
1.394038730E2,-4.621912384E1,4.456993866E1,-2.368434906E2
1.394138380E2,-4.622792053E1,4.443490601E1,-2.364525299E2
1.394238030E2,-4.638858795E1,4.432862091E1,-2.365629730E2
1.394337680E2,-4.633126068E1,4.434244919E1,-2.364877014E2
1.394437330E2,-4.647111511E1,4.438714600E1,-2.363095245E2
1.394536980E2,-4.624582672E1,4.453776550E1,-2.361586609E2
1.394636630E2,-4.635375214E1,4.442883682E1,-2.361338806E2
1.394736280E2,-4.623918152E1,4.461896133E1,-2.360915680E2
1.394835930E2,-4.628024292E1,4.459225082E1,-2.360792084E2
1.394935590E2,-4.587660980E1,4.460209274E1,-2.359395142E2
1.395035240E2,-4.581517792E1,4.462073135E1,-2.358676910E2
1.395134890E2,-4.550917816E1,4.454923248E1,-2.357337646E2
1.395234540E2,-4.539889526E1,4.448695374E1,-2.354913025E2
1.395334190E2,-4.531326294E1,4.441154861E1,-2.357877502E2
1.395433840E2,-4.514470673E1,4.449658203E1,-2.357081299E2
1.395533490E2,-4.510565948E1,4.441551208E1,-2.355882111E2
1.395633140E2,-4.507495117E1,4.426177216E1,-2.358440857E2
1.395732790E2,-4.536154175E1,4.436530685E1,-2.356426392E2
1.395832450E2,-4.529419708E1,4.444553375E1,-2.357250214E2
1.395932100E2,-4.529419708E1,4.444553375E1,-2.357250214E2
1.396031750E2,-4.530909729E1,4.441388702E1,-2.357320557E2
1.396131400E2,-4.511647034E1,4.450359344E1,-2.357789917E2
1.396231050E2,-4.502437592E1,4.450257492E1,-2.357973938E2
1.396330700E2,-4.494602203E1,4.454285049E1,-2.356358337E2
1.396430350E2,-4.489418793E1,4.446450806E1,-2.356403656E2
1.396530000E2,-4.482540894E1,4.469425201E1,-2.356121979E2
1.396629650E2,-4.461830902E1,4.469233322E1,-2.355977173E2
1.396729310E2,-4.451222229E1,4.478641891E1,-2.356593018E2
1.396828960E2,-4.440612030E1,4.487992477E1,-2.356130981E2
1.396928610E2,-4.421795654E1,4.471835709E1,-2.355613251E2
1.397028260E2,-4.428478241E1,4.475051117E1,-2.357919159E2
1.397127910E2,-4.409681702E1,4.476722717E1,-2.356442413E2
1.397227560E2,-4.408944702E1,4.487789917E1,-2.358895874E2
1.397327210E2,-4.394403839E1,4.464962006E1,-2.356845093E2
1.397426860E2,-4.396247101E1,4.460402679E1,-2.359887543E2
1.397526510E2,-4.413918304E1,4.455244064E1,-2.361289062E2
1.397626160E2,-4.421385193E1,4.449094009E1,-2.362416229E2
1.397725820E2,-4.419875336E1,4.452802658E1,-2.362400665E2
1.397825470E2,-4.414692688E1,4.454231644E1,-2.362768707E2
1.397925120E2,-4.419996643E1,4.465997314E1,-2.361283875E2
1.398024770E2,-4.424349976E1,4.463295364E1,-2.364681396E2
1.398124420E2,-4.417389679E1,4.478320694E1,-2.363419342E2
1.398224070E2,-4.444856262E1,4.478910828E1,-2.365782776E2
1.398323720E2,-4.444856262E1,4.478910828E1,-2.365782776E2
1.398423370E2,-4.464390564E1,4.480274963E1,-2.366337280E2
1.398523020E2,-4.473779297E1,4.481744003E1,-2.368100433E2
1.398622680E2,-4.487712097E1,4.493243027E1,-2.366689911E2
1.398722330E2,-4.516580200E1,4.498014450E1,-2.366582489E2
1.398821980E2,-4.531794739E1,4.509166336E1,-2.367023468E2
1.398921630E2,-4.536900330E1,4.516878891E1,-2.367621613E2
1.399021280E2,-4.544743347E1,4.510519409E1,-2.369984894E2
1.399120930E2,-4.564275360E1,4.531568527E1,-2.370332031E2
1.399220580E2,-4.580435944E1,4.542501068E1,-2.371213684E2
1.399320230E2,-4.583181763E1,4.547531509E1,-2.368753815E2
1.399419880E2,-4.603508759E1,4.559494781E1,-2.367891388E2
1.399519540E2,-4.590654755E1,4.564369965E1,-2.368590546E2
1.399619190E2,-4.580668640E1,4.581163406E1,-2.367908020E2
1.399718840E2,-4.583237457E1,4.582260895E1,-2.368492737E2
1.399818490E2,-4.585447693E1,4.591566086E1,-2.368523254E2
1.399918140E2,-4.578981781E1,4.574604797E1,-2.369108887E2
1.400017790E2,-4.584684753E1,4.570627594E1,-2.370777435E2
1.400117440E2,-4.572853088E1,4.565829468E1,-2.368647766E2
1.400217090E2,-4.594004059E1,4.543783188E1,-2.369681854E2
1.400316740E2,-4.600074005E1,4.548897552E1,-2.369375153E2
1.400416390E2,-4.594583893E1,4.557704926E1,-2.368990021E2
1.400516050E2,-4.578810883E1,4.549226761E1,-2.367908936E2
1.400615700E2,-4.571179962E1,4.547526550E1,-2.370233154E2
1.400715350E2,-4.575030518E1,4.534406281E1,-2.373142700E2
1.400815000E2,-4.575930023E1,4.541331482E1,-2.373370209E2
1.400914650E2,-4.579468536E1,4.542336273E1,-2.373278351E2
1.401014300E2,-4.558642578E1,4.534853363E1,-2.374003906E2
1.401113950E2,-4.557962799E1,4.524906921E1,-2.373981323E2
1.401213600E2,-4.556174469E1,4.525445557E1,-2.373779602E2
1.401313250E2,-4.540731812E1,4.527711105E1,-2.374717407E2
1.401412910E2,-4.553141022E1,4.537319183E1,-2.375817413E2
1.401512560E2,-4.539788818E1,4.537778854E1,-2.373613129E2
1.401612210E2,-4.559424591E1,4.553938675E1,-2.376167755E2
1.401711860E2,-4.560497284E1,4.563190460E1,-2.376868286E2
1.401811510E2,-4.550805664E1,4.585231018E1,-2.378936157E2
1.401911160E2,-4.509893799E1,4.613146973E1,-2.376706085E2
1.402010813E2,-4.486961365E1,4.626448822E1,-2.380247803E2
1.402110463E2,-4.442534637E1,4.634020996E1,-2.381465454E2
1.402210113E2,-4.411512756E1,4.615253830E1,-2.385674286E2
1.402309773E2,-4.377724457E1,4.567937088E1,-2.386815643E2
1.402409423E2,-4.374568176E1,4.510279083E1,-2.390725250E2
1.402509073E2,-4.341007233E1,4.429543304E1,-2.393205719E2
1.402608723E2,-4.371775818E1,4.353061676E1,-2.394987946E2
1.402708373E2,-4.413782501E1,4.280683136E1,-2.395787048E2
1.402808023E2,-4.473612213E1,4.232258606E1,-2.396618195E2
1.402907673E2,-4.537673187E1,4.178771973E1,-2.392882690E2
1.403007323E2,-4.537673187E1,4.178771973E1,-2.392882690E2
1.403106973E2,-4.584867859E1,4.154835892E1,-2.388785095E2
1.403206623E2,-4.624748230E1,4.159767914E1,-2.385479431E2
1.403306283E2,-4.644239807E1,4.141599274E1,-2.379119110E2
1.403405933E2,-4.683228302E1,4.142379761E1,-2.375576782E2
1.403505583E2,-4.680140686E1,4.156925964E1,-2.376065674E2
1.403605233E2,-4.667034149E1,4.159537506E1,-2.373686676E2
1.403704883E2,-4.665272522E1,4.156853485E1,-2.371535797E2
1.403804533E2,-4.678538513E1,4.155529404E1,-2.369545441E2
1.403904183E2,-4.668185425E1,4.140409470E1,-2.368367767E2
1.404003833E2,-4.676524353E1,4.135284424E1,-2.367234650E2
1.404103483E2,-4.652122498E1,4.118892288E1,-2.366439056E2
1.404203143E2,-4.660583496E1,4.090860367E1,-2.366690979E2
1.404302793E2,-4.655329895E1,4.079323578E1,-2.365097504E2
1.404402443E2,-4.670871735E1,4.091284180E1,-2.365262299E2
1.404502093E2,-4.647361755E1,4.102405930E1,-2.364733582E2
1.404601743E2,-4.679089355E1,4.120736694E1,-2.365035248E2
1.404701393E2,-4.666573334E1,4.180418396E1,-2.365241241E2
1.404801043E2,-4.663808441E1,4.247582245E1,-2.364099579E2
1.404900693E2,-4.644728851E1,4.316915512E1,-2.364199524E2
1.405000343E2,-4.657386780E1,4.388016891E1,-2.363247986E2
1.405099993E2,-4.651684570E1,4.419751740E1,-2.359559326E2
1.405199653E2,-4.640219879E1,4.439373398E1,-2.358054810E2
1.405299303E2,-4.637771606E1,4.434571457E1,-2.358140869E2
1.405398953E2,-4.637771606E1,4.434571457E1,-2.358140869E2
1.405498603E2,-4.655709076E1,4.428910446E1,-2.355782928E2
1.405598253E2,-4.643945312E1,4.423183823E1,-2.353292542E2
1.405697903E2,-4.634959412E1,4.408994293E1,-2.350517120E2
1.405797553E2,-4.639759064E1,4.405965424E1,-2.348371277E2
1.405897203E2,-4.617292023E1,4.383344269E1,-2.347032471E2
1.405996853E2,-4.615124512E1,4.371226883E1,-2.343998260E2
1.406096513E2,-4.609238434E1,4.348321152E1,-2.341568756E2
1.406196163E2,-4.605451202E1,4.329745483E1,-2.340277100E2
1.406295813E2,-4.594457245E1,4.329423141E1,-2.339609070E2
1.406395463E2,-4.594915009E1,4.316194153E1,-2.339686737E2
1.406495113E2,-4.591619110E1,4.305228806E1,-2.338756409E2
1.406594763E2,-4.587583923E1,4.269401550E1,-2.339552155E2
1.406694413E2,-4.578023529E1,4.248419571E1,-2.339513702E2
1.406794063E2,-4.599414062E1,4.240036774E1,-2.339202728E2
1.406893713E2,-4.603919220E1,4.224411011E1,-2.337533569E2
1.406993363E2,-4.610379028E1,4.230252075E1,-2.337823639E2
1.407093023E2,-4.624387360E1,4.258458710E1,-2.339040070E2
1.407192673E2,-4.677584076E1,4.280313873E1,-2.339638519E2
1.407292323E2,-4.696488953E1,4.344412994E1,-2.336740265E2
1.407391973E2,-4.721491241E1,4.425761414E1,-2.335584564E2
1.407491623E2,-4.694150543E1,4.493370438E1,-2.332460785E2
1.407591273E2,-4.658746338E1,4.593397522E1,-2.332145233E2
1.407690923E2,-4.638591766E1,4.632712173E1,-2.331541290E2
1.407790573E2,-4.638591766E1,4.632712173E1,-2.331541290E2
1.407890223E2,-4.608203125E1,4.662771988E1,-2.332956848E2
1.407989873E2,-4.559798431E1,4.671657181E1,-2.331747437E2
1.408089533E2,-4.542916107E1,4.673651123E1,-2.332899323E2
1.408189183E2,-4.497312164E1,4.670491791E1,-2.331705933E2
1.408288833E2,-4.481259918E1,4.657437515E1,-2.334154968E2
1.408388483E2,-4.448274231E1,4.641414642E1,-2.332512360E2
1.408488133E2,-4.420271301E1,4.635248566E1,-2.332986450E2
1.408587783E2,-4.392243195E1,4.624579620E1,-2.334129181E2
1.408687433E2,-4.377155304E1,4.611242676E1,-2.336535034E2
1.408787083E2,-4.359770203E1,4.617494202E1,-2.336115723E2
1.408886733E2,-4.377590179E1,4.589826965E1,-2.311579895E2
1.408986393E2,-4.379027557E1,4.573544693E1,-2.313289642E2
1.409086043E2,-4.358599091E1,4.574388123E1,-2.311545258E2
1.409185693E2,-4.351432800E1,4.577620316E1,-2.311459808E2
1.409285343E2,-4.303234100E1,4.564472961E1,-2.315821686E2
1.409384993E2,-4.299389648E1,4.555874634E1,-2.316860657E2
1.409484643E2,-4.284509277E1,4.556068802E1,-2.315842590E2
1.409584293E2,-4.274065399E1,4.564022064E1,-2.318008728E2
1.409683943E2,-4.250394440E1,4.550442123E1,-2.318354645E2
1.409783593E2,-4.248509216E1,4.552150726E1,-2.317461243E2
1.409883243E2,-4.232735443E1,4.553748322E1,-2.318314819E2
1.409982893E2,-4.239420319E1,4.539803696E1,-2.318090057E2
1.410082553E2,-4.227305603E1,4.538139343E1,-2.318432770E2
1.410182203E2,-4.227305603E1,4.538139343E1,-2.318432770E2
1.410281853E2,-4.219367981E1,4.537063980E1,-2.319460297E2
1.410381503E2,-4.207672119E1,4.545656586E1,-2.318433990E2
1.410481153E2,-4.212168884E1,4.548231125E1,-2.318743286E2
1.410580803E2,-4.214843750E1,4.548028564E1,-2.318756409E2
1.410680453E2,-4.207645416E1,4.537193298E1,-2.320976715E2
1.410780103E2,-4.196832275E1,4.556631470E1,-2.320484009E2
1.410879753E2,-4.197212982E1,4.541548920E1,-2.320864563E2
1.410979413E2,-4.196258545E1,4.538394928E1,-2.322094116E2
1.411079063E2,-4.201512909E1,4.535691452E1,-2.323809052E2
1.411178713E2,-4.210012054E1,4.545060730E1,-2.323849792E2
1.411278363E2,-4.218467712E1,4.544222260E1,-2.325085449E2
1.411378013E2,-4.207865906E1,4.535758591E1,-2.324589539E2
1.411477663E2,-4.219355774E1,4.538789368E1,-2.324559784E2
1.411577313E2,-4.221289825E1,4.544279099E1,-2.325923615E2
1.411676963E2,-4.211606598E1,4.549664307E1,-2.326935425E2
1.411776613E2,-4.205850220E1,4.553527451E1,-2.325529785E2
1.411876263E2,-4.209574127E1,4.558045959E1,-2.326869202E2
1.411975918E2,-4.205113983E1,4.548081970E1,-2.328772888E2
1.412075568E2,-4.206526184E1,4.536472702E1,-2.327240906E2
1.412175218E2,-4.218744659E1,4.529619980E1,-2.329034882E2
1.412274868E2,-4.216277313E1,4.520024872E1,-2.326763000E2
1.412374518E2,-4.241175842E1,4.518305969E1,-2.328007660E2
1.412474168E2,-4.229487610E1,4.522112274E1,-2.326739960E2
1.412573818E2,-4.229487610E1,4.522112274E1,-2.326739960E2
1.412673468E2,-4.224744415E1,4.514516449E1,-2.327276154E2
1.412773118E2,-4.206299591E1,4.504546356E1,-2.325728455E2
1.412872768E2,-4.213587189E1,4.496818542E1,-2.327042389E2
1.412972428E2,-4.219934845E1,4.496022797E1,-2.326365967E2
1.413072078E2,-4.192260742E1,4.482703781E1,-2.311927795E2
1.413171728E2,-4.201139069E1,4.476923752E1,-2.310263672E2
1.413271378E2,-4.197586060E1,4.459533691E1,-2.311541138E2
1.413371028E2,-4.184777069E1,4.458047485E1,-2.312206268E2
1.413470678E2,-4.179448700E1,4.434580231E1,-2.313887787E2
