"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.869559292E0,-2.941718992E0,-6.122565131E0,-2.989427594E0
2.879612292E0,-3.292220394E0,-6.652119970E0,-3.210295056E0
2.889665292E0,-3.878323656E0,-6.942109707E0,-3.413337280E0
2.899718292E0,-4.770274304E0,-6.792908059E0,-3.640485821E0
2.909771292E0,-5.891140521E0,-6.351844397E0,-4.080261927E0
2.919825292E0,-6.658392863E0,-5.907802747E0,-4.379524763E0
2.929878292E0,-6.910275711E0,-5.322158491E0,-3.411588963E0
2.939931292E0,-7.264291874E0,-4.543408769E0,-1.578182216E0
2.949984292E0,-7.468111194E0,-3.379932722E0,2.868445194E-1
2.960037292E0,-7.784203486E0,-1.429371162E0,1.927018915E0
2.970090292E0,-7.672576631E0,1.473815264E0,2.950595065E0
2.980143292E0,-6.155803628E0,3.937614423E0,2.557366304E0
2.990196292E0,-3.509388907E0,4.831695212E0,8.638243711E-1
3.000249292E0,-1.304633972E0,6.066032495E0,-8.217899072E-1
3.010302292E0,-1.007762355E0,7.694322426E0,-2.077439708E-1
3.020355292E0,-2.047396567E0,7.934862260E0,3.399010432E0
3.030408292E0,-2.930669509E0,7.459415799E0,7.217924039E0
3.040461292E0,-3.943879715E0,8.017907925E0,7.928128606E0
3.050514292E0,-4.239462313E0,9.421630275E0,5.851264849E0
3.060567292E0,-3.181886943E0,9.474510739E0,3.194599959E0
3.070621292E0,-2.016785662E0,8.206830878E0,1.847262309E0
3.080674292E0,-1.900320529E0,6.384688792E0,2.060543008E0
3.090727292E0,-2.110728345E0,4.110873270E0,2.659486172E0
3.100780292E0,-2.333631222E0,1.694135426E0,3.247474576E0
3.110833292E0,-2.250191601E0,-5.628114635E-1,3.365158562E0
3.120886292E0,-1.711229030E0,-2.201150419E0,2.664149911E0
3.130939292E0,-3.540889612E-1,-3.176626203E0,1.889157609E0
3.140992292E0,1.412075975E0,-3.655073454E0,1.474096515E0
3.151045292E0,3.016553120E0,-3.448768483E0,1.687597069E0
3.161098292E0,4.223751722E0,-3.310180117E0,1.673709932E0
3.171151292E0,4.803788205E0,-3.960640174E0,1.496134086E0
3.181204292E0,5.006655014E0,-5.314458293E0,2.446154602E0
3.191257292E0,5.286816165E0,-7.454706452E0,3.909721450E0
3.201310292E0,5.224074957E0,-9.647868404E0,4.399175500E0
3.211364292E0,5.667960486E0,-1.052082963E1,3.563680304E0
3.221417292E0,5.430319701E0,-9.060589852E0,1.630636418E0
3.231470292E0,4.139932178E0,-6.947741160E0,-1.144741568E0
3.241523292E0,2.107424522E0,-5.922141289E0,-3.255779961E0
3.251576292E0,-1.575068866E-1,-5.548075608E0,-3.139358389E0
3.261629292E0,-9.429823686E-1,-5.528657005E0,-7.769324076E-1
3.271682292E0,-1.195607959E0,-5.872493166E0,2.487853435E0
3.281735292E0,-2.940727889E0,-4.574212486E0,4.706806287E0
3.291788292E0,-3.021244048E0,-4.878489894E0,3.875948517E0
3.301841292E0,-2.569211009E0,-4.798081908E0,2.105014007E0
3.311894292E0,-1.996495093E0,-1.214125798E0,1.929294652E-1
3.321947292E0,5.931659679E-1,1.039378835E0,-2.186986708E0
3.332000292E0,2.754609261E0,2.591370787E0,-3.590438917E0
3.342053292E0,3.989042439E0,4.042473711E0,-3.766545943E0
3.352107292E0,4.485128693E0,4.728535125E0,-3.176981714E0
3.362160292E0,3.948867097E0,4.744239576E0,-2.119163684E0
3.372213292E0,2.939153234E0,5.102492048E0,-1.584293725E0
3.382266292E0,2.143228046E0,5.478111334E0,-1.998859853E0
3.392319292E0,1.927497510E0,5.541543099E0,-2.409547523E0
3.402372292E0,2.382867117E0,5.423788362E0,-2.006349260E0
3.412425292E0,3.569955244E0,5.231190434E0,-9.340734047E-1
3.422478292E0,4.540833070E0,4.971422031E0,-7.469350219E-2
3.432531292E0,4.891282140E0,4.229216237E0,2.966573167E-1
3.442584292E0,4.692162812E0,3.147491282E0,2.628142172E-1
3.452637292E0,4.170780626E0,2.119850147E0,3.230586648E-3
3.462690292E0,3.323444818E0,9.165294188E-1,-4.299457669E-1
3.472743292E0,2.424794138E0,-3.421585947E-1,-6.077560866E-1
3.482796292E0,1.411562005E0,-1.362595375E0,-5.622483766E-1
3.492850292E0,4.531785089E-1,-2.078810880E0,-5.200519449E-1
3.502903292E0,-1.394481996E-1,-2.438554391E0,-6.531936300E-1
3.512956292E0,-9.652574828E-1,-2.452984734E0,-9.828117013E-1
3.523009292E0,-2.224614125E0,-2.718079365E0,-1.098576046E0
3.533062292E0,-3.548416440E0,-3.344648284E0,-1.003087506E0
3.543115292E0,-4.664095300E0,-3.841315459E0,-9.703068459E-1
3.553168292E0,-5.410775968E0,-4.076133208E0,-9.914398527E-1
3.563221292E0,-5.789613562E0,-4.354535517E0,-9.832537508E-1
3.573274292E0,-6.099069849E0,-4.566643265E0,-8.617211276E-1
3.583327292E0,-6.443922840E0,-4.373904419E0,-7.160278094E-1
3.593380292E0,-6.794801388E0,-3.865068603E0,-5.609842086E-1
3.603433292E0,-6.984821863E0,-3.525103884E0,-4.049611992E-1
3.613486292E0,-7.115804172E0,-3.021055183E0,-2.021201187E-1
3.623539292E0,-7.310553875E0,-2.487179836E0,4.434703767E-2
3.633592292E0,-7.637870482E0,-2.161924957E0,7.689521277E-1
3.643646292E0,-8.215274257E0,-1.853249858E0,2.157777527E0
3.653699292E0,-9.348047744E0,-7.018769628E-1,3.732824466E0
3.663752292E0,-1.143685444E1,2.387179585E0,4.713389374E0
3.673805292E0,-1.353890157E1,6.117418996E0,4.032924915E0
3.683857958E0,-1.324365577E1,7.689228916E0,1.450933062E0
3.693910958E0,-1.010458156E1,8.145019961E0,-1.370110216E0
3.703963958E0,-5.870945992E0,1.003805778E1,-1.411224913E0
3.714016958E0,-1.740706744E0,1.217916314E1,2.610877683E0
3.724069958E0,7.644354460E-1,1.218066237E1,7.753636581E0
3.734122958E0,1.243331763E0,1.105845071E1,1.058567993E1
3.744175958E0,1.268911870E0,9.924373877E0,1.087166257E1
3.754228958E0,1.508523751E0,9.280676710E0,9.400696074E0
3.764281958E0,2.208855879E0,9.062334076E0,7.484149522E0
3.774334958E0,2.979606318E0,8.172489595E0,6.145236540E0
3.784388958E0,3.078254401E0,6.697156979E0,5.538296140E0
3.794441958E0,1.922277993E0,4.693310913E0,4.955615253E0
3.804494958E0,4.453648746E-2,2.296678720E0,4.213981317E0
3.814547958E0,-1.350592210E0,-4.218900579E-1,3.087739754E0
3.824600958E0,-1.704622992E0,-3.083878253E0,1.836991675E0
3.834653958E0,-1.069888729E0,-5.563722757E0,8.496080357E-1
3.844706958E0,1.571234554E-1,-8.087980957E0,5.792596811E-1
3.854759958E0,1.576730206E0,-1.035891205E1,9.620301121E-1
3.864812958E0,3.186018001E0,-1.194347007E1,1.421942275E0
3.874865958E0,4.779095121E0,-1.286922581E1,1.377326850E0
3.884918958E0,6.139257177E0,-1.330214196E1,6.940259063E-1
3.894971958E0,7.023408809E0,-1.312338790E1,-7.079358476E-1
3.905024958E0,7.453504264E0,-1.235097656E1,-2.781971599E0
3.915077958E0,7.641164219E0,-1.124990024E1,-4.990093360E0
3.925131958E0,7.605868671E0,-1.033458178E1,-6.908683514E0
3.935184958E0,7.323270400E0,-9.893985897E0,-8.301617167E0
3.945237958E0,7.073651009E0,-9.357773418E0,-8.929616314E0
3.955290958E0,6.870744440E0,-8.937148113E0,-8.704319002E0
3.965343958E0,6.973247300E0,-8.559482301E0,-7.668435048E0
3.975396958E0,6.628538734E0,-7.867901700E0,-5.831049271E0
3.985449958E0,5.076487141E0,-6.128185474E0,-3.484421588E0
3.995502958E0,2.424792092E0,-3.189964871E0,-1.570103995E0
4.005555958E0,6.841964445E-1,-5.385613060E-1,-2.444445460E0
4.015608958E0,8.821434054E-1,1.251705853E0,-5.442506468E0
4.025661958E0,1.273757604E0,3.127564555E0,-7.385584177E0
4.035714958E0,1.423541780E0,4.921552883E0,-7.165856338E0
4.045767958E0,1.566768597E0,5.849268610E0,-4.813376470E0
4.055820958E0,2.130418990E0,6.163403839E0,-1.313831935E0
