"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.094216792E0,-6.010002136E-1,6.010451202E0,2.598895569E0
2.104269792E0,-1.376238098E0,4.721182251E0,3.050656128E0
2.114322792E0,-1.793121185E0,3.679199066E0,4.581672363E0
2.124375792E0,-1.890718231E0,2.864443359E0,6.320007477E0
2.134428792E0,-1.842368774E0,2.109712830E0,7.828869781E0
2.144481792E0,-1.970502319E0,1.413660278E0,8.881031799E0
2.154534792E0,-2.365381165E0,6.890171814E-1,9.122479706E0
2.164587792E0,-2.747985535E0,2.281256104E-1,8.908125458E0
2.174640792E0,-2.979104919E0,3.083587646E-1,8.376880188E0
2.184693792E0,-2.772983551E0,8.303233337E-1,7.227570190E0
2.194746792E0,-2.621947632E0,1.922152863E0,5.591921539E0
2.204799792E0,-2.714754639E0,3.392694855E0,3.850143585E0
2.214853792E0,-2.760709076E0,4.522096252E0,2.374961243E0
2.224906792E0,-3.126248932E0,5.241051178E0,1.596729584E0
2.234959792E0,-3.988605652E0,5.775140533E0,2.084565125E0
2.245012792E0,-4.461921387E0,5.954617310E0,4.072131958E0
2.255065792E0,-4.605772247E0,6.395749969E0,7.176077271E0
2.265118792E0,-4.862039337E0,7.226522369E0,9.948462067E0
2.275171792E0,-5.136568451E0,8.203241272E0,1.086126389E1
2.285224792E0,-4.212689667E0,9.213640137E0,8.930279388E0
2.295277792E0,-1.791474609E0,1.024948608E1,5.219496002E0
2.305330792E0,5.266049194E-1,1.167946243E1,1.854493561E0
2.315383792E0,4.546046448E-1,1.344144836E1,3.112028503E-1
2.325436792E0,-1.107995911E0,1.448283279E1,2.016007690E0
2.335489792E0,-2.379900970E0,1.419168823E1,6.313121796E0
2.345542792E0,-3.451223145E0,1.393796585E1,9.609866180E0
2.355595792E0,-4.127965851E0,1.477951584E1,1.020188507E1
2.365649792E0,-3.969744873E0,1.540716064E1,8.536897430E0
2.375702792E0,-3.011737061E0,1.568498291E1,6.453978882E0
2.385755792E0,-1.469793549E0,1.570983124E1,5.373525696E0
2.395808792E0,1.802252197E-1,1.489163269E1,5.304519196E0
2.405861792E0,1.348695374E0,1.346509918E1,5.227279816E0
2.415914792E0,1.966460724E0,1.218331467E1,4.656516724E0
2.425967792E0,2.246228943E0,1.081471069E1,3.906576233E0
2.436020792E0,2.709216156E0,9.153614960E0,3.441343689E0
2.446073792E0,3.244652710E0,7.508086853E0,3.290008392E0
2.456126792E0,3.814068604E0,5.935307465E0,3.202440491E0
2.466179792E0,4.413122864E0,4.403393097E0,3.185974731E0
2.476232792E0,4.701872406E0,2.880609741E0,3.194806366E0
2.486285792E0,4.785099335E0,1.550176392E0,3.151246948E0
2.496339792E0,4.791086884E0,5.758525085E-1,3.082390137E0
2.506392792E0,4.714446259E0,2.395019531E-3,3.001857605E0
2.516445792E0,4.256398773E0,-2.531236267E-1,2.840942230E0
2.526498792E0,3.822002106E0,-3.577560425E-1,2.624043274E0
2.536551792E0,3.898642731E0,-1.610650635E-1,2.375559998E0
2.546604792E0,4.193080444E0,4.176315308E-1,2.107168121E0
2.556657792E0,4.353846130E0,1.225950623E0,1.920356598E0
2.566710792E0,4.259242859E0,2.192939758E0,1.975142670E0
2.576763792E0,4.390070801E0,3.056044922E0,2.422113190E0
2.586816792E0,4.905598755E0,4.018842773E0,3.540138245E0
2.596869792E0,5.344486084E0,5.329367523E0,5.366190948E0
2.606922792E0,5.498216400E0,6.934329987E0,7.620203705E0
2.616975792E0,4.857249298E0,8.929381256E0,9.905800781E0
2.627028792E0,3.294049988E0,1.078806610E1,1.089045319E1
2.637082792E0,2.088307343E0,1.096230377E1,9.053772583E0
2.647135792E0,1.011596375E0,1.099658249E1,6.419700165E0
2.657188792E0,-6.080355835E-1,1.265842667E1,5.505551147E0
2.667241792E0,-1.199605408E0,1.430709824E1,6.201903076E0
2.677294792E0,-4.122427368E-1,1.490435623E1,7.332501984E0
2.687347292E0,4.020639038E-1,1.568662949E1,7.732919312E0
2.697400292E0,1.105301514E0,1.614542542E1,7.020101624E0
2.707453292E0,1.671124878E0,1.579171097E1,6.684948578E0
2.717506292E0,2.428100739E0,1.501722153E1,7.790549469E0
2.727559292E0,3.592379608E0,1.406340500E1,9.116791534E0
2.737612292E0,4.058061218E0,1.276066406E1,9.519005127E0
2.747665292E0,2.996468811E0,1.114776810E1,8.880882111E0
2.757718292E0,1.425934753E0,9.794731750E0,7.691156158E0
2.767771292E0,1.836680603E-1,8.580756226E0,6.489904175E0
2.777824292E0,-5.658233643E-1,7.309300232E0,5.521717529E0
2.787878292E0,-1.128203888E0,6.397396545E0,5.108726349E0
2.797931292E0,-1.347797241E0,5.823040924E0,5.131479034E0
2.807984292E0,-1.192270660E0,5.411097565E0,5.077740784E0
2.818037292E0,-1.111289062E0,4.985382843E0,4.744533691E0
2.828090292E0,-1.088536377E0,4.402045898E0,4.224215698E0
2.838143292E0,-1.171164551E0,3.797752533E0,3.991449738E0
2.848196292E0,-1.484463043E0,3.133284302E0,3.823498993E0
2.858249292E0,-1.781146088E0,2.346071320E0,3.415297852E0
2.868302292E0,-2.127525787E0,1.613345032E0,2.987936554E0
2.878355292E0,-2.525997162E0,1.100511475E0,2.751727753E0
2.888408292E0,-3.169359283E0,8.295748901E-1,2.530936890E0
2.898461292E0,-4.120481415E0,1.001118164E0,2.281256104E0
2.908514292E0,-5.286257172E0,1.467997284E0,1.812131653E0
2.918568292E0,-6.066285095E0,1.939816132E0,1.477128296E0
2.928621292E0,-6.298152924E0,2.557282104E0,2.400108948E0
2.938674292E0,-6.605763245E0,3.377875671E0,4.171225891E0
2.948727292E0,-6.735992432E0,4.599185944E0,5.946683807E0
2.958780292E0,-6.949897614E0,6.626120911E0,7.463180237E0
2.968833292E0,-6.709647217E0,9.624086609E0,8.324788513E0
2.978886292E0,-5.044659576E0,1.219244568E1,7.739954681E0
2.988939292E0,-2.242486725E0,1.317590057E1,5.864355011E0
2.998992292E0,1.044827271E-1,1.445708633E1,4.060905304E0
3.009045292E0,5.072950745E-1,1.608031082E1,4.651876373E0
3.019098292E0,-4.710704041E-1,1.627804962E1,8.312514038E0
3.029151292E0,-1.334025879E0,1.574845093E1,1.221579712E1
3.039204292E0,-2.355651398E0,1.625814102E1,1.300869827E1
3.049257292E0,-2.668650513E0,1.761836243E1,1.100706070E1
3.059310292E0,-1.630110168E0,1.762330215E1,8.431516571E0
3.069364292E0,-4.870870972E-1,1.629795822E1,7.179220734E0
3.079417292E0,-3.905378723E-1,1.441247910E1,7.492968292E0
3.089470292E0,-6.081852722E-1,1.207823318E1,8.182135162E0
3.099523292E0,-8.167016602E-1,9.611961823E0,8.837023315E0
3.109576292E0,-6.939569092E-1,7.320826263E0,8.992100830E0
3.119629292E0,-8.846603394E-2,5.661227417E0,8.302035828E0
3.129682292E0,1.354682922E0,4.670587463E0,7.522756348E0
3.139735292E0,3.202739868E0,4.173770599E0,7.107819214E0
3.149788292E0,4.856351166E0,4.353995819E0,7.341632996E0
3.159841292E0,6.070177002E0,4.458628235E0,7.372169495E0
3.169894292E0,6.621330872E0,3.766018524E0,7.260801086E0
3.179947292E0,6.768774261E0,2.368674316E0,8.285719757E0
3.190000292E0,6.980883179E0,2.002835083E-1,9.806108093E0
3.200053292E0,6.859635315E0,-1.989063721E0,1.030711624E1
3.210107292E0,7.267387390E0,-2.814597015E0,9.419611816E0
3.220160292E0,7.006929016E0,-1.269510040E0,7.379504242E0
3.230213292E0,5.689368896E0,9.375004578E-1,4.481829987E0
3.240266292E0,3.614683228E0,2.035167847E0,2.280058594E0
3.250319292E0,1.294358368E0,2.443518677E0,2.361788635E0
3.260372292E0,4.450245667E-1,2.469564514E0,4.731061707E0
3.270425292E0,1.287322998E-1,2.133064270E0,8.000862122E0
3.280478292E0,-1.656305695E0,3.468437347E0,1.017509079E1
3.290531292E0,-1.719624023E0,3.235671387E0,9.233399048E0
3.300584292E0,-1.187779999E0,3.405717773E0,7.303612061E0
3.310637292E0,-4.734654236E-1,7.082372131E0,5.201383667E0
3.320690292E0,2.298919373E0,9.418563995E0,2.620899811E0
3.330743292E0,4.651576996E0,1.103145996E1,1.035845947E0
3.340796292E0,6.057902527E0,1.251667145E1,7.216493225E-1
3.350850292E0,6.688391418E0,1.321077805E1,1.231339417E0
3.360903292E0,6.241570587E0,1.320958054E1,2.276016998E0
3.370956292E0,5.278473358E0,1.352542374E1,2.867437134E0
3.381009292E0,4.497547302E0,1.383108810E1,2.575095062E0
3.391062292E0,4.282145233E0,1.379665970E1,2.338586884E0
3.401115292E0,4.740492096E0,1.355925339E1,2.942580872E0
3.411168292E0,5.942043457E0,1.323936859E1,4.211641846E0
3.421221292E0,6.944059753E0,1.286035675E1,5.238057404E0
3.431274292E0,7.347919922E0,1.201940552E1,5.729335785E0
3.441327292E0,7.224875793E0,1.086485641E1,5.764063568E0
3.451380292E0,6.792874146E0,9.787397003E0,5.532195740E0
