Time (s),Latitude (°),Longitude (°),Altitude (m),Altitude WGS84 (m),Speed (m/s),Direction (°),Distance (km),Horizontal Accuracy (m),Vertical Accuracy (m),Satellites
255.4340041,52.22958684,4.601091226,4.121570182,47.14307585,NaN,NaN,21.5979208253496,1414,31.76825929,-1
260.094502,52.22694432,4.609560998,4.121570182,47.1419893,NaN,NaN,22.0407139428496,1440.44304,31.76969942,-1
260.100512,52.22513696,4.615353903,4.121570182,47.14125142,NaN,NaN,23.3766608128496,1440.443076,31.76969942,-1
262.532691,52.23685308,4.611010226,4.121570182,47.12776892,NaN,NaN,24.2089438719496,1447.684206,31.77077463,-1
262.543903,52.24415222,4.608304119,4.121570182,47.11937984,NaN,NaN,25.0553006177496,1447.684348,31.77077464,-1
269.668846,52.23775042,4.60157993,4.121570182,47.1317636,NaN,NaN,25.4282271832496,1414,31.78164279,-1
269.68046,52.23492974,4.598617205,4.121570182,47.1372144,NaN,NaN,25.6159905394496,1414,31.78164279,-1
280.2454801,52.23358447,4.596950717,4.121570182,47.13995268,NaN,NaN,25.7808946694496,1539.608423,31.78850939,-1
280.2486551,52.232403,4.595487132,4.121570182,47.1423568,NaN,NaN,25.7812645106703,1539.608434,31.78850939,-1
286.9740731,52.23240625,4.595488288,4.121570182,47.14235177,NaN,NaN,25.7812645106703,1589.088995,31.79320085,-1
286.977093,52.23240625,4.595488288,4.121570182,47.14235177,NaN,NaN,26.8901412526703,1589.088996,31.79320085,-1
289.1240001,52.22946564,4.579929802,4.121570182,47.15489574,NaN,NaN,27.3335532342703,1424,31.79502671,-1
290.749128,52.22828983,4.57370873,4.121570182,47.15990623,NaN,NaN,27.4298212353503,1424,31.79518007,-1
290.7993031,52.22782237,4.574898429,4.121570182,47.15988102,NaN,NaN,27.5158833299603,1424.003197,31.79518013,-1
290.8095371,52.22740447,4.575961994,4.121570182,47.15985867,NaN,NaN,27.9093252907603,1424.003327,31.79518013,-1
293.538547,52.22558455,4.571008121,4.121570182,47.16503572,NaN,NaN,28.1817326570603,1433.194745,31.79664944,-1
293.5512971,52.22432454,4.567578311,4.121570182,47.1686179,NaN,NaN,28.3101986350603,1433.19494,31.79664944,-1
296.4224601,52.22427634,4.56946269,4.121570182,47.16764681,NaN,NaN,28.4247133996603,1443.28811,31.79755203,-1
296.428466,52.22423338,4.571142426,4.121570182,47.16678122,NaN,NaN,29.0843406810603,1443.288153,31.79755203,-1
