Time (s),Latitude (°),Longitude (°),Altitude (m),Altitude WGS84 (m),Speed (m/s),Direction (°),Distance (km),Horizontal Accuracy (m),Vertical Accuracy (m),Satellites
0.330016613006592,52.3800656598163,4.89832489465876,5.09581925719976,47.7409325701788,1.94730865448446,245.11047435921,0.00178542592890417,14.6520240455107,3,-1
1.32727432250977,52.380061132881,4.89829965737721,5.37655318528414,48.0216875722907,1.86867396248236,246.021746092191,0.00362031329589028,15.9310039608857,3,-1
2.33108699321747,52.3800613242399,4.89827262614269,6.96426292695105,49.6094127630608,1.78894949432705,249.033973649305,0.0234631086573421,16.6337426071217,3,-1
14.9731760025024,52.3799481267174,4.8980466302639,11.0485868100077,53.694028040978,NaN,NaN,0.0330904367338225,28.8778545072541,3,-1
16.3249409198761,52.3800149724968,4.89795648629835,1.56146045867354,44.2068596438816,1.70940754658009,257.3452975799,0.0361173627514981,58.3439922105885,3,-1
17.3290235996246,52.3799888516435,4.89796904054298,4.97807420417666,47.6235030024179,1.59494616775858,253.441095554073,0.0520211962063149,61.6185905406387,3,-1
18.3308329582214,52.3799931156906,4.89820324421083,4.07565678376704,46.7209433623299,0.319048805256166,236.477101669577,0.0530771015631942,42.1815329005739,3,-1
19.3280708789825,52.3799840853986,4.89819843234073,6.10576693248004,48.7510690711369,0.672484638807832,245.133340498549,0.0579070673097943,42.712969968724,3,-1
20.3071007728577,52.3799413356984,4.89818582453755,5.90373833104968,48.5491082165102,0.530920705089262,214.468515670317,0.0852998577266835,36.0421440915892,3,-1
21.307077050209,52.3796989330811,4.89825777421443,6.60259343031794,49.2482640506499,1.33015213538301,218.839890795036,0.112023372287014,28.5302495066994,3,-1
22.3070523738861,52.3794690735092,4.89814282843901,5.68495472054929,48.3310170194944,2.51773086902805,220.77532893065,0.148856011768115,21.1892721574053,3,-1
23.3070275783539,52.3791412262027,4.89806531832106,5.3743731835857,48.0209438633789,3.16849965989832,199.520060775859,0.153666435758012,6.66733620771237,3,-1
24.3070038557053,52.379163548205,4.89812602516908,4.37270410265774,47.019207944991,2.7765670199574,206.057063135226,0.155631560961049,4.63444275610303,3,-1
25.3069789409637,52.37914634924,4.89811936614952,4.87749438546598,47.5240264048746,2.53759683716775,211.734040292334,0.157305001272354,5.01397774268546,3,-1
26.3101763725281,52.3791383712062,4.89809846142136,4.55640256404877,47.2029580109882,2.55829174082722,214.873181458799,0.160894326617027,5.02611155424741,3,-1
27.3101884126663,52.379106393448,4.89809124707443,4.29362154565752,46.9402263779232,2.80678458399466,200.705486443244,0.162919371491845,4.90284451214575,3,-1
28.3101630210876,52.3790885058275,4.89808564416427,5.35841858293861,48.0050519513419,2.75168180191062,204.092864502818,0.164628892894168,5.13451563657175,3,-1
29.3101680278778,52.3790751756639,4.8980730963685,4.60662434622645,47.25328384737,2.33333658464281,205.072185629527,0.168036635994367,5.00889073559266,3,-1
30.3101798295975,52.3790459078054,4.89805820744311,4.51252111513168,47.1592306331252,2.64233861140453,203.36630295503,0.17039941173583,4.94056455380791,3.0918070226988,-1
31.3101540803909,52.379025914387,4.89804641926287,3.91179098282009,46.5585356083101,2.62174878478157,203.08163224578,0.173517763323262,5.00297768726321,3.39136772607327,-1
32.3101627826691,52.3789992012557,4.89803243466389,4.63272297102958,47.2795134770248,2.59427399412588,202.793882055241,0.17608913393455,5.11652085033451,3.69126377608555,-1
33.3101733922958,52.3789859790593,4.89800135532915,4.26337420847267,46.9102014668833,2.63175928832745,217.737459321748,0.178882008974764,5.14237283288694,3.93191876163588,-1
34.3101487159729,52.3789695472191,4.89797023628308,4.94491318706423,47.5917817566305,2.77769072330729,222.565009231562,0.181986603215225,5.08458120964866,4.12513153737251,-1
35.3101603984833,52.3789450309005,4.8979483501047,4.7450139708817,47.3919299091048,2.83328870800621,220.371847948989,0.185216127466528,5.02638532671266,4.24255821881976,-1
36.3101749420166,52.3789160025936,4.89794679576789,5.15104783326387,47.7980056972863,2.81681988520102,200.93005603179,0.188958801121937,5.000565188696,4.34681629509384,-1
37.310151219368,52.3788849224458,4.89792563032071,6.57808463927358,49.2250987284911,2.95359913252119,202.623933454941,0.192019187592165,4.98673278139851,4.57129844958163,-1
38.3101608753204,52.3788593930923,4.89790878406202,5.93403624836355,48.5810962075885,2.76056101952648,200.430613062533,0.195204033456492,4.95235381549728,4.6284618375906,-1
39.3101699352264,52.3788373094063,4.89787890484894,6.88759849779308,49.5347070333684,2.7371390461734,210.96776346908,0.199323478365748,4.95964996571921,4.57635988052275,-1
40.3101444244385,52.3788024247472,4.89785847398466,6.96824226807803,49.6154119774776,3.1283636820197,205.400855826375,0.20237334805052,5.02440075673381,4.75126144293435,-1
41.310121178627,52.3787800412062,4.89783250607154,7.6963996309787,50.3436160663712,2.95761311879673,209.263482457519,0.204866998408701,5.05364139007387,4.81716350526874,-1
42.3100978136063,52.3787604183298,4.89781472118429,8.04609999246895,50.6933544958532,2.73463223917698,208.496457780022,0.208168622460799,4.96368787831889,4.90514409873199,-1
43.3100744485855,52.3787462849301,4.89777194419764,7.31786650232971,49.96516584312,2.82734077713229,223.629175534055,0.211353400173618,5.07863479310815,4.84692378813993,-1
44.3100508451462,52.3787189709841,4.89775782574003,9.14215340092778,51.7894995467732,2.77184751731368,214.076190604463,0.214115433784682,5.10435679778503,4.74321883725805,-1
45.3100271224976,52.3786961506387,4.89774175537158,8.79969219584018,51.4470799310539,2.76147294441234,207.457928777246,0.217009645703001,5.14550279526478,4.6740285334587,-1
