timestamp,X (m/s^2),Y (m/s^2),Z (m/s^2),X (rad/s),Y (rad/s),Z (rad/s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),label
2025-01-01 00:06:51,-1.0225999923779,2.325207705673,9.14903298794,-0.03621882007772277,-0.017162218526783166,-0.11270947474184158,52.16952547,4.487390126,-1.927948761,0.9949669285,37.48686204,12.62081858,9.58196324,walking
2025-01-01 00:06:52,-1.272546794600782,2.237372113208911,9.402643636415842,0.12051735731464999,0.018292673803000002,-0.01308270110704,52.16953633,4.487417469,-2.155869524,1.242343216,38.7720018,12.2842699,9.456599635,walking
2025-01-01 00:06:53,-1.01060992583585,0.6754344268975,9.91686876535,-0.40003803807890004,-0.04061754193203,-0.09976837703663,52.16955241,4.487440498,-1.580652121,1.398559998,41.42840496,11.90252089,9.808342571,walking
2025-01-01 00:06:54,-1.1906433513509902,-0.47176697532346534,9.928734278613861,0.04613205105405941,0.08380783924359907,-0.07768608845453466,52.16956069,4.487461242,-1.546176723,1.046002913,53.08934199,11.64359086,9.342698092,walking
2025-01-01 00:06:55,-1.0734342819481,-0.03566633147730001,10.09526628563,0.08869864731505,0.05569819672258,0.0494970860362,52.16956442,4.487469317,-1.00808457,0.6041495945,68.52896812,11.30239856,8.99238475,walking
2025-01-01 00:06:56,-0.9199988525173001,0.795531184365,9.08435099492,-0.014350676134579998,-0.0672704420152,0.05759153243064,52.16957099,4.487488911,-0.9578215275,0.8503300007,76.6355855,11.10609376,8.691654917,walking
2025-01-01 00:06:57,-0.17937895968762377,0.9267362085138614,9.84005630978218,0.11694960855044584,-0.028511528940247527,0.00698338168567327,52.16958222,4.487507973,-0.7869469067,1.031778407,70.68472432,10.99013102,8.673089582,walking
2025-01-01 00:06:58,-0.31940130156324,1.1819556106274,9.8274851397,-0.08805208802261,0.04520418491929999,-0.014497067801629999,52.16959215,4.487520107,-0.3378463909,1.007891902,58.37791416,10.63380865,8.646625384,walking
2025-01-01 00:06:59,-0.80362635039471,0.6843498870831,9.61778920426,-0.02002321942870297,0.014005844585445544,0.09234281533277228,52.16960547,4.487540662,-0.4206387615,1.458945491,46.92044236,10.34335868,8.489127627,walking
2025-01-01 00:07:00,-0.8003589124085841,0.17136246181861384,10.414534942277228,-0.07208285444435,-0.036376400535889995,-0.0744305781865255,52.16961684,4.487547708,0.01736728568,1.470871734,37.02717135,10.06198895,8.869071821,walking
2025-01-01 00:07:01,-0.9250628219614999,0.1220816299328,9.01389850163,0.0009637244704309967,-0.0032194436285359973,0.018594747502161005,52.1696249,4.487563352,-0.3654803261,1.373871016,43.1741553,9.87119845,8.534341728,walking
2025-01-01 00:07:02,-1.289368249889802,-0.3683394796443564,9.509991198336634,-0.08147029818832673,0.05235608204464455,-0.017897606640544555,52.1696324,4.487570761,-0.1208353257,1.103554565,41.74004415,9.647775087,7.921074798,walking
2025-01-01 00:07:03,-1.3280009078456,-0.8487170837279,10.05497457257,-0.028823975286108,0.007557327526831998,-0.0555963822091,52.1696332,4.487590732,-1.241411918,0.9041507571,65.29991427,9.465995234,7.724476774,walking
2025-01-01 00:07:04,-1.35823353882655,-0.9315488342561999,9.78952407968,0.043892248778736,-0.0398156169357667,0.039762988023720004,52.16964435,4.487606793,-0.9617789388,1.063235296,55.42009908,9.218089543,7.23699247,walking
2025-01-01 00:07:05,-0.8422925031515841,-0.415796732369901,10.043656682693069,0.09192619957025744,-0.016081391208851485,-0.08951213370994059,52.16964995,4.487619625,-0.7916091783,0.9957489728,57.07552417,8.996416193,6.959280487,walking
2025-01-01 00:07:06,-1.0132100189464999,-0.5330086029191,9.4287084,0.0206354199525,0.0897363995189,0.048845090854599996,52.16966774,4.487638545,-0.6776964245,1.423004827,46.15384722,8.852926941,6.57208079,walking
2025-01-01 00:07:07,-1.16502132570376,-0.3159764236576,9.60644878678,0.08707106729044,0.018951081394299997,-0.072321102564,52.16968079,4.487654346,-0.6033243481,1.500459856,42.50760166,8.711166951,6.478305776,walking
2025-01-01 00:07:08,-0.975396899198792,-0.8191441058164158,10.027800052633664,0.01133696219059406,0.05403283702875248,-0.11733731870257426,52.16969177,4.487669292,-0.7370112557,1.454037512,39.60645428,8.551611019,6.379043833,walking
2025-01-01 00:07:09,-0.7671472091782,-0.9031169586013399,10.111607803010001,-0.07483339342022999,-0.0877525999721,0.2446869019555,52.16969949,4.487686511,-0.7522907797,1.421351916,42.71710633,8.396678821,6.168676705,walking
2025-01-01 00:07:10,0.05140610048425999,-1.3805626053009001,9.81514031076,-0.14676992284295048,-0.19069846975936633,0.19533284201051487,52.16970768,4.487696969,-0.7826285539,1.229301058,42.50579174,8.168168569,5.724657277,walking
2025-01-01 00:07:11,-0.3383883968638614,-0.5508159584763168,9.245181476980198,0.13925309451762,0.09767066596153001,-0.013679540686299996,52.16971325,4.487708821,-0.726169277,1.040542277,47.62134347,8.06662309,5.429957324,walking
2025-01-01 00:07:12,-0.2985631347537,-0.8824928466737001,9.53663546434,-0.005198568521569997,0.11705754771015,0.024433239816200006,52.16972154,4.48771235,-0.7658857834,0.9163854911,37.32128759,7.82631502,5.246127311,walking
2025-01-01 00:07:13,-1.2140629668174256,-0.5873548269649108,9.629463546564358,0.027767140205861383,0.011985664462772277,-0.10188064919015842,52.1697337,4.48772673,-0.8652319862,1.168300924,34.0013039,8.010939165,5.212626454,walking
2025-01-01 00:07:14,-0.49877179870101995,-0.5554050292872,10.32824031358,-0.0958542555841,-0.057195544924310004,0.07729935765795001,52.16974388,4.487743535,-0.2445266414,1.368506633,36.00964275,7.786873369,4.82629084,walking
2025-01-01 00:07:15,0.04520150301176,-0.3733880356228,9.97075071704,0.08984721321364,0.02167985142907,-0.020707365520040003,52.16975323,4.487753548,-0.8555140859,1.233049,34.53435463,7.554208581,4.451139993,walking
2025-01-01 00:07:16,0.3418401299069307,-0.524036498120188,9.413599072544553,-0.01427089359378218,0.05978380520329703,-0.08205273949950495,52.16975956,4.487770564,-0.9694861798,1.114789319,40.66686239,7.380582839,4.282247094,walking
2025-01-01 00:07:17,-0.47249394378230003,-0.38330191955733,9.6746544525,0.11951034298669,0.15896054652643,-0.14379209034074,52.16976883,4.48779053,-0.6784223253,1.298399549,48.69640704,7.250928982,4.151266387,walking
2025-01-01 00:07:18,-0.7830456481733999,-0.79454174194138,10.08052643768,-0.1177892440039604,0.017242372772504948,0.0563305612739604,52.1697775,4.487811743,-0.712097764,1.377069639,50.58211978,7.221643032,3.975199095,walking
2025-01-01 00:07:19,-0.38834737794536633,-1.1929464827195049,10.093522293376237,-0.11070820612562,-0.0381799267611,0.08981637988993,52.16978714,4.487827816,-0.6631955765,1.348378462,47.02566369,7.131167816,3.893700503,walking
2025-01-01 00:07:20,-0.6547429550317,-0.9923374237222999,9.74322835257,-0.018578575403299998,-0.029849585504920003,0.05532399680835,52.16979568,4.487845437,-0.4267450254,1.355814804,45.61559089,7.02154499,3.816368991,walking
2025-01-01 00:07:21,-0.48795379484794,-0.36426899873106,9.32013018927,0.13469176180001682,-0.04529242987044555,0.05504456482554455,52.16980855,4.487849074,-0.3095140904,1.327159065,34.40745061,6.962804986,3.857137809,walking
2025-01-01 00:07:22,-0.6520603700948515,-0.6908593900935248,9.643617281851485,-0.018032116812969998,-0.030663029609500004,-0.0247710493,52.16981871,4.487863075,-0.2469053455,1.274522173,36.92835628,6.846062664,3.801294766,walking
2025-01-01 00:07:23,-0.28095824430333,-0.9284203399605999,10.079279530280001,-0.0447609235152,-0.0184062044453,0.015653945426427007,52.16981084,4.487879015,-0.8656380083,0.5940017854,78.93446994,6.73813328,3.730002405,walking
2025-01-01 00:07:24,0.21761331237138615,-1.1977513424751485,9.919094918188119,-0.02501309871148515,0.07942683901666338,-0.018651724383495046,52.16981758,4.487883083,-1.126721019,0.4364359353,56.4762309,6.740256143,3.539242596,walking
2025-01-01 00:07:25,0.20983514558478,-0.78016114656,9.35394337495,0.08654077458949999,-0.018731959727526,0.0410186070726,52.16983264,4.487875225,-1.066817936,0.6117548982,14.7034133,6.833800422,3.814748047,walking
2025-01-01 00:07:26,0.4847669219949,-0.54984259640678,9.77956079863,0.1573486611973,0.14673731440347,-0.17506905613606003,52.16984769,4.487884639,-1.014696039,1.123006421,20.74036897,6.875751076,3.901542775,walking
2025-01-01 00:07:27,-0.4243156508281089,-1.0113533156146535,10.090507769920793,-0.04459539620357425,0.03941417688082871,0.05379527781287129,52.16985981,4.487890132,-0.9425108377,1.110074877,25.76206574,6.879181908,3.917603987,walking
2025-01-01 00:07:28,-0.19538569335843,-0.9727611327894,9.970370508,-0.12420689874744,-0.009578993381180002,0.18661432368900002,52.16986821,4.487907395,-0.4761171564,1.171158784,30.20851444,6.687170858,3.84700964,walking
2025-01-01 00:07:29,-0.48112649230284,-0.6309903487886,9.90586065638,-0.0024528766518811876,-0.010214789624663363,0.06588570598980198,52.16987606,4.487918964,-0.2848577602,1.054103952,31.4188474,6.747411379,3.938276778,walking
2025-01-01 00:07:30,-0.7499182597316435,-0.42728423017105943,9.26618087749505,0.02609256681389,-0.01174312980137,0.08853560617593599,52.16988802,4.487938025,-0.1824934389,1.283436521,34.32252002,6.844732943,4.034130343,walking
2025-01-01 00:07:31,-0.9842961456606499,-0.7499734222404,9.42865151841,0.029702825283350002,0.052438540286560004,-0.04044401184126999,52.16989695,4.487943837,-0.3879161207,1.141802439,31.98913683,6.809795706,4.043138794,walking
2025-01-01 00:07:32,-0.8771640467399999,-0.9530977260719405,10.143670978782177,-0.007762815710386139,-0.013164244729774751,-0.035221940219778224,52.16990456,4.487950209,-0.4912014827,0.8685745297,28.56472044,6.726276818,4.027443899,walking
2025-01-01 00:07:33,-0.61531344910675,-0.7449319061331999,10.022721144350001,-0.0009014713506999949,0.1055951341538,-0.069133217336,52.16991185,4.487964597,-0.6183544109,0.8568324498,29.08204213,6.621052316,4.002718655,walking
2025-01-01 00:07:34,-0.6238995940851,-0.2631782180683,9.27473558797,0.099510691723474,-0.04950429052480001,-0.02491049723094,52.16992152,4.487973593,-0.8697257331,0.9355249091,31.68647827,6.512940504,3.913077143,walking
2025-01-01 00:07:35,-1.0909640019022773,0.1174285782819802,9.822695382326733,0.18940695628862378,0.20882442524884623,-0.13161777071243563,52.16992993,4.487989379,-0.7261348972,0.9280383964,31.40651546,6.467400769,3.876607872,walking
2025-01-01 00:07:36,-1.15013029175165,-0.6542414978212,9.98329463216,-0.1073128054307,0.02453998359579,-0.1626418505006,52.1699387,4.488003958,-0.4981540805,0.8999484582,32.88528249,6.417039733,3.900058361,walking
2025-01-01 00:07:37,-1.663791627523838,-0.5573135604549,10.121828549069999,-0.1009126712363,0.0327880136835,0.13471991028427,52.16994968,4.488025136,-0.5844671456,1.110954606,41.55727705,6.400749931,4.053695236,walking
2025-01-01 00:07:38,-1.461179777809406,-0.2240499273651485,9.569315358118812,-0.05981734229862376,-0.09364601990260396,0.03289448067756436,52.16995576,4.488035935,-0.8006421262,0.7597768124,28.11914381,6.368777861,4.201170814,walking
2025-01-01 00:07:39,-1.0243184188982999,0.15216756589197,8.969375088509999,0.12858464871212,0.009036858587299999,0.02473724113102,52.16997154,4.488044963,-0.750624097,1.07472205,13.87206666,6.384630471,4.297005169,walking
2025-01-01 00:07:40,-1.2465522811659,-0.042790017713000006,9.764994589,0.016254874656930693,-0.036803967741,-0.14579945610934653,52.16998482,4.488050994,-0.7043261351,1.08923113,8.288536695,6.37191813,4.366026562,walking
2025-01-01 00:07:41,-1.2111151364636337,-0.2809553542788812,10.193185340009899,-0.06383330824437,0.0179447544312,-0.028131466165599996,52.17000284,4.488041626,-0.7396371746,1.394708521,345.6740763,6.267501982,4.371456367,walking
2025-01-01 00:07:42,-0.52322794192304,-0.43717189631849995,10.06115671695,0.013807545738390001,0.014959832021499997,-0.31960015986522,52.17001907,4.488041726,-0.278762741,1.524415726,343.7363617,6.269933621,4.636058207,walking
2025-01-01 00:07:43,-0.5824728997595049,0.23714250316079208,9.480383955257427,0.10145195928673269,-0.01097336031792079,-0.03787328328381188,52.17003171,4.488064938,-0.2170077907,1.438640713,3.473334591,6.456045285,4.68043339,walking
2025-01-01 00:07:44,-0.75222174682221,-0.5577686142095,9.64213457778,-0.048338363282278,0.18226169329131,0.06871802746248,52.17003679,4.488091996,0.3021550504,1.093458938,34.95889523,6.381853949,4.661182065,walking
2025-01-01 00:07:45,-1.5561654373176,-0.9566261856026,9.69920340239,0.07225434434602,0.12952960839722,-0.038747961238000006,52.17004177,4.488118749,0.3400420053,1.122681595,55.09222396,6.433808573,4.568774193,walking
2025-01-01 00:07:46,-1.2076737779650097,-1.37883171455099,9.835236629267326,-0.0736355156960594,-0.10825188812913862,0.44427934976795047,52.17004905,4.488129197,0.6711813947,0.9729758476,53.60350508,6.355067599,4.696000081,walking
2025-01-01 00:07:47,-1.802484214719,-0.9969852584608,10.02407882086,-0.0022221752570800034,0.06490945565009999,0.0521168157464,52.17005285,4.48815109,0.76472966,0.9615242023,65.72599166,6.436002363,4.844412869,walking
2025-01-01 00:07:48,-1.8248971069145,-1.0510767745985499,9.89684191144,-0.12977484727236632,-0.10229353064277226,0.29681742169442576,52.17006353,4.488165355,0.6535868272,1.01236769,50.6790787,6.38220701,4.845543523,walking
2025-01-01 00:07:49,-1.2869717482548515,-0.5477095469985049,9.383458285306931,-0.1202302123981,0.026553486347639998,0.22096047662709,52.17007662,4.488177753,0.624203342,1.238761862,41.84385663,6.324422194,4.869994778,walking
