timestamp,X (m/s^2),Y (m/s^2),Z (m/s^2),fft_dom_freq_Time (s),fft_dom_magnitude_Time (s),fft_dom_freq_X (m/s^2),fft_dom_magnitude_X (m/s^2),fft_dom_freq_Y (m/s^2),fft_dom_magnitude_Y (m/s^2),fft_dom_freq_Z (m/s^2),fft_dom_magnitude_Z (m/s^2),fft_dom_freq_Time (s).1,fft_dom_magnitude_Time (s).1,fft_dom_freq_X (rad/s),fft_dom_magnitude_X (rad/s),fft_dom_freq_Y (rad/s),fft_dom_magnitude_Y (rad/s),fft_dom_freq_Z (rad/s),fft_dom_magnitude_Z (rad/s),Velocity (m/s),Direction (°),fft_dom_freq_Time (s).2,fft_dom_magnitude_Time (s).2,fft_dom_freq_Latitude (°),fft_dom_magnitude_Latitude (°),fft_dom_freq_Longitude (°),fft_dom_magnitude_Longitude (°),fft_dom_freq_Height (m),fft_dom_magnitude_Height (m),fft_dom_freq_Velocity (m/s),fft_dom_magnitude_Velocity (m/s),fft_dom_freq_Direction (°),fft_dom_magnitude_Direction (°),fft_dom_freq_Horizontal Accuracy (m),fft_dom_magnitude_Horizontal Accuracy (m),fft_dom_freq_Vertical Accuracy (°),fft_dom_magnitude_Vertical Accuracy (°),label,gyro,sustained_low_speed,sustained_medium_speed,sustained_high_speed,high_velocity_low_gyro
2025-01-01 00:10:13,-1.3496039840340002,1.72135891571,9.60899648876,1.0,15325.095137265997,1.0,23.58506281855013,1.0,44.447320421447714,1.0,241.04363209714376,1.0,15325.032763792393,45.46,0.4315437693967899,29.35,0.6977275377480662,1.0,1.7752709750466809,17.11175067,193.5803223,1.0,14093.416649013196,1.0,1307.9719363672696,1.0,122.9145390481031,1.0,21.323974277601177,1.0,646.7340983188727,1.0,3877.43450693224,1.0,53.25823780567538,1.0,74.76216947078494,car,0.09944373206587323,0,0,1,1
2025-01-01 00:10:14,-1.91524921872,1.58088353582,9.6408816835,1.0,15350.019744638976,1.0,42.77733081454084,1.0,40.19243633170681,1.0,238.74227030778147,1.0,15349.957370757496,35.73,0.4374451835529578,5.69,0.8359700451741122,1.0,3.016579080667088,16.60674605,186.2839508,1.0,14118.39414143134,1.0,1307.96669637381,1.0,122.91865894001307,1.0,21.75007900939797,1.0,648.0177378929327,1.0,3855.620160981571,1.0,52.95298287212237,1.0,74.84811614015351,car,0.13889785394250245,0,0,1,1
2025-01-01 00:10:15,-1.341440657862376,2.004555762257426,9.74371012750495,1.0,15375.069022830112,1.0,46.98567200730314,1.0,43.23785591950059,1.0,242.85763898919367,1.0,15375.00664916603,30.683168316831683,0.4651883137986108,37.97029702970297,0.5850783052108229,1.0,3.5444026396577604,16.19696354,178.6869659,1.0,14143.371723922435,1.0,1307.9614850997673,1.0,122.92291397914396,1.0,22.170516199875475,1.0,649.365803408505,1.0,3833.395698915264,1.0,52.6105839636616,1.0,74.91378131979941,car,0.1183399521054639,0,0,1,1
2025-01-01 00:10:16,-1.584616772425,2.00105528409,9.40704095733,1.0,15400.118318884815,1.0,29.27312520911978,1.0,53.42331837772505,1.0,240.0212380859752,1.0,15400.055945466063,8.6,0.7020129595108002,3.99,1.7250193534625933,1.0,2.217404726459391,16.12900271,173.0329742,1.0,14168.34939608071,1.0,1307.9563017699552,1.0,122.9273045945535,1.0,22.58802210833549,1.0,650.7671397829674,1.0,3810.966681136875,1.0,52.22936543917921,1.0,74.95841727961076,car,0.11265912856299501,0,0,1,1
2025-01-01 00:10:17,-1.6465998779,2.01186580355,9.55831488186,1.0,15425.043037399524,1.0,43.763595722855165,1.0,48.83198961204848,1.0,237.51342555122912,1.0,15424.980663562092,43.0,0.4636130878859831,5.2,0.7795451252011911,1.0,2.9668509524573063,16.08978361,167.4898224,1.0,14193.327157024103,1.0,1307.9511452990514,1.0,122.93182981549415,1.0,23.00514621380008,1.0,652.2095974220487,1.0,3788.559121333185,1.0,51.811341262528536,1.0,74.98445187218562,car,0.11615245242170343,0,0,1,1
2025-01-01 00:10:18,-1.64548918759,1.83037870789,9.61914688101,1.0,15449.967783241318,1.0,41.69474663300521,1.0,48.970667827684686,1.0,239.7301058904345,1.0,15450.030033648009,33.43564356435643,0.4785474824556104,1.0,0.744146427791355,1.0,2.8945561626346863,16.07880428,161.4808502,1.0,14218.305005413826,1.0,1307.9460143381086,1.0,122.93648723333136,1.0,23.42428445487468,1.0,653.6792623446913,1.0,3766.4154943713625,1.0,51.3611312104276,1.0,74.9964500480709,car,0.12102128017566817,0,0,1,1
2025-01-01 00:10:19,-1.222561136369307,1.8575525461089109,9.533412295762377,1.0,15475.017204183368,1.0,36.28142325730926,1.0,45.19958929383034,1.0,239.7326527933474,1.0,15475.079454088478,43.0,0.4954099008563793,9.4,0.8315897051315032,1.0,2.587886808090275,15.99854771,151.7432098,1.0,14243.28293942337,1.0,1307.940907317031,1.0,122.94127297955104,1.0,23.847759137458347,1.0,655.1603556134877,1.0,3744.792314627051,1.0,50.88497899830372,1.0,74.99970641329607,car,0.09253575908527295,0,0,1,1
2025-01-01 00:10:20,-0.88270091399476,1.91168213655,9.56071738577,1.0,15500.066649362385,1.0,26.016928516797165,1.0,47.56818802783709,1.0,238.2849439476756,1.0,15500.004275954509,41.33,0.4609007605393952,1.0,0.7461662614443718,1.0,1.8374201804660948,15.86103436,146.4104614,1.0,14268.260956744614,1.0,1307.9358224842792,1.0,122.94618170233592,1.0,24.277862306176203,1.0,656.6356724211969,1.0,3723.9613498888953,1.0,50.39065464243141,1.0,74.99992609303062,car,0.06553768570567914,0,0,1,1
2025-01-01 00:10:21,-0.4991954177831,1.069317842074,9.774541736,1.0,15524.991503870337,1.0,18.798098056196245,1.0,40.75567241843721,1.0,241.1012393385408,1.0,15525.053753554415,38.801980198019805,0.5314013254563291,5.316831683168317,0.7994906887780271,1.0,1.3548000289941613,15.62390104,143.8208313,1.0,14293.23905463862,1.0,1307.9307579416366,1.0,122.9512065643772,1.0,24.716654356250395,1.0,658.0870489831229,1.0,3704.205259841463,1.0,49.88504615035092,1.0,75.0,car,0.0547369363941577,0,0,1,1
2025-01-01 00:10:22,-0.0764079405544118,0.450629742310495,9.813807428752476,1.0,15550.041022311014,15.217821782178218,6.944793318131433,1.0,16.981468352698275,1.0,245.32509277481816,1.0,15550.10327194573,25.94,0.4177087697528958,5.69,0.638203708909533,1.0,0.7799988746673385,14.94229714,141.7576599,1.0,14318.21722994126,1.0,1307.9257116746974,1.0,122.95633928505886,1.0,25.16593625027041,1.0,659.4956757299059,1.0,3685.80622166099,1.0,49.37575497011278,1.0,75.0,car,0.02978527845566864,0,0,1,1
2025-01-01 00:10:23,0.13430670776271,0.4688834518441,9.87878945159,1.0,15575.090562117884,33.72,5.44556154822423,1.0,10.777660061207056,1.0,246.16397271276887,1.0,15575.028187538765,33.58,0.7018166454009911,27.85,0.5950069846798718,1.0,0.4108185583707809,13.23167161,140.6199951,1.0,14343.195479078686,1.0,1307.920681588045,1.0,122.96157022248154,1.0,25.627466251258888,1.0,660.8427199273295,1.0,3669.037895643941,1.0,48.87224448733474,1.0,75.0,car,0.009221592328400025,0,0,1,1
2025-01-01 00:10:24,0.20949385528375,0.2984912841854,9.92842323718,1.0,15600.015517318914,11.61,4.420915981581405,1.0,10.924242356958034,1.0,247.58819666796023,1.0,15599.953142455292,29.88,0.2656333455359793,20.51,0.5343448356859979,1.0,0.0863969861829153,11.32327543,140.1848602,1.0,14368.173798121665,1.0,1307.9156655399736,1.0,122.96688850102372,1.0,26.103132097414356,1.0,662.1109433090194,1.0,3654.158982964718,1.0,48.38405640859773,1.0,75.0,car,0.004398508683871299,0,0,1,1
2025-01-01 00:10:25,0.1253383674239604,0.6913558824059406,9.823205212920792,1.0,15625.06514264709,1.0,5.811281138482262,1.0,7.207373521172961,1.0,248.6159684858107,1.0,15625.002767655582,32.97029702970297,0.2734013013715115,15.297029702970296,0.7045136771911902,1.0,0.104391432636165,9.389846435,140.1848602,1.0,14393.152182847722,1.0,1307.9106613719164,1.0,122.97228217199655,1.0,26.59452557066768,1.0,663.2861101080999,1.0,3641.406491825478,1.0,47.92125333298859,1.0,75.0,car,0.0024909447390503306,0,0,1,1
2025-01-01 00:10:26,-0.0374655899038,1.310978306588,9.69408704245,1.0,15650.114802628514,18.31,3.5462603841340616,1.0,32.21771466765544,1.0,242.37113938562013,1.0,15650.052427252404,32.55,0.2744408310679708,13.19,0.5434898649484601,1.0,0.151602419343347,7.242486845,140.1848602,1.0,14418.130628808996,1.0,1307.9056669360868,1.0,122.97773838486953,1.0,27.10293936582014,1.0,664.3572146094302,1.0,3630.989638750608,1.0,47.49596039095052,1.0,75.0,car,0.004706864580123355,0,0,1,1
2025-01-01 00:10:27,0.10160570983778,0.7331050003039999,9.81505648519,1.0,15675.039896455646,31.73,4.058813160582087,1.0,24.866018104859226,1.0,243.95387044928043,1.0,15674.977520448385,33.4,0.2550443678855087,13.8,0.7640981228486448,8.86,0.0888326861561162,6.269433154,139.9462433,1.0,14443.10913140611,1.0,1307.9006801200617,1.0,122.98324356896038,1.0,27.62952147994216,1.0,665.3165762272422,1.0,3623.086047577681,1.0,47.12304884203558,1.0,75.0,car,0.0031146128409044052,0,0,1,1
2025-01-01 00:10:28,0.12011322326584,0.721647825625,9.82247356119,1.0,15699.965072472622,19.82,3.261620136135968,1.0,18.07409550650828,1.0,245.5298648308581,1.0,15700.027322533851,16.861386138613863,0.1573767789931415,20.8019801980198,0.3103139009920502,3.445544554455445,0.0436504524964268,4.869300941,139.9462433,1.0,14468.087685965387,1.0,1307.8956988820505,1.0,122.98878361166224,1.0,28.17498407473625,1.0,666.1585996958133,1.0,3617.83871770681,1.0,46.81864179446862,1.0,75.0,car,0.0017211011892782574,0,0,1,1
2025-01-01 00:10:29,0.0359979142272178,0.913664381569307,9.782080830465349,1.0,15725.014930186018,1.3564356435643563,2.756100470713481,1.0,18.83953959604436,1.0,245.54822049832848,1.0,15725.077179790398,23.5,0.1315041141533088,22.95,0.3374765771388708,3.37,0.0786139241080565,3.232114347,139.8257751,1.0,14493.066287818863,1.0,1307.8907212932806,1.0,122.99434402084977,1.0,28.739559972587813,1.0,666.8782932233272,1.0,3615.3528673213136,1.0,46.60010036720325,1.0,75.0,car,0.0016545852043527572,0,0,1,1
2025-01-01 00:10:30,-0.23333777160589,1.84630858156,9.54705379944,1.0,15750.06487906405,14.43,3.785151842078126,1.0,35.03908588464447,1.0,241.72959985931885,1.0,15750.002502349327,25.0,0.139591155285325,25.0,0.3081132056952704,6.14,0.0307446268468943,1.677026451,139.8257751,1.0,14518.044932387387,1.0,1307.8857455681564,1.0,122.99991007980589,1.0,29.3230552261448,1.0,667.4712087574089,1.0,3615.6958113722,1.0,46.485158682994886,1.0,75.0,car,0.0020839413424142902,0,0,0,0
2025-01-01 00:10:31,-0.19416872405861,1.70615652925,9.58927500003,1.0,15774.990261442112,1.0,6.699524134085971,1.0,48.08480253364659,1.0,238.226816708694,1.0,15775.052511130503,25.0,0.1651018763049442,25.0,0.407870906587497,2.514851485148515,0.0645276495892468,0.8602131092,139.8257751,1.0,14543.02361526335,1.0,1307.8807700873144,1.0,123.0054669946384,1.0,29.924952310339613,1.0,667.9334730810803,1.0,3618.899683909072,1.0,46.48981969915677,1.0,75.0,car,0.0005784911905019287,0,0,0,0
2025-01-01 00:10:32,-0.2896328538918812,2.032568301990099,9.508875202168316,1.0,15800.04028427214,1.0,4.7430211330037855,1.0,42.39512405108518,1.0,239.8589483858194,1.0,15800.10253394486,25.0,0.1809581948274171,25.0,0.3921680625964119,3.48,0.0389237462684556,0.518287394,139.8257751,1.0,14568.002332291084,1.0,1307.875793420547,1.0,123.01100002020652,1.0,30.544454906839984,1.0,668.2609250364583,1.0,3624.958264108626,1.0,46.627668560569326,1.0,75.0,car,0.0007956838848466247,0,0,0,0
2025-01-01 00:10:33,-0.3589176269499999,2.24940084686,9.45057043762,1.0,15825.090409927525,1.0,9.072595437022022,1.0,56.48995251572861,1.0,236.22803591365465,1.0,15825.028032265114,25.0,0.1450833896539946,25.0,0.3706983254115666,24.41,0.0231778675438495,0.04312103563,139.8257751,1.0,14592.9810796458,1.0,1307.870814356298,1.0,123.01649455881828,1.0,31.18049309976096,1.0,668.4478827003786,1.0,3633.819318047317,1.0,46.910054573449074,1.0,75.0,car,0.00010307987695679897,0,0,0,0
2025-01-01 00:10:34,-0.3594984191879999,2.25225541075,9.45065276645,1.0,15850.015940144856,1.0,8.99940616819436,1.0,56.28214613479743,1.0,236.30675645993563,1.0,15849.953562422274,23.88,0.0958137605273812,23.96,0.2725057218247361,23.96,0.0213457593595662,0.007168587883,139.8257751,1.0,14617.959853909428,1.0,1307.8658319368683,1.0,123.02193627100245,1.0,31.83159827905943,1.0,668.4872336947395,1.0,3645.398621540852,1.0,47.34558048591468,1.0,75.0,car,0.00030023894888692247,0,0,0,0
2025-01-01 00:10:35,-0.3590691534356435,2.251139029287129,9.452571494237624,1.0,15875.066162741196,1.0,8.966737350852325,1.0,56.29117552494689,1.0,236.33325711885536,1.0,15875.003783425072,22.45544554455445,0.1463504610679854,22.3960396039604,0.4289809683922265,22.445544554455445,0.026642164962763,0.03192559631,139.8257751,1.0,14642.938652141098,1.0,1307.8608454930934,1.0,123.02731119143998,1.0,32.49589282404401,1.0,668.3707090821414,1.0,3659.588027882782,1.0,47.93970084845936,1.0,75.0,car,0.00038882806174772024,0,0,0,0
2025-01-01 00:10:36,-0.35629657745,2.2518213134600003,9.45342200777,1.0,15900.11643426228,1.0,8.938027683245624,1.0,56.29002977477074,1.0,236.29582812745764,1.0,15900.054055746892,20.48,0.0664194665210981,19.51,0.1546155239445748,19.95,0.0242199470653201,0.0469516147,139.8257751,1.0,14667.917471941397,1.0,1307.855854675332,1.0,123.03260582427689,1.0,33.171222914146874,1.0,668.0889224368431,1.0,3676.2450216606894,1.0,48.69450376347689,1.0,75.0,car,0.00028650643257615747,0,0,0,0
2025-01-01 00:10:37,-0.360327694699,2.25301732641,9.44890290531,1.0,15925.042127358762,1.0,8.980924278614669,1.0,56.29728722183388,1.0,236.26536618974976,1.0,15924.979748633716,19.0,0.0466895465839585,19.0,0.1202594824478851,19.0,0.0282112418666153,0.06177025662,139.8257751,1.0,14692.89631150699,1.0,1307.8508594810585,1.0,123.0378072182675,1.0,33.85518861196306,1.0,667.6310603358176,1.0,3695.194763295101,1.0,49.60874006607837,1.0,75.0,car,0.0003892026370563802,0,0,0,0
2025-01-01 00:10:38,-0.358284443664,2.2507211014,9.45403273774,1.0,15949.967877973322,1.0,8.950429713242915,1.0,56.31123096169956,1.0,236.3108916860751,1.0,15950.030127924632,18.524752475247524,0.0571726439505218,18.247524752475247,0.1305353682098195,18.1980198019802,0.034052843463618,0.08000590778,139.8257751,1.0,14717.87516967712,1.0,1307.845860288183,1.0,123.04290302615024,1.0,34.545201671278114,1.0,666.9843634614725,1.0,3716.23681843039,1.0,50.678190235250135,1.0,75.0,car,0.000547644233550739,0,0,0,0
2025-01-01 00:10:39,-0.3588157200564357,2.251386534425743,9.449576237752474,1.0,15975.01830827063,1.0,8.987548295120277,1.0,56.26921842060135,1.0,236.27313304584888,1.0,15975.080557600604,18.0,0.0848251913354186,18.0,0.1802519662457563,18.23,0.0288714312343946,0.0941848858,139.8257751,1.0,14742.854045973669,1.0,1307.8408578934243,1.0,123.04788157020523,1.0,35.23857088085136,1.0,666.1341222653489,1.0,3739.1477592521055,1.0,51.89566831664101,1.0,75.0,car,0.0002190965026519707,0,0,0,0
2025-01-01 00:10:40,-0.362240716553,2.25113873286,9.449543573,1.0,16000.06879357809,1.0,8.992969670388048,1.0,56.3002319908934,1.0,236.26961415181424,1.0,16000.006414193644,18.04,0.073153861666388,18.17,0.1553801987992138,17.67,0.0284134893219705,0.0989630554,139.8257751,1.0,14767.832940629642,1.0,1307.835853550164,1.0,123.05273191703526,1.0,35.93254651698811,1.0,665.0636472773722,1.0,3763.681599830135,1.0,53.25145662634905,1.0,75.0,car,0.0003415475141822541,0,0,0,0
2025-01-01 00:10:41,-0.358471554566,2.25107137303,9.45163622128,1.0,16024.994683538886,1.0,9.012256886623057,1.0,56.282915108413135,1.0,236.23354675187767,1.0,16025.056933266853,30.564356435643564,0.0561714338099199,20.287128712871286,0.1334467492707207,18.217821782178216,0.0185454085858043,0.1019166601,139.8257751,1.0,14792.81185460495,1.0,1307.8308490079232,1.0,123.05744394880789,1.0,36.62431854732976,1.0,663.7541590262992,1.0,3789.571862081746,1.0,54.73370220131204,1.0,75.0,car,0.00042124493560628026,0,0,0,0
2025-01-01 00:10:42,-0.359026173509901,2.254012756376237,9.45068482350495,1.0,16050.045250203855,1.0,8.9725330883558,1.0,56.29275266551338,1.0,236.25799606823827,1.0,16050.107500290937,22.44,0.0912612062048786,22.59,0.3330475311625113,25.56,0.0202702224779096,0.0,139.8257751,1.0,14817.790789595489,1.0,1307.8258465358308,1.0,123.06200842893377,1.0,37.311116209396,1.0,662.1851555748287,1.0,3816.534074578005,1.0,56.32862031549135,1.0,75.0,car,0.0005680038642203741,1,0,0,0
2025-01-01 00:10:43,-0.360884536744,2.25108634186,9.4470153305,1.0,16075.095862049133,1.0,9.003067187993764,1.0,56.30970655247052,1.0,236.2616640680129,1.0,16075.033481892331,25.0,0.0954317538361714,24.95,0.2935793534672527,22.66,0.0251127536548679,0.0,139.8257751,1.0,14842.769748029505,1.0,1307.8208489356732,1.0,123.06641707823847,1.0,37.990331796604906,1.0,660.3351433883047,1.0,3844.2691526063486,1.0,58.02180046657338,1.0,75.0,car,0.00029843166432393006,1,0,0,0
2025-01-01 00:10:44,-0.360740835567,2.2515967804,9.45252088164,1.0,16100.021889379048,1.0,9.031475812190362,1.0,56.28381125349527,1.0,236.24947177167311,1.0,16099.959508567308,25.0,0.1594137647122132,25.0,0.4649880820264175,24.04,0.0300156155758333,0.0,139.8257751,1.0,14867.74873305017,1.0,1307.8158595559337,1.0,123.07066265381197,1.0,38.65951528086651,1.0,658.1822952577918,1.0,3872.467891730556,1.0,59.798406615940166,1.0,75.0,car,0.00046822169863099247,1,0,0,0
2025-01-01 00:10:45,-0.3603007507316831,2.251844493019802,9.449853384178216,1.0,16125.072566265362,1.0,8.999124329901926,1.0,56.3119890497799,1.0,236.28451710891025,1.0,16125.01018602372,25.0,0.1683694451549618,25.0,0.4670710452238149,25.0,0.029920354282492,0.0,139.8257751,1.0,14892.727748489864,1.0,1307.8108822891493,1.0,123.07473900982424,1.0,39.316236426650846,1.0,655.7053536978558,1.0,3900.8165329534,1.0,61.64282768096998,1.0,75.0,car,0.00048232742978452796,1,0,0,0
